snapshot_date,facility_id,sku_id,on_hand_qty,reserved_qty,available_qty
2023-03-09,FAC-045,SKU-01133,264,114,1359
2023-04-09,FAC-024,SKU-00239,4074,258,356
2023-05-23,FAC-071,SKU-02489,1395,653,71
2025-11-25,FAC-076,SKU-01723,1713,135,1458
2024-03-25,FAC-032,SKU-01083,3053,799,1457
2024-09-29,FAC-013,SKU-02734,4921,861,3128
2024-11-21,FAC-092,SKU-00728,120,18,2302
2023-05-03,FAC-088,SKU-01011,129,773,4873
2024-03-26,FAC-052,SKU-02394,940,840,708
2024-04-15,FAC-047,SKU-00520,440,559,2604
2023-12-22,FAC-002,SKU-02885,2709,221,4277
2024-02-19,FAC-056,SKU-01971,4010,183,2673
2023-10-07,FAC-045,SKU-01814,4052,325,1290
2024-05-23,FAC-028,SKU-02189,4410,316,224
2024-10-03,FAC-057,SKU-00854,923,175,1116
2023-03-02,FAC-046,SKU-02784,719,30,3905
2023-04-09,FAC-072,SKU-00561,3968,169,4844
2025-09-22,FAC-060,SKU-02645,406,212,936
2024-06-23,FAC-005,SKU-00063,4284,551,2358
2023-07-14,FAC-095,SKU-00889,4679,438,4084
2025-06-17,FAC-067,SKU-01171,778,334,3240
2024-08-08,FAC-034,SKU-00686,7,746,2519
2025-06-23,FAC-041,SKU-01808,2542,276,1593
2025-08-08,FAC-016,SKU-00377,562,298,3494
2024-12-12,FAC-100,SKU-02852,1822,461,2260
2025-04-10,FAC-080,SKU-01321,365,313,583
2023-04-13,FAC-056,SKU-01729,3162,165,4404
2025-05-26,FAC-012,SKU-02124,747,127,3180
2025-10-17,FAC-029,SKU-01395,1699,971,586
2024-01-20,FAC-010,SKU-00615,4133,636,4596
2024-01-10,FAC-099,SKU-00798,3852,526,77
2023-10-06,FAC-025,SKU-02720,4915,700,511
2025-09-17,FAC-059,SKU-00111,1815,36,3183
2025-09-20,FAC-024,SKU-00390,2278,778,2840
2025-01-20,FAC-045,SKU-01723,3655,93,1561
2024-01-11,FAC-078,SKU-01546,2867,888,2597
2025-09-11,FAC-006,SKU-02187,4065,629,1579
2023-05-23,FAC-023,SKU-00005,4451,98,4908
2025-11-04,FAC-049,SKU-00031,4052,162,4961
2023-03-28,FAC-043,SKU-00946,1411,681,1395
2023-02-09,FAC-026,SKU-01569,2954,41,1523
2023-07-06,FAC-045,SKU-01353,1719,51,3124
2025-02-21,FAC-092,SKU-00418,4614,612,736
2025-02-12,FAC-070,SKU-01730,4918,539,1630
2025-08-15,FAC-096,SKU-02183,1149,232,267
2024-01-28,FAC-072,SKU-02589,3659,393,1477
2023-04-02,FAC-009,SKU-00554,1470,202,2442
2023-06-15,FAC-090,SKU-01512,4484,1,4350
2025-04-25,FAC-071,SKU-01785,2434,385,1817
2024-02-10,FAC-046,SKU-02656,4339,493,168
2024-09-07,FAC-083,SKU-00957,1855,80,1927
2025-03-25,FAC-049,SKU-00501,3042,702,4959
2025-03-08,FAC-011,SKU-01214,3325,487,368
2023-12-05,FAC-005,SKU-01181,1184,624,2180
2024-06-30,FAC-057,SKU-02739,1154,460,2013
2023-12-09,FAC-089,SKU-02824,2201,933,1413
2024-09-25,FAC-081,SKU-02715,293,321,3093
2024-01-24,FAC-068,SKU-02308,4328,184,3820
2025-03-10,FAC-076,SKU-01803,2593,51,146
2025-05-14,FAC-043,SKU-00908,1613,985,3842
2025-04-28,FAC-029,SKU-01130,2284,410,2599
2025-02-04,FAC-009,SKU-00298,3437,756,3277
2024-08-22,FAC-072,SKU-02693,2640,625,3118
2024-01-09,FAC-047,SKU-01740,3979,820,3967
2023-09-01,FAC-097,SKU-00305,1830,934,1383
2023-02-13,FAC-048,SKU-00877,3560,420,1916
2024-05-09,FAC-080,SKU-02095,2667,224,3495
2025-09-17,FAC-100,SKU-00671,1885,952,3926
2023-08-01,FAC-065,SKU-02903,826,977,3482
2024-10-05,FAC-088,SKU-01924,966,28,1508
2025-02-24,FAC-085,SKU-02284,239,579,2539
2024-06-05,FAC-087,SKU-01826,1314,367,1621
2025-05-31,FAC-085,SKU-00268,2226,477,4597
2023-10-12,FAC-036,SKU-02101,3699,421,1884
2024-10-24,FAC-065,SKU-01836,499,592,334
2024-12-28,FAC-019,SKU-01011,807,120,280
2025-06-06,FAC-079,SKU-00503,1444,431,1450
2023-06-25,FAC-037,SKU-02577,2189,504,4150
2024-01-04,FAC-055,SKU-00114,3826,743,584
2023-03-13,FAC-025,SKU-02056,3099,120,1496
2025-08-21,FAC-059,SKU-02863,4340,780,1264
2025-08-08,FAC-084,SKU-02178,4107,723,3099
2024-07-20,FAC-046,SKU-02711,2408,184,4950
2024-10-12,FAC-086,SKU-00943,1347,739,1436
2024-04-15,FAC-034,SKU-02413,1632,772,2515
2025-06-15,FAC-082,SKU-01687,1591,794,4514
2025-01-28,FAC-080,SKU-02057,1028,470,1408
2024-06-03,FAC-041,SKU-00536,2440,266,4119
2024-10-29,FAC-047,SKU-02282,4433,546,4828
2024-11-17,FAC-061,SKU-01785,991,465,856
2023-06-03,FAC-042,SKU-02505,3707,363,402
2023-07-06,FAC-083,SKU-02300,801,308,4768
2024-11-21,FAC-009,SKU-02666,4007,505,4199
2024-07-06,FAC-096,SKU-02941,3428,450,2390
2023-07-13,FAC-060,SKU-01665,1659,286,2742
2024-07-17,FAC-043,SKU-01936,3189,874,4147
2023-09-16,FAC-088,SKU-02677,806,398,4464
2025-04-13,FAC-060,SKU-02498,3179,226,3814
2023-07-28,FAC-033,SKU-00640,3340,742,4706
2023-09-06,FAC-087,SKU-00027,387,261,1243
2023-01-04,FAC-011,SKU-02836,4807,220,623
2024-04-16,FAC-045,SKU-01631,3360,858,4674
2023-05-20,FAC-075,SKU-02704,4143,987,2475
2024-05-07,FAC-099,SKU-01979,3408,898,4849
2025-03-17,FAC-008,SKU-00017,4757,150,1291
2025-10-17,FAC-094,SKU-02385,795,857,3322
2023-05-22,FAC-078,SKU-01868,1652,26,1017
2024-12-17,FAC-009,SKU-01148,4793,633,2503
2025-10-04,FAC-010,SKU-02312,3326,645,1825
2025-10-28,FAC-099,SKU-01404,362,672,4085
2024-06-12,FAC-078,SKU-00758,2968,845,3013
2024-10-03,FAC-076,SKU-00425,2155,883,430
2023-03-31,FAC-079,SKU-02816,3399,514,2080
2025-08-21,FAC-089,SKU-00146,1900,914,2858
2023-05-29,FAC-082,SKU-00296,1951,615,2827
2025-04-02,FAC-018,SKU-00065,3502,402,534
2025-07-26,FAC-010,SKU-02354,3832,410,3819
2024-03-15,FAC-051,SKU-01601,1681,945,4605
2024-11-13,FAC-023,SKU-01914,1519,932,4056
2024-10-21,FAC-074,SKU-00649,4634,441,126
2024-11-08,FAC-071,SKU-02393,4077,498,4197
2024-01-17,FAC-002,SKU-02929,41,937,1251
2023-06-10,FAC-054,SKU-00395,2408,815,2927
2023-09-14,FAC-015,SKU-01081,3745,818,973
2025-05-19,FAC-036,SKU-00706,2446,615,2346
2024-07-28,FAC-089,SKU-02196,3994,360,4660
2023-02-06,FAC-072,SKU-01715,3218,961,2825
2024-08-29,FAC-078,SKU-00981,4707,428,3819
2023-08-31,FAC-067,SKU-01682,2636,269,1479
2024-02-16,FAC-088,SKU-01209,1468,176,193
2023-11-12,FAC-097,SKU-00737,1968,55,3581
2025-04-08,FAC-097,SKU-02625,924,923,4887
2023-08-17,FAC-001,SKU-00911,2642,825,1093
2023-10-04,FAC-094,SKU-02152,90,137,1949
2025-06-04,FAC-011,SKU-01886,3758,766,1247
2024-09-02,FAC-024,SKU-00265,4698,165,631
2025-09-11,FAC-067,SKU-01832,3327,155,3659
2025-04-24,FAC-085,SKU-01621,1326,524,2248
2023-10-08,FAC-042,SKU-01077,2747,504,3173
2024-06-15,FAC-026,SKU-01880,3188,475,4299
2023-11-22,FAC-002,SKU-00588,163,236,4683
2023-09-24,FAC-027,SKU-01403,3293,254,1332
2025-10-02,FAC-038,SKU-00161,4532,912,2093
2024-10-26,FAC-082,SKU-00721,1362,894,182
2024-09-26,FAC-016,SKU-00743,3068,708,145
2024-07-23,FAC-058,SKU-01841,3268,686,4368
2024-03-03,FAC-089,SKU-00554,137,452,2983
2025-06-25,FAC-029,SKU-00855,4025,274,4772
2023-03-28,FAC-059,SKU-00009,1840,225,2590
2024-02-23,FAC-003,SKU-02171,106,744,223
2025-03-07,FAC-076,SKU-01145,1718,618,1907
2024-02-22,FAC-086,SKU-00230,2090,934,3044
2024-01-29,FAC-086,SKU-01306,2098,382,1332
2024-03-19,FAC-016,SKU-00501,1685,191,1193
2025-10-18,FAC-022,SKU-00037,3882,350,483
2025-04-21,FAC-094,SKU-02220,2941,408,3842
2023-10-20,FAC-088,SKU-00070,680,818,4823
2024-05-04,FAC-031,SKU-02183,3495,192,345
2023-12-06,FAC-051,SKU-02911,2705,625,3283
2024-04-15,FAC-082,SKU-01938,2353,213,2911
2024-06-06,FAC-028,SKU-00652,3521,421,903
2024-04-12,FAC-047,SKU-00764,1138,239,4532
2023-01-27,FAC-066,SKU-02799,1671,604,3108
2024-11-16,FAC-032,SKU-01338,2642,961,4324
2023-06-09,FAC-058,SKU-02973,2887,104,2629
2023-12-04,FAC-082,SKU-02489,2160,361,3487
2023-07-19,FAC-027,SKU-00850,1934,733,3501
2023-03-27,FAC-040,SKU-02937,1384,400,4432
2025-06-01,FAC-087,SKU-01301,212,163,1852
2024-02-19,FAC-086,SKU-01355,2157,691,2997
2023-04-17,FAC-046,SKU-01490,409,781,2529
2023-04-16,FAC-081,SKU-01217,3392,784,1762
2025-02-14,FAC-046,SKU-01052,1371,539,2965
2024-08-25,FAC-050,SKU-02727,2568,116,2021
2023-09-21,FAC-092,SKU-01579,4249,901,1729
2023-10-30,FAC-040,SKU-01241,3532,392,1503
2023-10-13,FAC-050,SKU-01634,1540,138,625
2023-04-04,FAC-061,SKU-01605,2833,839,3094
2025-07-17,FAC-086,SKU-02724,3636,46,652
2023-03-27,FAC-064,SKU-01102,406,435,283
2025-02-28,FAC-084,SKU-01393,1243,757,3215
2025-11-29,FAC-094,SKU-02000,1732,790,955
2025-02-10,FAC-038,SKU-00199,4186,965,4592
2025-04-13,FAC-078,SKU-00116,4563,468,151
2023-02-28,FAC-021,SKU-02722,1251,720,835
2025-02-07,FAC-023,SKU-02634,996,934,95
2024-05-03,FAC-026,SKU-00042,2125,458,1561
2025-03-05,FAC-014,SKU-01506,1198,998,1450
2025-04-08,FAC-029,SKU-02919,4890,4,79
2023-04-15,FAC-079,SKU-02968,2056,606,0
2024-07-13,FAC-081,SKU-00602,4405,79,848
2025-02-03,FAC-009,SKU-00160,1668,75,3599
2025-10-17,FAC-092,SKU-01487,4298,669,1246
2025-08-06,FAC-046,SKU-02034,2562,920,3940
2025-08-13,FAC-015,SKU-01961,3848,203,399
2025-01-06,FAC-003,SKU-00667,1456,578,3693
2024-11-07,FAC-027,SKU-02098,1389,848,3114
2023-03-27,FAC-089,SKU-01232,1869,180,674
2024-06-04,FAC-061,SKU-01931,4233,835,4722
2023-08-06,FAC-084,SKU-02823,1526,69,3873
2023-02-26,FAC-088,SKU-02017,2428,49,4152
2023-01-08,FAC-100,SKU-01979,4998,623,596
2024-03-16,FAC-073,SKU-00842,4958,782,4364
2024-09-08,FAC-027,SKU-02959,3109,415,710
2023-05-07,FAC-094,SKU-01725,4841,212,4636
2024-12-22,FAC-069,SKU-02819,2724,183,3222
2025-11-06,FAC-082,SKU-02594,1500,951,701
2025-01-31,FAC-033,SKU-01816,581,891,1617
2024-11-02,FAC-076,SKU-02298,2264,193,3261
2024-08-10,FAC-018,SKU-00691,1092,749,3972
2025-03-03,FAC-016,SKU-02201,1353,111,2839
2024-05-17,FAC-026,SKU-02324,278,706,1788
2025-04-09,FAC-060,SKU-02856,3852,920,2208
2024-03-06,FAC-031,SKU-01151,1945,666,777
2023-09-20,FAC-093,SKU-00160,4690,474,4628
2025-11-03,FAC-032,SKU-01675,879,86,285
2024-06-21,FAC-021,SKU-00096,1073,264,2739
2024-07-27,FAC-069,SKU-01255,4073,956,1420
2023-05-12,FAC-025,SKU-00509,2936,547,945
2025-04-12,FAC-011,SKU-01292,446,778,1669
2025-06-17,FAC-064,SKU-01262,331,806,2212
2023-10-23,FAC-068,SKU-02327,2283,902,1355
2023-06-27,FAC-047,SKU-00346,4067,268,2820
2024-01-17,FAC-055,SKU-00231,1824,966,3651
2023-06-28,FAC-079,SKU-00999,1716,489,2430
2025-02-23,FAC-077,SKU-02750,1543,302,1699
2025-10-25,FAC-067,SKU-01351,3663,490,1882
2024-02-22,FAC-075,SKU-02501,1608,588,1869
2023-06-17,FAC-019,SKU-01787,4986,116,4946
2024-12-09,FAC-086,SKU-00703,1781,517,1149
2025-04-24,FAC-047,SKU-00259,4327,899,112
2023-11-06,FAC-069,SKU-02994,4476,810,4832
2023-11-30,FAC-062,SKU-01414,2256,24,200
2024-11-11,FAC-008,SKU-01468,3146,211,1615
2023-01-27,FAC-082,SKU-00058,2230,328,3644
2024-09-17,FAC-016,SKU-00784,782,536,979
2024-10-15,FAC-046,SKU-02631,834,740,854
2023-07-09,FAC-040,SKU-02365,3734,584,549
2023-05-09,FAC-048,SKU-02324,1818,296,4848
2024-06-13,FAC-084,SKU-01432,2141,619,3135
2024-04-22,FAC-066,SKU-00572,4749,850,2669
2023-01-09,FAC-036,SKU-01238,4892,907,49
2023-07-24,FAC-011,SKU-00393,4739,674,2851
2023-12-21,FAC-018,SKU-02122,2627,835,3333
2023-07-08,FAC-060,SKU-00861,4298,55,1204
2025-05-11,FAC-032,SKU-02385,4469,466,1522
2023-12-01,FAC-056,SKU-01061,2520,817,2507
2025-04-15,FAC-092,SKU-01082,1547,43,4410
2023-05-06,FAC-044,SKU-00644,4147,365,822
2024-04-16,FAC-038,SKU-01988,3914,517,2453
2025-03-25,FAC-081,SKU-00171,1766,414,3663
2024-07-13,FAC-060,SKU-02131,2015,878,1687
2024-04-14,FAC-037,SKU-00107,842,498,3593
2025-01-01,FAC-090,SKU-00525,1094,351,4745
2023-01-21,FAC-091,SKU-00420,3905,200,4153
2025-08-17,FAC-073,SKU-01121,4936,761,2521
2023-05-15,FAC-086,SKU-01893,45,120,3711
2023-09-11,FAC-051,SKU-00270,4723,559,146
2025-04-19,FAC-044,SKU-02173,4963,345,1616
2024-01-25,FAC-061,SKU-01316,4444,5,4703
2025-05-18,FAC-071,SKU-02919,4361,36,422
2024-11-13,FAC-015,SKU-02328,2898,490,4965
2025-03-06,FAC-050,SKU-02467,3700,225,4094
2025-01-13,FAC-099,SKU-00060,3767,743,4096
2024-12-09,FAC-070,SKU-02546,2517,370,3021
2024-06-04,FAC-021,SKU-01349,476,148,4203
2025-03-25,FAC-008,SKU-00946,4007,233,3862
2023-05-18,FAC-085,SKU-02294,4825,858,3474
2023-09-16,FAC-099,SKU-01233,2901,637,2833
2025-05-09,FAC-043,SKU-00355,2696,563,4789
2023-07-02,FAC-098,SKU-02443,1724,978,3216
2023-04-18,FAC-036,SKU-01734,4835,90,3929
2023-12-08,FAC-028,SKU-01813,2911,66,1693
2025-02-15,FAC-055,SKU-00394,2399,728,993
2024-04-28,FAC-020,SKU-01563,4221,33,4633
2023-11-22,FAC-002,SKU-01457,2876,178,1990
2025-11-25,FAC-047,SKU-00497,4633,148,4548
2024-12-27,FAC-068,SKU-00017,117,639,20
2024-11-24,FAC-071,SKU-02111,3535,458,4359
2023-05-25,FAC-081,SKU-00006,2288,922,668
2024-05-22,FAC-005,SKU-00897,4098,411,4255
2024-02-08,FAC-014,SKU-01612,492,3,4543
2023-06-08,FAC-079,SKU-02603,3235,875,983
2023-04-11,FAC-093,SKU-02121,1864,680,4772
2025-10-06,FAC-098,SKU-02643,3962,820,3719
2023-02-15,FAC-001,SKU-02637,2263,303,2489
2024-06-25,FAC-086,SKU-00724,1452,985,5
2025-08-09,FAC-015,SKU-00352,3035,340,355
2023-08-28,FAC-084,SKU-01362,1990,806,402
2024-08-18,FAC-025,SKU-01428,1344,963,4072
2024-12-05,FAC-068,SKU-00868,1900,228,3940
2025-10-12,FAC-053,SKU-00830,1640,48,2449
2025-01-08,FAC-029,SKU-01906,1954,703,1624
2023-09-01,FAC-002,SKU-01578,4945,694,2983
2025-07-19,FAC-002,SKU-01869,4821,106,59
2023-05-02,FAC-053,SKU-00712,558,195,577
2025-11-22,FAC-041,SKU-01814,114,305,1685
2023-10-13,FAC-010,SKU-02941,3464,918,1901
2024-10-17,FAC-095,SKU-02376,3787,183,1056
2023-12-01,FAC-097,SKU-02098,263,264,1299
2025-11-30,FAC-022,SKU-02380,329,359,1697
2025-08-29,FAC-037,SKU-00329,3553,663,866
2024-10-09,FAC-064,SKU-01543,4460,119,1382
2023-09-28,FAC-081,SKU-02521,2616,28,948
2023-12-04,FAC-071,SKU-01387,4850,518,3131
2024-06-03,FAC-097,SKU-00056,2737,401,65
2023-10-02,FAC-045,SKU-00042,4911,449,1307
2024-12-18,FAC-032,SKU-00022,2438,795,4562
2024-10-02,FAC-086,SKU-01005,383,554,1719
2024-12-31,FAC-063,SKU-02594,3753,680,2058
2024-03-11,FAC-022,SKU-02428,3889,830,170
2023-07-07,FAC-035,SKU-02794,3629,540,763
2023-08-29,FAC-075,SKU-01022,4951,684,175
2023-11-27,FAC-018,SKU-00196,279,784,1721
2025-06-12,FAC-068,SKU-02716,1868,606,2744
2024-12-28,FAC-045,SKU-00848,1765,400,3725
2025-05-21,FAC-009,SKU-00637,4233,158,997
2024-01-02,FAC-016,SKU-00979,3965,854,1879
2023-09-09,FAC-014,SKU-00564,4443,905,4089
2025-07-12,FAC-064,SKU-01243,3418,453,3253
2025-03-06,FAC-096,SKU-00875,2757,869,4737
2024-12-20,FAC-010,SKU-01333,4796,887,3113
2024-10-09,FAC-005,SKU-02387,2489,494,2291
2023-02-08,FAC-083,SKU-01032,4688,410,2661
2025-10-03,FAC-074,SKU-00602,480,842,2696
2023-03-28,FAC-014,SKU-02381,4942,403,32
2025-08-02,FAC-024,SKU-01445,1197,301,2424
2023-10-05,FAC-030,SKU-01797,1606,580,2371
2024-11-21,FAC-051,SKU-00728,3377,671,447
2024-05-20,FAC-082,SKU-00683,1571,68,2912
2024-07-11,FAC-016,SKU-02755,2739,957,3262
2025-06-18,FAC-053,SKU-02543,4574,725,2439
2024-03-02,FAC-029,SKU-02630,1729,448,826
2024-09-20,FAC-035,SKU-01220,1712,893,2407
2025-01-23,FAC-001,SKU-00210,4037,403,4235
2023-10-11,FAC-056,SKU-01414,1618,562,1679
2024-09-24,FAC-051,SKU-01949,1178,334,4673
2025-09-08,FAC-097,SKU-01223,4549,253,3182
2024-11-13,FAC-013,SKU-02059,1,330,2730
2024-12-19,FAC-058,SKU-02218,4089,543,4205
2023-03-04,FAC-055,SKU-02413,3660,954,2242
2025-05-22,FAC-015,SKU-01676,4598,950,3054
2024-05-24,FAC-100,SKU-01695,2094,731,2632
2025-01-28,FAC-093,SKU-01001,1211,283,1008
2023-02-19,FAC-072,SKU-00854,4745,144,2438
2025-02-06,FAC-023,SKU-00939,1212,673,1524
2024-01-31,FAC-015,SKU-00858,1319,955,4505
2024-12-03,FAC-034,SKU-01749,222,826,2511
2025-05-11,FAC-089,SKU-01132,709,699,1950
2025-11-02,FAC-044,SKU-02284,4546,727,2711
2023-01-07,FAC-085,SKU-01371,3694,193,3511
2025-01-09,FAC-078,SKU-02153,3520,955,2110
2025-01-03,FAC-077,SKU-00102,1102,90,3481
2023-09-05,FAC-007,SKU-00821,4517,895,2074
2025-06-21,FAC-035,SKU-02100,653,264,2085
2024-06-29,FAC-080,SKU-02363,914,563,1520
2024-03-09,FAC-094,SKU-02982,2184,338,1914
2024-07-17,FAC-065,SKU-02851,800,163,3802
2023-10-07,FAC-028,SKU-01250,3060,568,590
2024-03-09,FAC-080,SKU-00074,3872,374,3059
2023-05-18,FAC-097,SKU-02066,2342,476,506
2025-03-06,FAC-099,SKU-01438,1824,522,3864
2025-08-25,FAC-047,SKU-02350,3587,31,3779
2023-01-27,FAC-036,SKU-00952,337,730,2645
2024-08-17,FAC-048,SKU-00062,2274,691,4058
2024-07-31,FAC-037,SKU-02745,2293,124,4104
2025-02-17,FAC-011,SKU-02511,4454,806,3945
2024-03-23,FAC-051,SKU-00596,1233,471,4885
2023-06-01,FAC-031,SKU-01674,3985,858,794
2025-04-17,FAC-017,SKU-01236,924,63,1340
2023-06-08,FAC-028,SKU-02840,744,282,4928
2024-11-12,FAC-099,SKU-00656,391,935,141
2024-03-23,FAC-024,SKU-01379,4016,95,4847
2023-11-30,FAC-034,SKU-02960,3406,108,2537
2025-10-14,FAC-063,SKU-01639,2247,363,2067
2024-01-25,FAC-049,SKU-00255,302,853,864
2023-07-16,FAC-037,SKU-02442,2680,122,2800
2024-01-16,FAC-070,SKU-00435,3238,762,848
2025-08-29,FAC-083,SKU-01228,215,944,4556
2025-06-13,FAC-078,SKU-02654,2751,745,1983
2024-04-22,FAC-094,SKU-01316,1267,735,3685
2024-03-28,FAC-098,SKU-02276,3211,378,4965
2024-07-22,FAC-034,SKU-01937,3107,122,4168
2023-11-17,FAC-043,SKU-00926,3597,175,4443
2023-08-18,FAC-043,SKU-01034,2866,354,1046
2024-02-10,FAC-066,SKU-02479,4278,885,1311
2023-10-01,FAC-012,SKU-01459,333,704,4432
2025-04-13,FAC-059,SKU-00453,2203,116,1701
2025-01-11,FAC-088,SKU-01160,2602,289,3133
2023-04-25,FAC-071,SKU-01798,3219,768,554
2025-08-07,FAC-078,SKU-01625,1420,553,3035
2024-08-15,FAC-055,SKU-02867,173,827,565
2023-02-03,FAC-027,SKU-00299,1104,994,492
2024-07-11,FAC-079,SKU-02190,29,348,4525
2023-09-16,FAC-064,SKU-02933,431,145,4310
2025-04-26,FAC-050,SKU-00223,3687,197,325
2025-03-24,FAC-031,SKU-01173,991,645,2962
2023-07-21,FAC-020,SKU-00472,811,218,2115
2024-07-06,FAC-068,SKU-02110,635,166,4996
2023-04-18,FAC-058,SKU-01969,1618,310,3519
2025-06-18,FAC-045,SKU-02187,3144,884,3070
2025-10-31,FAC-018,SKU-01203,2218,658,1788
2023-07-06,FAC-028,SKU-02832,3033,677,570
2023-06-04,FAC-071,SKU-00100,4731,386,2652
2023-03-12,FAC-004,SKU-02670,2176,884,2253
2024-11-09,FAC-010,SKU-02387,2864,626,4614
2023-04-23,FAC-078,SKU-02605,3858,613,3626
2025-11-25,FAC-082,SKU-02999,108,275,2985
2025-10-03,FAC-055,SKU-00148,267,120,3859
2024-12-18,FAC-043,SKU-02944,4123,65,238
2023-03-23,FAC-054,SKU-02880,108,838,3533
2025-09-13,FAC-091,SKU-02993,3045,132,993
2023-12-13,FAC-013,SKU-00706,3486,792,2038
2024-09-11,FAC-009,SKU-02701,4411,233,680
2024-06-22,FAC-046,SKU-02570,4300,52,1878
2023-11-17,FAC-048,SKU-02655,3316,204,1767
2025-11-07,FAC-057,SKU-00628,3690,907,2948
2024-04-05,FAC-003,SKU-02162,2570,580,3744
2023-01-08,FAC-017,SKU-02371,1931,907,2479
2023-08-13,FAC-009,SKU-01309,214,977,3070
2024-12-05,FAC-037,SKU-00448,3641,66,1468
2025-10-18,FAC-011,SKU-01103,1653,309,1714
2024-04-15,FAC-052,SKU-00489,604,899,4612
2023-07-24,FAC-091,SKU-00185,1086,234,4591
2023-04-17,FAC-052,SKU-01041,3464,18,4668
2025-01-26,FAC-017,SKU-00021,991,852,4748
2025-08-04,FAC-095,SKU-02794,2498,984,4396
2024-07-19,FAC-045,SKU-01169,4991,578,4855
2024-06-18,FAC-088,SKU-02162,2566,902,4703
2023-08-20,FAC-072,SKU-01568,2437,136,1068
2024-06-12,FAC-044,SKU-00541,4514,771,4226
2023-10-13,FAC-028,SKU-00123,3290,182,420
2023-09-21,FAC-078,SKU-00577,2459,250,1024
2023-04-15,FAC-070,SKU-00450,4886,22,1490
2025-02-27,FAC-091,SKU-00010,905,330,4054
2023-07-26,FAC-057,SKU-01705,3893,978,4032
2025-03-05,FAC-079,SKU-00799,782,832,29
2023-09-23,FAC-037,SKU-02017,4874,771,4715
2023-01-29,FAC-043,SKU-02694,1846,520,3523
2023-01-11,FAC-049,SKU-00421,3570,41,4478
2023-10-27,FAC-068,SKU-02006,728,582,980
2024-08-17,FAC-057,SKU-01659,935,921,891
2025-05-22,FAC-088,SKU-02532,2474,20,4180
2025-10-29,FAC-091,SKU-00597,3520,111,1619
2023-08-19,FAC-068,SKU-02827,347,378,600
2025-03-03,FAC-090,SKU-01779,895,649,608
2025-04-09,FAC-001,SKU-02030,370,521,2365
2025-02-01,FAC-095,SKU-02865,3409,189,2062
2025-07-11,FAC-057,SKU-02975,4077,704,4192
2024-06-29,FAC-060,SKU-00731,397,99,4802
2023-05-19,FAC-047,SKU-00302,2859,578,2703
2024-01-12,FAC-030,SKU-02734,2482,354,2986
2025-09-29,FAC-028,SKU-00860,31,492,4991
2024-04-26,FAC-019,SKU-01542,810,11,2649
2023-12-21,FAC-010,SKU-00986,517,602,4444
2024-09-11,FAC-013,SKU-02218,4765,720,862
2024-07-21,FAC-044,SKU-01747,2120,914,1530
2023-04-03,FAC-059,SKU-00572,2175,969,1631
2023-11-25,FAC-012,SKU-01615,3397,42,4679
2025-01-12,FAC-040,SKU-02341,1747,601,3334
2024-09-25,FAC-036,SKU-02542,4816,903,4230
2025-07-05,FAC-092,SKU-00326,2561,691,1844
2023-06-07,FAC-007,SKU-02808,3081,742,3769
2024-11-24,FAC-026,SKU-02844,1084,1,3305
2025-11-29,FAC-027,SKU-02332,512,331,3474
2024-11-10,FAC-006,SKU-01463,2337,678,4243
2025-03-04,FAC-070,SKU-01979,4846,565,1891
2025-10-08,FAC-027,SKU-02169,3828,887,2669
2025-01-16,FAC-079,SKU-00113,803,679,3230
2023-09-30,FAC-018,SKU-00490,167,734,1537
2023-10-30,FAC-015,SKU-02212,915,156,3284
2025-04-12,FAC-025,SKU-00792,1247,71,2748
2024-07-08,FAC-042,SKU-01071,16,270,4072
2024-10-15,FAC-074,SKU-01914,3750,25,353
2023-04-26,FAC-017,SKU-01664,1493,431,4922
2024-01-13,FAC-065,SKU-01617,132,611,4848
2023-09-11,FAC-064,SKU-01808,2880,168,2756
2025-09-26,FAC-012,SKU-01086,2782,247,3997
2024-06-23,FAC-098,SKU-00214,1041,67,114
2023-02-17,FAC-046,SKU-01891,61,764,2582
2023-07-13,FAC-050,SKU-01841,2445,625,3656
2024-03-11,FAC-054,SKU-02051,4496,672,2643
2023-04-11,FAC-031,SKU-00293,396,139,1349
2023-02-24,FAC-009,SKU-00375,2455,433,2933
2025-03-31,FAC-083,SKU-00505,4579,500,2212
2025-08-01,FAC-013,SKU-00126,830,202,4716
2025-03-31,FAC-050,SKU-01905,3729,989,4204
2023-05-26,FAC-004,SKU-00677,2453,52,4666
2024-08-08,FAC-071,SKU-01699,1560,748,4945
2025-09-04,FAC-074,SKU-00782,2328,857,269
2023-09-09,FAC-064,SKU-00653,916,177,2130
2025-11-18,FAC-081,SKU-02978,4077,541,2866
2023-05-01,FAC-005,SKU-00752,796,739,4460
2025-07-22,FAC-080,SKU-01417,3643,759,3721
2025-01-03,FAC-042,SKU-01053,2557,480,3760
2023-04-26,FAC-059,SKU-02465,4213,414,4660
2025-04-02,FAC-014,SKU-01115,705,769,95
2025-08-09,FAC-080,SKU-02874,179,590,3040
2024-01-22,FAC-024,SKU-01427,2454,961,4672
2025-09-07,FAC-078,SKU-00171,4481,308,821
2025-03-09,FAC-041,SKU-00810,1237,715,3704
2024-01-22,FAC-061,SKU-01528,4948,209,2726
2025-03-25,FAC-033,SKU-00646,1659,839,4425
2023-08-18,FAC-061,SKU-02340,1822,962,3640
2025-05-23,FAC-094,SKU-00570,88,354,1988
2025-04-24,FAC-005,SKU-00750,3462,183,974
