transaction_id,store_id,sku_id,transaction_timestamp,quantity,unit_price,payment_method,promo_code
TX-000303,STORE-0011,SKU-00658,2024-06-28 23:22:47,3,80.81,CASH,
TX-000304,STORE-0173,SKU-01687,2023-04-30 19:19:06,3,406.36,CASH,
TX-000305,STORE-0013,SKU-00722,2024-09-26 07:00:08,3,127.48,ONLINE,
TX-000306,STORE-0186,SKU-02301,2023-02-18 05:50:53,2,436.31,ONLINE,
TX-000307,STORE-0102,SKU-01812,2025-06-10 05:46:11,4,89.08,CARD,SPRING20
TX-000308,STORE-0162,SKU-00777,2023-04-17 13:39:39,7,426.54,CARD,SPRING20
TX-000309,STORE-0068,SKU-01209,2023-05-08 19:33:58,9,387.56,CASH,
TX-000310,STORE-0100,SKU-01155,2024-12-20 23:06:21,3,307.55,CASH,HOLIDAY10
TX-000311,STORE-0065,SKU-02209,2025-08-14 22:28:06,7,425.86,ONLINE,
TX-000312,STORE-0179,SKU-01912,2024-03-06 21:03:18,4,168.7,CARD,
TX-000313,STORE-0026,SKU-01608,2025-08-05 06:46:36,1,87.19,ONLINE,
TX-000314,STORE-0128,SKU-00538,2023-11-21 16:59:42,5,82.74,CASH,SPRING20
TX-000315,STORE-0064,SKU-00360,2025-03-24 11:03:09,8,138.83,CASH,
TX-000316,STORE-0025,SKU-02316,2023-09-29 22:29:59,3,225.88,ONLINE,
TX-000317,STORE-0172,SKU-02771,2023-10-27 03:54:51,4,438.63,CARD,HOLIDAY10
TX-000318,STORE-0052,SKU-02144,2023-09-03 21:27:23,3,49.32,CARD,
TX-000319,STORE-0088,SKU-00541,2025-05-10 23:33:32,8,458.04,ONLINE,
TX-000320,STORE-0139,SKU-00308,2024-12-04 12:09:00,8,463.12,CASH,
TX-000321,STORE-0009,SKU-00341,2023-05-27 12:09:17,4,364.98,ONLINE,
TX-000322,STORE-0154,SKU-02770,2024-06-28 03:04:14,2,450.64,ONLINE,SPRING20
TX-000323,STORE-0157,SKU-00617,2025-07-31 12:34:13,3,386.14,CARD,
TX-000324,STORE-0074,SKU-00410,2024-06-23 23:38:31,3,266.51,CASH,
TX-000325,STORE-0181,SKU-02021,2024-07-04 08:39:38,4,302.37,CASH,
TX-000326,STORE-0177,SKU-02069,2024-02-03 23:16:41,2,315.97,CARD,
TX-000327,STORE-0088,SKU-01377,2025-01-19 20:19:34,2,67.81,CASH,
TX-000328,STORE-0198,SKU-02414,2023-06-25 01:23:14,3,100.56,CASH,
TX-000329,STORE-0179,SKU-02934,2025-01-23 00:49:44,1,264.07,CARD,
TX-000330,STORE-0100,SKU-00043,2024-06-17 01:04:13,8,62.04,CASH,
TX-000331,STORE-0121,SKU-02729,2025-04-12 18:04:56,6,482.66,CASH,
TX-000332,STORE-0163,SKU-02869,2024-04-14 13:48:07,3,256.03,ONLINE,
TX-000333,STORE-0042,SKU-00408,2025-10-18 08:06:40,1,193.14,CASH,
TX-000334,STORE-0186,SKU-00548,2024-11-14 02:28:14,3,82.98,ONLINE,
TX-000335,STORE-0098,SKU-01658,2023-03-18 00:40:08,1,211.18,ONLINE,
TX-000336,STORE-0136,SKU-02720,2023-04-27 08:38:12,3,154.7,ONLINE,
TX-000337,STORE-0022,SKU-00045,2025-06-17 15:31:45,4,48.52,CARD,
TX-000338,STORE-0017,SKU-00602,2025-01-30 09:54:07,6,483.67,CARD,
TX-000339,STORE-0177,SKU-01305,2025-03-29 08:39:24,7,136.16,CASH,
TX-000340,STORE-0026,SKU-00894,2025-05-03 01:05:44,7,346.78,ONLINE,
TX-000341,STORE-0007,SKU-00647,2023-06-12 10:20:33,9,50.2,CASH,SPRING20
TX-000342,STORE-0075,SKU-01102,2023-05-24 15:30:57,8,457.02,CASH,
TX-000343,STORE-0019,SKU-02262,2023-02-20 00:56:47,4,297.42,CASH,HOLIDAY10
TX-000344,STORE-0065,SKU-01186,2025-06-17 21:53:12,6,330.15,CASH,
TX-000345,STORE-0088,SKU-00066,2023-02-10 15:15:28,1,391.98,CASH,
TX-000346,STORE-0180,SKU-01435,2025-07-22 03:39:32,8,304.93,ONLINE,
TX-000347,STORE-0020,SKU-02398,2023-01-20 03:19:54,6,40.1,ONLINE,
TX-000348,STORE-0116,SKU-02416,2025-10-30 07:23:58,2,217.64,ONLINE,
TX-000349,STORE-0079,SKU-00489,2024-04-20 13:59:25,8,134.7,ONLINE,
TX-000350,STORE-0151,SKU-01046,2023-11-08 18:16:43,4,245.92,CARD,
TX-000351,STORE-0016,SKU-02041,2024-01-22 06:34:45,9,205.14,ONLINE,
TX-000352,STORE-0106,SKU-00114,2025-02-13 12:57:53,4,414.13,ONLINE,
TX-000353,STORE-0068,SKU-02431,2023-04-04 18:44:33,1,127.29,ONLINE,
TX-000354,STORE-0200,SKU-00612,2024-08-16 09:21:58,7,104.64,CARD,
TX-000355,STORE-0170,SKU-01628,2023-04-23 20:11:01,5,479.25,CASH,SPRING20
TX-000356,STORE-0112,SKU-01534,2025-08-08 17:31:48,5,475.01,CARD,
TX-000357,STORE-0052,SKU-00228,2024-11-27 13:20:22,4,496.77,ONLINE,HOLIDAY10
TX-000358,STORE-0091,SKU-01548,2025-04-22 03:34:35,6,286.35,ONLINE,
TX-000359,STORE-0188,SKU-01134,2024-11-23 10:14:44,1,61.01,CARD,HOLIDAY10
TX-000360,STORE-0188,SKU-02218,2023-10-14 14:38:39,3,440.68,CASH,
TX-000361,STORE-0022,SKU-00609,2025-05-12 00:16:32,7,76.83,CARD,
TX-000362,STORE-0022,SKU-00820,2023-09-27 01:02:10,8,82.02,CARD,
TX-000363,STORE-0074,SKU-02762,2025-09-27 23:09:00,9,100.73,ONLINE,
TX-000364,STORE-0186,SKU-02020,2023-06-01 09:22:06,1,328.44,CARD,
TX-000365,STORE-0178,SKU-02481,2024-12-09 23:27:44,4,58.06,CARD,
TX-000366,STORE-0003,SKU-01539,2024-03-23 01:53:55,2,390.25,CARD,SPRING20
TX-000367,STORE-0025,SKU-00388,2025-01-23 08:04:10,2,33.83,CARD,
TX-000368,STORE-0154,SKU-02831,2025-01-17 10:01:13,1,59.67,CARD,
TX-000369,STORE-0014,SKU-00906,2025-08-21 09:14:14,5,220.07,CARD,
TX-000370,STORE-0134,SKU-01525,2024-01-04 01:52:30,2,192.69,ONLINE,
TX-000371,STORE-0078,SKU-02016,2023-12-11 17:37:04,4,494.91,ONLINE,
TX-000372,STORE-0144,SKU-02119,2024-09-04 17:33:26,9,483.6,ONLINE,
TX-000373,STORE-0091,SKU-00740,2024-11-18 20:38:30,3,98.89,ONLINE,
TX-000374,STORE-0055,SKU-01672,2024-10-30 23:55:41,8,473.6,CARD,
TX-000375,STORE-0160,SKU-00351,2023-05-17 19:18:17,6,347.67,CARD,
TX-000376,STORE-0063,SKU-02838,2023-06-21 09:30:57,5,207.38,CARD,
TX-000377,STORE-0017,SKU-02291,2025-11-20 06:04:29,2,371.12,CARD,
TX-000378,STORE-0056,SKU-00796,2025-02-15 11:46:32,3,450.57,ONLINE,
TX-000379,STORE-0166,SKU-00659,2025-06-30 11:17:39,8,94.17,ONLINE,SPRING20
TX-000380,STORE-0144,SKU-02367,2024-10-11 10:18:10,9,102.01,CARD,
TX-000381,STORE-0149,SKU-01173,2023-06-29 18:51:31,7,207.32,CARD,HOLIDAY10
TX-000382,STORE-0081,SKU-00336,2024-09-24 18:24:58,1,88.76,CARD,SPRING20
TX-000383,STORE-0096,SKU-00305,2024-11-17 17:53:57,6,183.4,CARD,
TX-000384,STORE-0113,SKU-00374,2024-10-30 15:33:11,7,324.62,CASH,
TX-000385,STORE-0021,SKU-02928,2024-08-07 13:40:42,6,407.34,CASH,
TX-000386,STORE-0175,SKU-01685,2025-01-08 06:41:24,2,154.46,CASH,
TX-000387,STORE-0120,SKU-02167,2023-06-13 14:28:12,9,144.46,CASH,
TX-000388,STORE-0167,SKU-01732,2024-07-08 22:43:24,3,390.97,CARD,
TX-000389,STORE-0153,SKU-01569,2025-01-01 21:57:02,6,193.61,CARD,SPRING20
TX-000390,STORE-0179,SKU-02621,2023-06-15 05:46:18,6,410.15,CARD,
TX-000391,STORE-0078,SKU-02507,2025-03-16 23:32:40,8,496.72,CASH,
TX-000392,STORE-0061,SKU-02152,2024-12-14 15:37:09,4,489.94,CASH,
TX-000393,STORE-0106,SKU-02976,2023-07-06 05:33:55,6,333.03,CARD,
TX-000394,STORE-0087,SKU-02480,2025-05-23 02:25:12,1,190.73,CASH,
TX-000395,STORE-0084,SKU-00107,2023-08-09 11:31:05,9,37.42,ONLINE,
TX-000396,STORE-0057,SKU-02316,2023-03-12 17:50:41,9,370.33,CASH,
TX-000397,STORE-0036,SKU-01265,2023-07-08 02:54:31,7,489.09,CASH,
TX-000398,STORE-0063,SKU-02456,2024-11-16 22:34:45,1,38.65,CASH,
TX-000399,STORE-0039,SKU-01425,2025-04-08 14:33:13,3,8.05,CASH,
TX-000400,STORE-0114,SKU-02882,2025-03-08 15:52:41,5,416.73,CARD,
TX-000401,STORE-0059,SKU-00313,2023-12-30 00:35:53,4,55.62,ONLINE,SPRING20
TX-000402,STORE-0050,SKU-01770,2025-01-24 03:31:33,5,45.4,CARD,
TX-000403,STORE-0118,SKU-02089,2024-06-06 17:21:49,7,455.62,CASH,
TX-000404,STORE-0154,SKU-02999,2025-05-01 07:05:42,9,44.38,CASH,SPRING20
TX-000405,STORE-0031,SKU-00210,2025-01-31 00:03:35,1,61.44,CASH,HOLIDAY10
TX-000406,STORE-0136,SKU-01226,2024-05-22 21:02:58,5,286.94,CASH,
TX-000407,STORE-0003,SKU-00092,2024-04-12 10:47:40,3,379.62,CASH,
TX-000408,STORE-0047,SKU-01409,2024-05-03 10:43:24,3,202.79,ONLINE,SPRING20
TX-000409,STORE-0088,SKU-00161,2025-07-06 17:53:06,2,213.19,CARD,
TX-000410,STORE-0012,SKU-02885,2024-08-06 03:00:46,6,318.15,CASH,
TX-000411,STORE-0162,SKU-02512,2023-05-13 04:50:28,6,255.19,ONLINE,
TX-000412,STORE-0034,SKU-00688,2025-11-16 04:16:25,3,14.22,CARD,
TX-000413,STORE-0188,SKU-02903,2025-05-26 07:36:54,1,61.22,CARD,
TX-000414,STORE-0171,SKU-00656,2023-03-16 07:16:01,7,292.89,CARD,
TX-000415,STORE-0040,SKU-02007,2023-09-03 07:38:00,2,397.86,CASH,
TX-000416,STORE-0110,SKU-01850,2023-09-20 02:11:21,8,382.74,CASH,
TX-000417,STORE-0102,SKU-00691,2025-02-07 12:29:45,3,371.33,ONLINE,HOLIDAY10
TX-000418,STORE-0094,SKU-02190,2025-07-19 04:11:31,1,386.78,ONLINE,
TX-000419,STORE-0037,SKU-01605,2024-01-18 02:13:24,9,27.0,CARD,
TX-000420,STORE-0139,SKU-01785,2024-04-08 15:52:16,5,448.08,CASH,HOLIDAY10
TX-000421,STORE-0167,SKU-01023,2024-10-22 07:23:49,1,445.2,CARD,
TX-000422,STORE-0200,SKU-01171,2025-01-03 11:07:09,6,268.3,CARD,
TX-000423,STORE-0044,SKU-01445,2024-04-14 16:41:29,3,128.05,ONLINE,
TX-000424,STORE-0104,SKU-02618,2025-03-19 20:03:41,4,298.13,CASH,
TX-000425,STORE-0074,SKU-00943,2025-04-04 11:59:20,8,281.15,ONLINE,
TX-000426,STORE-0140,SKU-00129,2024-05-22 10:46:25,5,115.36,CASH,
TX-000427,STORE-0027,SKU-00038,2023-06-28 10:25:46,6,303.55,CARD,SPRING20
TX-000428,STORE-0064,SKU-01125,2025-04-24 14:59:54,4,399.66,CARD,
TX-000429,STORE-0169,SKU-02020,2025-03-03 02:12:56,6,404.02,CARD,
TX-000430,STORE-0031,SKU-00188,2024-06-28 21:12:17,3,34.55,CASH,
TX-000431,STORE-0040,SKU-00901,2023-05-17 07:30:26,1,102.6,CARD,
TX-000432,STORE-0038,SKU-00504,2023-10-19 09:38:20,6,335.77,CASH,
TX-000433,STORE-0066,SKU-02926,2024-08-18 13:17:51,1,430.62,CASH,
TX-000434,STORE-0056,SKU-02337,2023-12-11 05:20:09,3,263.0,ONLINE,
TX-000435,STORE-0004,SKU-01157,2024-10-16 01:59:15,8,355.23,CARD,
TX-000436,STORE-0193,SKU-02839,2023-09-08 17:24:16,7,15.43,ONLINE,
TX-000437,STORE-0162,SKU-00436,2023-05-01 15:29:07,8,306.17,CASH,
TX-000438,STORE-0068,SKU-01559,2023-11-29 04:52:28,2,481.15,CARD,
TX-000439,STORE-0148,SKU-01238,2025-02-02 11:40:31,7,332.2,CARD,
TX-000440,STORE-0180,SKU-02967,2025-08-17 22:27:46,4,461.53,CASH,
TX-000441,STORE-0164,SKU-02953,2024-09-03 09:52:15,1,285.17,CARD,
TX-000442,STORE-0098,SKU-01115,2025-08-07 15:49:08,3,422.47,CASH,
TX-000443,STORE-0130,SKU-01065,2023-11-12 00:59:13,5,66.46,CARD,
TX-000444,STORE-0081,SKU-00800,2023-06-06 05:27:51,8,66.14,CARD,
TX-000445,STORE-0111,SKU-00932,2023-05-31 07:00:41,2,64.49,CASH,
TX-000446,STORE-0174,SKU-01339,2025-02-01 10:51:40,2,246.98,ONLINE,
TX-000447,STORE-0077,SKU-02251,2025-01-13 15:19:05,8,168.48,CASH,
TX-000448,STORE-0162,SKU-01223,2023-11-05 03:26:37,9,361.0,CARD,
TX-000449,STORE-0073,SKU-00763,2024-05-04 03:10:32,1,451.8,CASH,
TX-000450,STORE-0172,SKU-01233,2024-06-16 07:56:32,2,311.59,CASH,HOLIDAY10
TX-000451,STORE-0182,SKU-01765,2024-06-22 16:06:33,4,110.54,CASH,
TX-000452,STORE-0022,SKU-01803,2024-10-16 22:16:51,3,465.78,CARD,
TX-000453,STORE-0181,SKU-00238,2023-12-28 01:08:58,1,266.29,ONLINE,
TX-000454,STORE-0049,SKU-02254,2024-08-14 03:39:52,4,361.37,ONLINE,HOLIDAY10
TX-000455,STORE-0034,SKU-01128,2025-06-04 21:29:04,2,445.8,CARD,
TX-000456,STORE-0045,SKU-02885,2023-11-20 16:18:51,5,494.97,ONLINE,
TX-000457,STORE-0186,SKU-01284,2024-02-03 09:14:26,1,255.5,CASH,
TX-000458,STORE-0015,SKU-00049,2025-01-17 00:46:02,8,404.99,CASH,
TX-000459,STORE-0124,SKU-01126,2025-06-06 21:37:24,2,285.6,ONLINE,SPRING20
TX-000460,STORE-0019,SKU-00970,2025-11-13 03:36:44,3,245.79,ONLINE,
TX-000461,STORE-0011,SKU-02000,2024-02-17 18:31:22,3,271.17,ONLINE,HOLIDAY10
TX-000462,STORE-0139,SKU-00811,2024-01-24 11:19:46,4,244.72,CASH,
TX-000463,STORE-0197,SKU-01979,2023-03-19 08:32:12,7,213.41,CASH,
TX-000464,STORE-0065,SKU-00284,2023-10-29 19:12:34,9,363.24,CARD,
TX-000465,STORE-0038,SKU-02695,2023-11-15 22:53:14,3,128.59,CARD,
TX-000466,STORE-0091,SKU-00518,2024-01-14 12:53:32,1,310.11,CASH,
TX-000467,STORE-0098,SKU-01343,2024-10-10 22:36:16,1,357.92,CASH,
TX-000468,STORE-0092,SKU-01625,2024-12-05 15:28:30,6,446.58,CARD,
TX-000469,STORE-0144,SKU-02359,2023-03-04 15:27:21,5,169.28,CARD,SPRING20
TX-000470,STORE-0150,SKU-02965,2023-09-20 17:48:51,7,431.0,CASH,SPRING20
TX-000471,STORE-0040,SKU-02234,2024-08-20 20:04:27,7,472.92,ONLINE,
TX-000472,STORE-0140,SKU-00345,2023-06-08 07:14:46,3,326.1,CASH,SPRING20
TX-000473,STORE-0073,SKU-00404,2023-11-10 21:57:35,7,386.86,ONLINE,HOLIDAY10
TX-000474,STORE-0200,SKU-00045,2025-02-14 12:56:19,9,205.82,CASH,
TX-000475,STORE-0129,SKU-02897,2024-09-06 00:59:21,8,476.31,CARD,
TX-000476,STORE-0133,SKU-01032,2023-04-16 22:36:05,3,337.08,CARD,HOLIDAY10
TX-000477,STORE-0181,SKU-01924,2023-04-07 01:06:29,5,158.53,CARD,
TX-000478,STORE-0030,SKU-02623,2023-12-15 00:13:44,8,205.11,CASH,SPRING20
TX-000479,STORE-0091,SKU-01187,2024-05-14 11:47:04,2,310.79,CASH,
TX-000480,STORE-0156,SKU-02205,2023-10-11 06:43:33,7,120.9,CASH,
TX-000481,STORE-0016,SKU-01387,2023-10-20 19:12:44,7,378.19,ONLINE,
TX-000482,STORE-0112,SKU-00972,2025-08-31 02:45:13,8,116.22,CASH,
TX-000483,STORE-0185,SKU-00437,2023-11-30 14:39:53,1,297.94,ONLINE,
TX-000484,STORE-0017,SKU-02091,2023-05-07 16:06:24,8,350.02,ONLINE,
TX-000485,STORE-0149,SKU-00525,2025-07-23 06:12:53,1,430.58,ONLINE,
TX-000486,STORE-0034,SKU-01236,2023-01-17 11:45:15,3,368.28,CARD,
TX-000487,STORE-0150,SKU-02851,2025-02-06 03:54:11,9,400.42,ONLINE,
TX-000488,STORE-0185,SKU-01702,2023-09-25 23:09:02,4,456.9,ONLINE,HOLIDAY10
TX-000489,STORE-0040,SKU-02864,2025-07-07 14:24:05,9,300.9,CARD,
TX-000490,STORE-0194,SKU-01934,2024-12-28 05:00:09,1,423.91,ONLINE,
TX-000491,STORE-0045,SKU-00248,2023-01-02 02:08:21,8,119.78,CASH,SPRING20
TX-000492,STORE-0019,SKU-00418,2023-07-01 23:04:21,3,408.29,CASH,HOLIDAY10
TX-000493,STORE-0067,SKU-01873,2023-02-20 09:03:30,7,114.73,CARD,
TX-000494,STORE-0043,SKU-02061,2024-01-23 11:10:42,2,467.64,CARD,
TX-000495,STORE-0102,SKU-02298,2025-10-28 22:38:36,7,168.34,ONLINE,
TX-000496,STORE-0079,SKU-00407,2024-01-02 19:56:59,7,90.06,ONLINE,
TX-000497,STORE-0133,SKU-00949,2025-03-09 07:58:39,9,78.34,ONLINE,
TX-000498,STORE-0071,SKU-01465,2025-05-31 11:48:03,2,97.7,CARD,
TX-000499,STORE-0178,SKU-02570,2024-04-18 03:21:44,8,226.53,ONLINE,
TX-000500,STORE-0119,SKU-01082,2025-05-01 10:40:29,5,263.46,CASH,SPRING20
TX-000501,STORE-0177,SKU-00891,2023-02-05 04:04:32,9,457.32,CASH,
TX-000502,STORE-0196,SKU-00557,2024-01-06 02:16:36,8,193.6,ONLINE,
TX-000503,STORE-0108,SKU-00326,2025-01-08 15:00:46,3,112.65,CARD,
TX-000504,STORE-0067,SKU-02188,2023-11-01 19:34:47,3,373.19,CASH,
TX-000505,STORE-0018,SKU-00302,2024-09-15 05:15:07,8,71.65,CARD,
TX-000506,STORE-0120,SKU-00543,2023-04-13 20:01:40,9,446.68,CASH,
TX-000507,STORE-0061,SKU-01723,2023-01-09 17:24:15,2,207.65,ONLINE,
TX-000508,STORE-0021,SKU-01191,2023-05-04 03:38:00,3,308.85,ONLINE,HOLIDAY10
TX-000509,STORE-0070,SKU-00460,2025-04-29 01:46:11,8,97.16,CARD,
TX-000510,STORE-0025,SKU-01423,2023-03-18 22:12:30,2,77.04,ONLINE,
TX-000511,STORE-0016,SKU-00177,2023-06-29 02:58:28,8,400.43,CARD,
TX-000512,STORE-0130,SKU-01867,2025-07-30 05:54:06,5,217.7,CARD,
TX-000513,STORE-0161,SKU-02510,2024-10-21 14:06:59,6,493.44,CASH,
TX-000514,STORE-0135,SKU-01346,2023-08-13 00:57:47,4,264.53,CASH,SPRING20
TX-000515,STORE-0166,SKU-01674,2023-08-30 12:01:45,3,423.6,ONLINE,
TX-000516,STORE-0125,SKU-02006,2024-09-26 10:44:22,8,490.08,CARD,
TX-000517,STORE-0138,SKU-01478,2023-01-20 10:32:59,9,144.17,CASH,
TX-000518,STORE-0057,SKU-02598,2025-11-10 10:22:49,8,401.44,ONLINE,
TX-000519,STORE-0079,SKU-02602,2025-05-10 01:57:01,9,15.89,ONLINE,
TX-000520,STORE-0104,SKU-01900,2023-05-13 10:03:37,1,341.48,CASH,
TX-000521,STORE-0026,SKU-01752,2025-06-20 16:08:12,5,373.87,ONLINE,
TX-000522,STORE-0142,SKU-02329,2024-06-10 00:14:26,7,241.3,CASH,
TX-000523,STORE-0131,SKU-00286,2025-07-04 20:02:03,8,85.24,CARD,
TX-000524,STORE-0080,SKU-02821,2025-05-10 09:44:56,2,310.28,ONLINE,
TX-000525,STORE-0090,SKU-00734,2024-07-24 06:04:28,4,449.28,CARD,
TX-000526,STORE-0047,SKU-00190,2023-06-17 23:32:14,7,466.0,CASH,
TX-000527,STORE-0065,SKU-00429,2025-03-14 00:09:14,5,374.32,CARD,
TX-000528,STORE-0063,SKU-00922,2024-11-10 10:02:40,1,135.54,CASH,
TX-000529,STORE-0074,SKU-01350,2024-11-30 13:00:29,2,435.81,ONLINE,
TX-000530,STORE-0175,SKU-02083,2024-08-26 08:41:29,5,444.97,ONLINE,
TX-000531,STORE-0174,SKU-00884,2024-09-19 08:36:42,6,186.78,ONLINE,
TX-000532,STORE-0081,SKU-01187,2025-01-27 04:04:35,1,95.58,CARD,
TX-000533,STORE-0037,SKU-00659,2024-04-12 03:21:24,3,437.96,CARD,SPRING20
TX-000534,STORE-0077,SKU-00588,2025-06-06 02:34:58,6,443.12,CARD,
TX-000535,STORE-0059,SKU-02343,2025-09-14 15:40:17,6,54.95,CASH,SPRING20
TX-000536,STORE-0103,SKU-02082,2024-06-02 03:26:41,7,483.66,ONLINE,
TX-000537,STORE-0131,SKU-00587,2023-06-22 03:07:15,3,268.87,CARD,
TX-000538,STORE-0002,SKU-01566,2023-11-30 19:45:51,1,496.9,CASH,
TX-000539,STORE-0021,SKU-02787,2024-02-25 19:29:02,7,225.28,CARD,
TX-000540,STORE-0126,SKU-02448,2025-08-01 11:29:23,3,268.98,CASH,
TX-000541,STORE-0015,SKU-01673,2025-05-20 15:02:11,5,136.71,ONLINE,
TX-000542,STORE-0142,SKU-00397,2024-06-15 23:01:56,4,449.98,CARD,
TX-000543,STORE-0053,SKU-02431,2025-08-26 19:18:03,1,224.64,ONLINE,
TX-000544,STORE-0139,SKU-02677,2025-04-10 17:03:06,7,408.23,CARD,
TX-000545,STORE-0119,SKU-01320,2023-08-02 15:29:00,4,44.47,CASH,HOLIDAY10
TX-000546,STORE-0149,SKU-02565,2024-12-13 04:51:25,1,395.18,ONLINE,SPRING20
TX-000547,STORE-0121,SKU-00698,2025-09-10 13:14:59,6,247.67,CARD,HOLIDAY10
TX-000548,STORE-0193,SKU-01362,2023-12-10 12:50:14,4,7.68,CARD,
TX-000549,STORE-0003,SKU-01047,2023-07-28 09:04:30,4,117.0,ONLINE,
TX-000550,STORE-0010,SKU-01535,2023-11-19 19:55:21,2,100.9,CASH,
TX-000551,STORE-0070,SKU-02152,2024-12-12 14:14:06,1,377.12,ONLINE,
TX-000552,STORE-0177,SKU-01805,2024-11-22 23:32:52,3,241.22,CARD,
TX-000553,STORE-0003,SKU-00576,2024-10-15 23:57:58,5,84.06,ONLINE,
TX-000554,STORE-0140,SKU-02080,2025-11-21 13:01:36,9,132.12,ONLINE,
TX-000555,STORE-0086,SKU-00409,2025-05-03 13:35:51,7,254.52,CASH,
TX-000556,STORE-0050,SKU-00789,2023-12-06 20:51:07,4,14.72,CASH,SPRING20
TX-000557,STORE-0047,SKU-01767,2023-09-14 08:40:11,8,214.94,ONLINE,
TX-000558,STORE-0030,SKU-00524,2024-09-22 13:21:58,4,340.64,CASH,
TX-000559,STORE-0190,SKU-00604,2025-04-14 14:49:51,6,261.29,CASH,
TX-000560,STORE-0122,SKU-01803,2025-05-06 05:09:04,1,301.06,CARD,HOLIDAY10
TX-000561,STORE-0091,SKU-01737,2024-09-16 12:35:36,6,166.68,CASH,HOLIDAY10
TX-000562,STORE-0119,SKU-01912,2023-09-25 00:15:42,5,95.62,ONLINE,
TX-000563,STORE-0092,SKU-02362,2023-07-08 18:28:37,2,405.82,ONLINE,
TX-000564,STORE-0018,SKU-00699,2025-06-13 00:41:35,1,453.29,CARD,
TX-000565,STORE-0074,SKU-01832,2024-03-12 09:45:23,6,257.82,CARD,
TX-000566,STORE-0176,SKU-02923,2024-08-20 19:35:11,2,156.0,CARD,HOLIDAY10
TX-000567,STORE-0104,SKU-02355,2023-07-02 18:45:18,9,258.05,ONLINE,
TX-000568,STORE-0158,SKU-00185,2023-04-10 07:59:26,9,440.1,ONLINE,
TX-000569,STORE-0095,SKU-02748,2023-02-02 07:16:23,1,347.25,CASH,HOLIDAY10
TX-000570,STORE-0071,SKU-01383,2024-08-27 09:04:34,5,430.01,CARD,
TX-000571,STORE-0098,SKU-01053,2024-06-14 22:33:54,8,167.55,CASH,
TX-000572,STORE-0004,SKU-00298,2023-01-15 22:31:18,4,357.43,CASH,
TX-000573,STORE-0127,SKU-00866,2025-10-03 02:10:16,3,328.26,ONLINE,
TX-000574,STORE-0104,SKU-00769,2025-04-15 00:15:32,5,287.95,CASH,
TX-000575,STORE-0167,SKU-00477,2023-10-07 01:01:55,5,266.47,CARD,
TX-000576,STORE-0191,SKU-01800,2024-06-27 00:12:46,8,277.73,CARD,HOLIDAY10
TX-000577,STORE-0137,SKU-02403,2024-12-12 15:18:34,6,425.59,ONLINE,
TX-000578,STORE-0037,SKU-01158,2023-09-19 16:09:30,2,458.42,ONLINE,HOLIDAY10
TX-000579,STORE-0051,SKU-01759,2025-11-18 05:15:18,1,60.87,ONLINE,SPRING20
TX-000580,STORE-0027,SKU-00629,2024-09-07 17:33:05,3,286.54,CARD,
TX-000581,STORE-0164,SKU-00995,2025-08-06 07:39:51,2,459.61,ONLINE,HOLIDAY10
TX-000582,STORE-0075,SKU-02168,2024-10-18 05:39:44,4,71.7,CARD,
TX-000583,STORE-0199,SKU-00990,2024-12-17 09:14:32,3,209.37,CASH,SPRING20
TX-000584,STORE-0094,SKU-02802,2025-01-03 20:55:42,9,49.09,ONLINE,
TX-000585,STORE-0115,SKU-01672,2024-03-21 05:51:49,5,61.17,ONLINE,
TX-000586,STORE-0112,SKU-02592,2024-05-29 21:52:08,4,452.53,ONLINE,
TX-000587,STORE-0031,SKU-00840,2024-10-14 00:08:59,9,225.86,CARD,
TX-000588,STORE-0029,SKU-01677,2024-05-13 19:21:08,4,345.93,CASH,SPRING20
TX-000589,STORE-0014,SKU-02368,2025-11-12 14:59:26,6,73.76,ONLINE,SPRING20
TX-000590,STORE-0039,SKU-00010,2025-02-23 01:13:53,1,15.86,CASH,
TX-000591,STORE-0048,SKU-01404,2025-06-30 02:08:15,2,445.79,ONLINE,
TX-000592,STORE-0091,SKU-00006,2025-05-26 19:47:25,4,289.4,CARD,
TX-000593,STORE-0022,SKU-01990,2024-10-02 16:47:39,9,14.89,CASH,
TX-000594,STORE-0076,SKU-00899,2023-01-05 06:13:54,6,496.21,CASH,
TX-000595,STORE-0076,SKU-00274,2024-01-22 09:29:52,6,248.64,ONLINE,
TX-000596,STORE-0104,SKU-01270,2025-10-10 16:51:25,9,240.56,CASH,
TX-000597,STORE-0072,SKU-01114,2023-11-16 05:16:12,4,312.35,CARD,
TX-000598,STORE-0139,SKU-00385,2024-06-23 07:19:40,3,8.91,CASH,
TX-000599,STORE-0077,SKU-00579,2024-11-06 09:07:38,7,286.72,CASH,SPRING20
TX-000600,STORE-0023,SKU-00102,2023-11-09 19:38:17,7,316.59,CASH,
TX-000601,STORE-0058,SKU-01195,2024-01-27 10:19:22,9,151.99,CASH,HOLIDAY10
TX-000602,STORE-0191,SKU-01799,2025-05-05 23:51:51,6,364.79,ONLINE,
TX-000603,STORE-0043,SKU-01222,2023-12-05 03:53:56,2,191.83,ONLINE,
TX-000604,STORE-0109,SKU-01652,2024-11-21 00:55:57,6,360.3,CASH,
TX-000605,STORE-0155,SKU-01022,2025-08-27 13:17:05,8,76.19,CASH,
TX-000606,STORE-0116,SKU-02437,2024-08-02 15:03:11,6,457.28,CARD,
