order_item_id,order_id,sku_id,quantity,unit_price,discount_amount,tax_amount
ITEM-963472,ORD-000127,SKU-01722,2,330.66,13.45,1.04
ITEM-072088,ORD-000127,SKU-00387,10,6.98,44.57,0.85
ITEM-848823,ORD-000127,SKU-01480,7,273.27,13.21,11.82
ITEM-588451,ORD-000127,SKU-01015,2,170.36,9.26,18.36
ITEM-661483,ORD-000128,SKU-00069,8,113.12,35.41,3.39
ITEM-250177,ORD-000129,SKU-01671,1,342.3,43.75,11.53
ITEM-765305,ORD-000129,SKU-00769,8,276.04,2.97,4.22
ITEM-699277,ORD-000129,SKU-01592,4,413.39,14.64,2.72
ITEM-619468,ORD-000129,SKU-01686,10,147.39,12.45,17.12
ITEM-130704,ORD-000129,SKU-02896,7,131.22,30.26,0.03
ITEM-425245,ORD-000130,SKU-02420,4,374.66,34.56,11.53
ITEM-125806,ORD-000131,SKU-02749,4,70.56,2.01,19.96
ITEM-781064,ORD-000131,SKU-00191,2,343.61,6.65,4.36
ITEM-118084,ORD-000131,SKU-02354,1,327.67,35.86,16.6
ITEM-014429,ORD-000131,SKU-01694,2,173.97,22.35,2.94
ITEM-679439,ORD-000131,SKU-00505,6,165.93,20.56,13.19
ITEM-464951,ORD-000132,SKU-02717,4,429.59,7.3,7.78
ITEM-197134,ORD-000132,SKU-02728,4,247.51,47.46,8.75
ITEM-264358,ORD-000132,SKU-00013,7,234.47,3.07,17.78
ITEM-784675,ORD-000133,SKU-01880,9,148.09,20.67,17.63
ITEM-297215,ORD-000134,SKU-01145,3,215.95,0.69,15.71
ITEM-555318,ORD-000134,SKU-00268,10,229.94,15.16,4.49
ITEM-721873,ORD-000135,SKU-01129,8,481.94,13.48,9.61
ITEM-459412,ORD-000135,SKU-00547,1,391.6,32.26,7.69
ITEM-534457,ORD-000136,SKU-02630,3,59.36,36.06,10.44
ITEM-723421,ORD-000136,SKU-00405,5,431.69,25.82,6.2
ITEM-423326,ORD-000136,SKU-00084,2,285.74,44.24,4.82
ITEM-296552,ORD-000136,SKU-01033,4,380.08,33.42,11.12
ITEM-643401,ORD-000136,SKU-02353,9,461.3,31.38,19.55
ITEM-156339,ORD-000137,SKU-00081,6,385.4,38.48,8.39
ITEM-001532,ORD-000138,SKU-01971,4,97.75,36.63,14.42
ITEM-445487,ORD-000138,SKU-01029,5,295.17,31.44,13.4
ITEM-630795,ORD-000138,SKU-02316,10,181.66,19.0,12.49
ITEM-340489,ORD-000139,SKU-00188,6,181.66,37.95,10.65
ITEM-517106,ORD-000139,SKU-00933,7,478.96,0.82,1.53
ITEM-939446,ORD-000140,SKU-00562,4,208.31,2.19,9.34
ITEM-560968,ORD-000140,SKU-00298,2,342.08,48.8,8.83
ITEM-142315,ORD-000140,SKU-00905,4,113.14,4.84,5.13
ITEM-962807,ORD-000140,SKU-02407,7,64.54,14.02,11.77
ITEM-471689,ORD-000140,SKU-00857,2,173.7,11.84,2.38
ITEM-829528,ORD-000141,SKU-02451,9,374.48,46.91,4.82
ITEM-499136,ORD-000141,SKU-02823,5,272.83,32.86,13.92
ITEM-006666,ORD-000141,SKU-02006,4,398.88,44.37,2.0
ITEM-611194,ORD-000142,SKU-00940,10,142.45,21.36,6.98
ITEM-374237,ORD-000142,SKU-01853,9,349.49,1.34,1.95
ITEM-657674,ORD-000142,SKU-02342,1,335.31,9.63,16.45
ITEM-245598,ORD-000142,SKU-00186,3,101.95,10.45,2.65
ITEM-483242,ORD-000142,SKU-00251,8,116.68,6.73,2.36
ITEM-384453,ORD-000143,SKU-02569,5,418.2,21.59,13.76
ITEM-874114,ORD-000143,SKU-00652,8,192.15,8.57,0.7
ITEM-717687,ORD-000144,SKU-01722,2,46.99,7.88,1.46
ITEM-435215,ORD-000144,SKU-00445,7,118.48,40.63,5.32
ITEM-748393,ORD-000145,SKU-02274,9,475.23,46.6,17.98
ITEM-961689,ORD-000145,SKU-02399,6,443.76,7.87,19.94
ITEM-558732,ORD-000145,SKU-02706,10,111.72,22.45,3.44
ITEM-877334,ORD-000145,SKU-01824,5,161.29,30.31,18.52
ITEM-837081,ORD-000145,SKU-00083,4,205.88,18.78,10.71
ITEM-917216,ORD-000146,SKU-02382,2,399.32,6.34,1.08
ITEM-995689,ORD-000147,SKU-00464,9,242.26,45.47,11.61
ITEM-773443,ORD-000147,SKU-00554,1,261.39,26.95,4.64
ITEM-132569,ORD-000147,SKU-00986,1,256.67,30.35,17.69
ITEM-253226,ORD-000147,SKU-02208,9,46.37,26.25,1.87
ITEM-273826,ORD-000147,SKU-01361,9,72.41,8.92,8.55
ITEM-146500,ORD-000148,SKU-00904,2,261.39,31.24,1.43
ITEM-755940,ORD-000148,SKU-02597,9,44.68,38.01,9.22
ITEM-888381,ORD-000149,SKU-01384,1,21.39,0.58,0.55
ITEM-697180,ORD-000149,SKU-02830,1,432.13,36.15,1.67
ITEM-172936,ORD-000149,SKU-02610,10,45.13,34.4,9.62
ITEM-460303,ORD-000150,SKU-02208,6,33.34,31.54,19.37
ITEM-754163,ORD-000151,SKU-00614,6,159.86,33.61,15.89
ITEM-676969,ORD-000152,SKU-01188,5,134.1,4.25,16.26
ITEM-629511,ORD-000152,SKU-02737,10,272.31,14.36,10.44
ITEM-805293,ORD-000152,SKU-00314,3,91.98,38.16,10.03
ITEM-826603,ORD-000152,SKU-00174,6,192.83,2.02,8.69
ITEM-027527,ORD-000152,SKU-00181,10,29.18,33.1,17.72
ITEM-362128,ORD-000153,SKU-02608,6,48.9,36.19,5.5
ITEM-157243,ORD-000153,SKU-01660,7,283.69,11.79,2.99
ITEM-282497,ORD-000153,SKU-02096,4,495.38,18.48,0.98
ITEM-325192,ORD-000153,SKU-00698,10,190.79,2.09,14.29
ITEM-055614,ORD-000154,SKU-01666,4,123.99,30.11,12.28
ITEM-482370,ORD-000154,SKU-02532,6,394.33,0.85,12.49
ITEM-667152,ORD-000154,SKU-02154,3,67.25,3.04,16.04
ITEM-973224,ORD-000154,SKU-00502,7,130.14,26.43,17.8
ITEM-774380,ORD-000155,SKU-00021,5,314.66,12.93,17.14
ITEM-186065,ORD-000155,SKU-02243,8,251.73,46.54,10.31
ITEM-396454,ORD-000155,SKU-02942,4,266.52,3.21,5.36
ITEM-162384,ORD-000155,SKU-02757,2,75.04,20.0,13.56
ITEM-761256,ORD-000155,SKU-00700,9,287.85,33.47,14.61
ITEM-312043,ORD-000156,SKU-00650,1,125.14,20.99,14.34
ITEM-386145,ORD-000156,SKU-02959,9,218.29,5.2,19.22
ITEM-264084,ORD-000156,SKU-00337,8,437.35,41.1,5.83
ITEM-662315,ORD-000156,SKU-01597,3,180.56,37.51,15.15
ITEM-195653,ORD-000157,SKU-01652,4,361.96,18.45,10.87
ITEM-308107,ORD-000158,SKU-00786,1,335.99,23.49,6.15
ITEM-830571,ORD-000158,SKU-01147,5,258.93,48.0,10.61
ITEM-809540,ORD-000159,SKU-00926,2,187.34,27.8,10.02
ITEM-870754,ORD-000160,SKU-01129,6,364.12,6.71,12.2
ITEM-731058,ORD-000160,SKU-00253,6,23.58,34.34,1.15
ITEM-250418,ORD-000161,SKU-00839,4,108.42,38.25,7.1
ITEM-868773,ORD-000161,SKU-02156,5,295.63,44.17,2.44
ITEM-763837,ORD-000161,SKU-00909,3,403.94,4.5,14.23
ITEM-551773,ORD-000162,SKU-01911,2,274.47,30.32,3.97
ITEM-622139,ORD-000162,SKU-00375,4,248.83,6.74,12.88
ITEM-236683,ORD-000162,SKU-00161,7,428.13,36.17,19.12
ITEM-962730,ORD-000162,SKU-02507,9,250.85,48.09,19.83
ITEM-484142,ORD-000163,SKU-02051,7,390.56,36.01,10.49
ITEM-011191,ORD-000164,SKU-00758,4,411.07,49.86,0.59
ITEM-350842,ORD-000165,SKU-01700,2,277.12,41.88,10.48
ITEM-256258,ORD-000166,SKU-02820,7,170.26,31.84,9.95
ITEM-863021,ORD-000167,SKU-02442,2,480.38,45.4,18.33
ITEM-925139,ORD-000167,SKU-02544,4,198.92,30.49,6.92
ITEM-928917,ORD-000167,SKU-00238,2,159.06,3.55,2.46
ITEM-670343,ORD-000168,SKU-02356,5,58.88,14.61,4.63
ITEM-555629,ORD-000168,SKU-01956,6,419.84,29.33,15.13
ITEM-427064,ORD-000168,SKU-00798,3,408.4,7.88,4.31
ITEM-631206,ORD-000168,SKU-02072,3,41.38,22.56,6.7
ITEM-438587,ORD-000168,SKU-00315,2,131.3,1.82,14.92
ITEM-136370,ORD-000169,SKU-02129,9,206.59,37.36,16.59
ITEM-661105,ORD-000169,SKU-00088,6,122.64,46.78,8.57
ITEM-829143,ORD-000169,SKU-00190,9,348.37,5.83,2.58
ITEM-984451,ORD-000170,SKU-00173,4,438.04,2.77,17.7
ITEM-409564,ORD-000171,SKU-01630,10,48.75,43.56,0.55
ITEM-161473,ORD-000171,SKU-02806,8,40.98,47.02,4.26
ITEM-999070,ORD-000171,SKU-00719,4,130.74,17.03,1.04
ITEM-533805,ORD-000172,SKU-02254,3,220.94,5.44,12.53
ITEM-508843,ORD-000172,SKU-01739,9,323.85,7.13,4.22
ITEM-549970,ORD-000172,SKU-01081,5,376.08,2.02,4.84
ITEM-939903,ORD-000172,SKU-02272,1,397.94,49.26,15.6
ITEM-312938,ORD-000173,SKU-00973,8,432.1,45.64,14.73
ITEM-554286,ORD-000173,SKU-00560,7,27.83,11.69,7.49
ITEM-759020,ORD-000173,SKU-00509,1,55.72,18.53,13.82
ITEM-635104,ORD-000174,SKU-00195,9,187.28,28.22,14.15
ITEM-299646,ORD-000175,SKU-02352,3,467.81,35.73,9.06
ITEM-267643,ORD-000175,SKU-02388,3,204.41,29.89,11.46
ITEM-988379,ORD-000175,SKU-02564,7,384.48,28.64,7.52
ITEM-870614,ORD-000176,SKU-02264,10,380.95,37.3,13.52
ITEM-798055,ORD-000176,SKU-01869,2,445.13,14.78,10.71
ITEM-383969,ORD-000176,SKU-02373,7,320.2,28.44,2.94
ITEM-107945,ORD-000177,SKU-01206,1,387.29,44.37,11.39
ITEM-830786,ORD-000177,SKU-00797,3,445.82,5.42,16.78
ITEM-846283,ORD-000177,SKU-00914,5,391.36,38.81,8.6
ITEM-591308,ORD-000177,SKU-02294,1,206.87,34.98,19.8
ITEM-495953,ORD-000177,SKU-00635,7,321.92,22.86,8.35
ITEM-673119,ORD-000178,SKU-01811,3,375.89,15.48,18.86
ITEM-545253,ORD-000179,SKU-02486,4,166.26,33.13,18.16
ITEM-681774,ORD-000179,SKU-01000,9,73.57,44.85,15.14
ITEM-868236,ORD-000180,SKU-00013,6,480.21,44.36,2.36
ITEM-149377,ORD-000180,SKU-02848,10,306.95,17.07,10.99
ITEM-890212,ORD-000180,SKU-00604,7,297.3,17.94,13.53
ITEM-693024,ORD-000181,SKU-01090,2,392.88,19.12,7.57
ITEM-426692,ORD-000181,SKU-02582,2,462.11,10.83,11.24
ITEM-848028,ORD-000181,SKU-01745,2,337.65,34.28,2.91
ITEM-199530,ORD-000181,SKU-02165,6,287.9,49.02,15.01
ITEM-884273,ORD-000182,SKU-00787,5,202.34,7.45,11.75
ITEM-810702,ORD-000182,SKU-01273,9,139.59,44.95,17.09
ITEM-872971,ORD-000182,SKU-00673,8,377.4,0.05,13.35
ITEM-455343,ORD-000183,SKU-02460,7,454.13,19.46,19.97
ITEM-122457,ORD-000183,SKU-01586,9,105.02,4.06,3.87
ITEM-641614,ORD-000183,SKU-01372,1,28.72,3.31,10.56
ITEM-641800,ORD-000183,SKU-02656,5,44.65,31.49,1.46
ITEM-773567,ORD-000183,SKU-01317,1,229.3,38.68,17.26
ITEM-205416,ORD-000184,SKU-02386,8,322.83,31.35,1.01
ITEM-386255,ORD-000184,SKU-00904,5,138.71,44.79,8.81
ITEM-627925,ORD-000184,SKU-01154,7,85.34,35.72,8.98
ITEM-146519,ORD-000184,SKU-02974,7,382.67,20.58,2.6
ITEM-143858,ORD-000184,SKU-01412,1,279.95,4.6,17.45
ITEM-967657,ORD-000185,SKU-01575,1,491.08,28.27,18.65
ITEM-070039,ORD-000185,SKU-01080,1,201.65,26.2,10.67
ITEM-070421,ORD-000185,SKU-00800,4,105.32,11.61,18.74
ITEM-976630,ORD-000185,SKU-01287,6,358.88,8.56,6.89
ITEM-113995,ORD-000186,SKU-01914,9,463.95,23.21,4.1
ITEM-942790,ORD-000186,SKU-00673,2,43.9,8.17,7.6
ITEM-229503,ORD-000186,SKU-01729,4,413.46,48.98,6.36
ITEM-490449,ORD-000186,SKU-02031,9,288.85,17.25,2.43
ITEM-469227,ORD-000187,SKU-00305,9,151.88,13.23,0.98
ITEM-176889,ORD-000187,SKU-02371,6,28.65,43.21,5.88
ITEM-857171,ORD-000188,SKU-00388,7,141.32,49.75,4.73
ITEM-715180,ORD-000189,SKU-01025,2,202.19,26.71,18.55
ITEM-949007,ORD-000189,SKU-01898,8,335.3,8.52,3.73
ITEM-874469,ORD-000190,SKU-00662,2,439.7,44.71,11.78
ITEM-107310,ORD-000191,SKU-02574,4,134.24,46.53,8.4
ITEM-600331,ORD-000191,SKU-02237,6,368.6,24.57,14.62
ITEM-459204,ORD-000192,SKU-00958,7,433.96,11.58,16.45
ITEM-254835,ORD-000192,SKU-00471,9,92.72,34.08,6.37
ITEM-030574,ORD-000192,SKU-01387,4,288.35,22.48,14.78
ITEM-516766,ORD-000192,SKU-02879,10,274.58,31.83,8.06
ITEM-972141,ORD-000192,SKU-00488,8,241.77,3.05,17.22
ITEM-247412,ORD-000193,SKU-01660,9,391.04,7.33,15.85
ITEM-382821,ORD-000193,SKU-00010,7,272.61,4.22,16.81
ITEM-189215,ORD-000193,SKU-00918,6,167.31,7.96,19.84
ITEM-711718,ORD-000193,SKU-02702,6,12.34,16.75,19.78
ITEM-720107,ORD-000194,SKU-01086,7,286.87,36.62,10.46
ITEM-076288,ORD-000195,SKU-02338,3,167.06,19.9,9.13
ITEM-623034,ORD-000195,SKU-00162,9,297.36,38.63,5.37
ITEM-653722,ORD-000196,SKU-02495,9,147.96,27.34,0.32
ITEM-166029,ORD-000196,SKU-00520,1,426.18,39.92,19.03
ITEM-725398,ORD-000196,SKU-02989,4,332.85,27.11,19.5
ITEM-627283,ORD-000196,SKU-02936,5,256.14,14.59,2.6
ITEM-354127,ORD-000197,SKU-02498,9,279.0,3.3,1.68
ITEM-363625,ORD-000197,SKU-01851,9,256.23,48.12,15.02
ITEM-037539,ORD-000197,SKU-02848,8,50.37,46.18,4.71
ITEM-570393,ORD-000197,SKU-01646,8,198.3,9.8,15.38
ITEM-688628,ORD-000197,SKU-00765,1,467.28,22.6,7.61
ITEM-643852,ORD-000198,SKU-00261,8,249.97,26.61,7.69
ITEM-898655,ORD-000199,SKU-02555,10,458.08,25.29,14.37
ITEM-161392,ORD-000199,SKU-00531,6,260.48,9.81,19.88
ITEM-828929,ORD-000200,SKU-02635,9,162.54,26.22,7.97
ITEM-715485,ORD-000201,SKU-02561,4,187.5,34.78,17.66
ITEM-695804,ORD-000201,SKU-01477,7,193.56,30.98,13.71
ITEM-040178,ORD-000202,SKU-00126,2,88.12,44.99,3.52
ITEM-782734,ORD-000202,SKU-01404,6,137.82,9.13,10.47
ITEM-483065,ORD-000202,SKU-02432,7,102.07,17.65,16.3
ITEM-308454,ORD-000202,SKU-00761,4,318.8,6.65,10.65
ITEM-604036,ORD-000202,SKU-01103,7,416.0,11.11,18.81
ITEM-945311,ORD-000203,SKU-02346,2,173.39,8.22,1.59
ITEM-713587,ORD-000203,SKU-01343,3,268.85,16.89,19.79
ITEM-506780,ORD-000203,SKU-00729,6,197.59,48.43,3.44
ITEM-992021,ORD-000203,SKU-02414,4,434.83,11.11,10.59
ITEM-819654,ORD-000203,SKU-02812,6,55.6,43.02,18.79
ITEM-587133,ORD-000204,SKU-02911,7,187.77,1.28,12.92
ITEM-275618,ORD-000205,SKU-01583,9,165.57,30.49,15.12
ITEM-810553,ORD-000205,SKU-02786,5,413.31,11.21,3.88
ITEM-658640,ORD-000205,SKU-02553,2,439.49,44.69,16.49
ITEM-078130,ORD-000205,SKU-00464,8,301.51,8.24,3.98
ITEM-873490,ORD-000205,SKU-02887,6,293.08,13.46,0.75
ITEM-220396,ORD-000206,SKU-01616,5,48.66,14.68,2.15
ITEM-867801,ORD-000206,SKU-01343,4,58.08,36.45,7.32
ITEM-929143,ORD-000206,SKU-00879,7,240.55,42.29,10.49
ITEM-837607,ORD-000207,SKU-01746,8,426.52,2.29,19.2
ITEM-278664,ORD-000207,SKU-00614,2,145.32,38.49,1.74
ITEM-185939,ORD-000208,SKU-01871,7,309.78,47.4,2.44
ITEM-620479,ORD-000208,SKU-02146,8,282.94,30.25,16.7
ITEM-794574,ORD-000208,SKU-01958,1,139.48,6.49,16.89
ITEM-584901,ORD-000209,SKU-01427,7,85.58,6.84,6.62
ITEM-848401,ORD-000209,SKU-01754,7,33.89,16.22,15.46
ITEM-531041,ORD-000209,SKU-01702,8,271.76,13.98,17.25
ITEM-144934,ORD-000209,SKU-02019,6,257.55,49.16,17.86
ITEM-293197,ORD-000209,SKU-02218,6,367.78,21.1,7.27
ITEM-825867,ORD-000210,SKU-02920,10,147.58,25.1,6.09
ITEM-644227,ORD-000210,SKU-00487,2,407.15,21.41,6.65
ITEM-142738,ORD-000210,SKU-00026,1,26.22,40.08,7.45
ITEM-614813,ORD-000211,SKU-02652,4,41.01,11.82,12.85
ITEM-865933,ORD-000211,SKU-00475,6,434.9,3.46,0.11
ITEM-503872,ORD-000212,SKU-00139,9,106.03,31.65,11.11
ITEM-190998,ORD-000212,SKU-02794,2,145.54,14.22,10.4
ITEM-646876,ORD-000212,SKU-01570,7,295.28,49.76,9.81
ITEM-891649,ORD-000213,SKU-02828,4,214.42,44.94,15.78
ITEM-754305,ORD-000213,SKU-01199,7,79.1,0.32,7.33
ITEM-540346,ORD-000213,SKU-02883,3,460.02,14.4,18.99
ITEM-072974,ORD-000213,SKU-02154,4,403.67,8.64,10.87
ITEM-772849,ORD-000214,SKU-00548,4,418.99,6.31,12.13
ITEM-657365,ORD-000215,SKU-01249,10,50.84,18.86,0.16
ITEM-544831,ORD-000216,SKU-01003,7,134.88,8.01,14.35
ITEM-361767,ORD-000217,SKU-00100,9,86.7,23.58,10.37
ITEM-091323,ORD-000217,SKU-02725,8,92.59,9.03,7.0
ITEM-486814,ORD-000217,SKU-01315,5,374.68,18.16,12.55
ITEM-507337,ORD-000217,SKU-00556,7,81.6,28.56,0.65
ITEM-648662,ORD-000218,SKU-00370,9,409.25,42.74,14.84
ITEM-400989,ORD-000218,SKU-02694,9,124.34,5.11,1.06
ITEM-753181,ORD-000219,SKU-01801,2,324.48,8.78,9.14
ITEM-225516,ORD-000219,SKU-00813,8,394.67,36.42,18.52
ITEM-195191,ORD-000220,SKU-00120,6,94.99,7.76,19.1
ITEM-953829,ORD-000220,SKU-02519,4,371.79,44.08,19.11
ITEM-768402,ORD-000220,SKU-01750,6,330.34,29.26,12.81
ITEM-247750,ORD-000220,SKU-02266,9,76.22,44.84,6.5
ITEM-381360,ORD-000220,SKU-02878,4,395.73,42.78,10.8
ITEM-582950,ORD-000221,SKU-01262,5,211.85,24.46,12.89
ITEM-772922,ORD-000221,SKU-02020,4,84.97,19.65,4.94
ITEM-020511,ORD-000221,SKU-02339,6,134.21,12.69,16.22
ITEM-640904,ORD-000222,SKU-02931,2,94.33,22.34,16.5
ITEM-902420,ORD-000222,SKU-02385,8,6.33,28.55,8.8
ITEM-169964,ORD-000222,SKU-00228,6,127.01,45.05,9.37
ITEM-552600,ORD-000222,SKU-02039,2,111.05,35.4,16.35
ITEM-607733,ORD-000223,SKU-02287,9,125.3,7.46,16.25
ITEM-789315,ORD-000223,SKU-00404,3,397.65,19.86,15.81
ITEM-574599,ORD-000224,SKU-00772,3,23.64,2.22,15.22
ITEM-636046,ORD-000225,SKU-02810,8,261.72,25.3,11.38
ITEM-366282,ORD-000225,SKU-02801,4,348.19,36.1,17.57
ITEM-699765,ORD-000225,SKU-02107,6,96.4,31.87,7.89
ITEM-063839,ORD-000225,SKU-00166,4,13.58,48.9,4.73
ITEM-676759,ORD-000226,SKU-00336,10,428.32,28.69,2.19
ITEM-069635,ORD-000226,SKU-01421,3,477.28,43.6,11.41
ITEM-973642,ORD-000226,SKU-00384,1,390.58,32.15,3.35
ITEM-971886,ORD-000226,SKU-02990,10,375.89,33.2,1.85
ITEM-501187,ORD-000227,SKU-01136,9,100.46,30.6,3.93
ITEM-005152,ORD-000227,SKU-02362,7,496.13,4.13,13.74
ITEM-097444,ORD-000228,SKU-02494,2,76.87,2.42,3.02
ITEM-159161,ORD-000228,SKU-00474,4,82.92,43.34,18.48
ITEM-482707,ORD-000228,SKU-01680,8,377.57,6.98,2.3
ITEM-808848,ORD-000228,SKU-02759,2,62.39,19.13,2.09
ITEM-043885,ORD-000229,SKU-00496,10,362.23,22.32,14.46
ITEM-693862,ORD-000229,SKU-02168,8,466.54,9.9,12.46
ITEM-038822,ORD-000230,SKU-01203,10,100.26,19.01,4.17
ITEM-014061,ORD-000230,SKU-02705,3,230.39,43.84,16.23
ITEM-108664,ORD-000231,SKU-00613,5,92.19,4.51,0.45
ITEM-585511,ORD-000231,SKU-02798,7,314.55,7.03,6.74
ITEM-009167,ORD-000231,SKU-02362,6,491.08,7.51,5.73
ITEM-135065,ORD-000231,SKU-00071,10,100.86,42.34,19.89
ITEM-366976,ORD-000231,SKU-02956,7,420.62,3.3,14.84
ITEM-844484,ORD-000232,SKU-00880,10,300.12,6.41,13.89
ITEM-863496,ORD-000233,SKU-00070,2,118.29,22.69,2.84
ITEM-200023,ORD-000233,SKU-01737,6,277.1,26.98,7.75
ITEM-799615,ORD-000233,SKU-00534,4,423.94,12.97,1.5
ITEM-778721,ORD-000233,SKU-00640,1,74.72,24.09,1.08
ITEM-379399,ORD-000234,SKU-02516,3,242.26,27.88,5.56
ITEM-628168,ORD-000235,SKU-02538,1,224.34,36.08,1.71
ITEM-446902,ORD-000235,SKU-02420,1,209.11,6.5,17.2
ITEM-681674,ORD-000236,SKU-00439,6,163.12,47.65,3.17
ITEM-921266,ORD-000236,SKU-02804,1,114.81,35.52,5.71
ITEM-261827,ORD-000236,SKU-00241,2,13.35,18.16,18.1
ITEM-520500,ORD-000236,SKU-02312,8,187.44,44.65,6.17
ITEM-068035,ORD-000236,SKU-01520,8,297.11,38.92,6.96
ITEM-445824,ORD-000237,SKU-00707,4,129.38,42.08,2.74
ITEM-849439,ORD-000237,SKU-01029,8,219.92,5.53,11.1
ITEM-806520,ORD-000237,SKU-00486,9,65.71,10.36,16.12
ITEM-580747,ORD-000238,SKU-00942,2,227.42,13.81,18.86
ITEM-512738,ORD-000238,SKU-00664,7,260.56,27.22,10.34
ITEM-851797,ORD-000238,SKU-02977,6,226.64,7.41,0.61
ITEM-754758,ORD-000238,SKU-00444,6,353.63,23.17,3.91
ITEM-428435,ORD-000239,SKU-01856,2,127.02,23.1,4.58
ITEM-050121,ORD-000240,SKU-01179,6,485.13,47.69,9.84
ITEM-839938,ORD-000241,SKU-01641,3,61.53,9.83,0.35
ITEM-456232,ORD-000241,SKU-00745,6,268.19,26.41,7.11
ITEM-737577,ORD-000242,SKU-01760,10,130.61,1.48,2.41
ITEM-005733,ORD-000242,SKU-01368,4,499.88,40.18,15.54
ITEM-636447,ORD-000242,SKU-01649,3,412.18,45.97,8.79
ITEM-266571,ORD-000242,SKU-01792,7,221.22,7.45,7.06
ITEM-550100,ORD-000243,SKU-00986,3,351.24,23.75,0.64
ITEM-422560,ORD-000244,SKU-01700,7,54.58,48.25,12.54
ITEM-026145,ORD-000244,SKU-00278,2,30.04,29.43,13.33
ITEM-130363,ORD-000244,SKU-01034,1,14.73,32.76,11.71
ITEM-805593,ORD-000245,SKU-02262,2,411.17,28.15,14.0
ITEM-741876,ORD-000245,SKU-02585,5,289.21,15.75,13.35
ITEM-742108,ORD-000245,SKU-00270,6,393.31,2.11,12.21
ITEM-526214,ORD-000245,SKU-00156,10,152.33,41.51,16.43
ITEM-974401,ORD-000245,SKU-01618,10,266.95,24.64,4.47
ITEM-208315,ORD-000246,SKU-01898,10,222.31,6.01,8.29
ITEM-583577,ORD-000247,SKU-01199,2,208.39,19.1,1.99
ITEM-226790,ORD-000247,SKU-01987,5,476.51,24.25,11.42
ITEM-260301,ORD-000247,SKU-00956,3,382.29,21.84,4.22
ITEM-722348,ORD-000247,SKU-02112,10,299.59,29.14,18.24
ITEM-640205,ORD-000247,SKU-01828,1,38.16,41.13,5.28
ITEM-889320,ORD-000248,SKU-02705,3,18.02,23.36,10.31
ITEM-859637,ORD-000248,SKU-02215,3,57.32,20.54,16.82
ITEM-692853,ORD-000248,SKU-02726,1,317.26,33.02,5.19
ITEM-890891,ORD-000248,SKU-02236,2,121.43,34.22,15.02
ITEM-537873,ORD-000249,SKU-02440,9,443.05,39.0,8.97
ITEM-153728,ORD-000249,SKU-00459,2,488.13,48.13,14.62
ITEM-563612,ORD-000249,SKU-02063,10,482.47,46.39,10.16
ITEM-854924,ORD-000249,SKU-00290,9,464.4,44.71,6.08
ITEM-144956,ORD-000249,SKU-00659,2,228.39,44.01,7.12
ITEM-773268,ORD-000250,SKU-00955,10,491.51,48.63,7.48
ITEM-977805,ORD-000250,SKU-00048,9,90.42,40.59,5.19
ITEM-049097,ORD-000250,SKU-01716,8,163.5,33.33,16.58
ITEM-188566,ORD-000250,SKU-00774,7,283.9,14.98,8.06
ITEM-801752,ORD-000250,SKU-02655,2,467.4,25.54,9.99
ITEM-283552,ORD-000251,SKU-00678,10,336.85,27.98,10.09
ITEM-485868,ORD-000251,SKU-02975,7,291.41,49.95,18.6
ITEM-500314,ORD-000251,SKU-02723,1,137.23,29.44,4.59
ITEM-123642,ORD-000251,SKU-01060,2,396.11,21.18,7.09
ITEM-046160,ORD-000251,SKU-02025,9,322.95,8.85,5.68
ITEM-585303,ORD-000252,SKU-00919,6,362.82,17.7,15.58
ITEM-482597,ORD-000252,SKU-02380,7,94.95,32.0,17.7
ITEM-971220,ORD-000252,SKU-01728,5,418.37,18.82,10.94
ITEM-755347,ORD-000252,SKU-01085,10,217.51,13.28,10.23
ITEM-159058,ORD-000252,SKU-00266,8,10.75,28.04,2.04
ITEM-167571,ORD-000253,SKU-01457,10,381.22,41.28,8.13
ITEM-568978,ORD-000253,SKU-02240,3,5.17,48.38,19.2
ITEM-278836,ORD-000254,SKU-02190,7,268.69,25.09,12.28
ITEM-923098,ORD-000254,SKU-01786,3,492.58,19.76,3.03
ITEM-466800,ORD-000255,SKU-02466,10,38.73,1.1,16.66
ITEM-093514,ORD-000255,SKU-01229,2,111.15,41.48,11.73
ITEM-793446,ORD-000255,SKU-02969,4,182.08,37.77,11.99
ITEM-854447,ORD-000255,SKU-00669,4,358.79,5.4,4.27
ITEM-754676,ORD-000255,SKU-01670,1,174.16,49.05,0.88
ITEM-336822,ORD-000256,SKU-02279,9,51.73,16.62,16.6
ITEM-022997,ORD-000256,SKU-00679,6,453.68,13.92,6.04
ITEM-151671,ORD-000256,SKU-01074,2,310.06,21.45,13.01
ITEM-730873,ORD-000257,SKU-01185,5,18.99,28.36,8.04
ITEM-066249,ORD-000257,SKU-01926,8,448.8,46.57,1.31
ITEM-132936,ORD-000258,SKU-02868,5,299.3,28.66,10.93
ITEM-043863,ORD-000258,SKU-02240,9,478.43,36.47,17.33
ITEM-484154,ORD-000258,SKU-02258,3,52.96,3.98,5.42
ITEM-542085,ORD-000258,SKU-00429,4,420.67,31.13,18.38
ITEM-657028,ORD-000258,SKU-01543,5,275.23,30.82,10.77
ITEM-732830,ORD-000259,SKU-02383,7,349.76,27.48,6.23
ITEM-531338,ORD-000259,SKU-01562,10,159.61,44.63,1.81
