supplier_id,supplier_name,country,contact_email,rating,lead_time_days
SUP-0439,Supplier 439,DE,supplier439@example.com,2.67,36
SUP-0440,Supplier 440,DE,supplier440@example.com,1.96,3
SUP-0441,Supplier 441,US,supplier441@example.com,2.23,6
SUP-0442,Supplier 442,US,supplier442@example.com,4.87,32
SUP-0443,Supplier 443,IN,supplier443@example.com,2.78,6
SUP-0444,Supplier 444,DE,supplier444@example.com,4.39,56
SUP-0445,Supplier 445,CN,supplier445@example.com,4.18,43
SUP-0446,Supplier 446,MX,supplier446@example.com,2.78,4
SUP-0447,Supplier 447,MX,supplier447@example.com,4.97,4
SUP-0448,Supplier 448,US,supplier448@example.com,4.36,13
SUP-0449,Supplier 449,CN,supplier449@example.com,2.93,49
SUP-0450,Supplier 450,DE,supplier450@example.com,2.24,59
SUP-0451,Supplier 451,DE,supplier451@example.com,1.3,43
SUP-0452,Supplier 452,DE,supplier452@example.com,2.86,3
SUP-0453,Supplier 453,US,supplier453@example.com,2.44,35
SUP-0454,Supplier 454,US,supplier454@example.com,3.85,44
SUP-0455,Supplier 455,MX,supplier455@example.com,1.08,47
SUP-0456,Supplier 456,MX,supplier456@example.com,4.33,16
SUP-0457,Supplier 457,DE,supplier457@example.com,2.67,24
SUP-0458,Supplier 458,MX,supplier458@example.com,2.88,40
SUP-0459,Supplier 459,MX,supplier459@example.com,1.73,24
SUP-0460,Supplier 460,DE,supplier460@example.com,4.75,57
SUP-0461,Supplier 461,US,supplier461@example.com,2.59,46
SUP-0462,Supplier 462,MX,supplier462@example.com,4.37,24
SUP-0463,Supplier 463,US,supplier463@example.com,1.95,38
SUP-0464,Supplier 464,CN,supplier464@example.com,1.39,5
SUP-0465,Supplier 465,US,supplier465@example.com,3.54,52
SUP-0466,Supplier 466,IN,supplier466@example.com,4.94,19
SUP-0467,Supplier 467,IN,supplier467@example.com,3.59,7
SUP-0468,Supplier 468,DE,supplier468@example.com,3.43,30
SUP-0469,Supplier 469,IN,supplier469@example.com,2.77,25
SUP-0470,Supplier 470,CN,supplier470@example.com,2.14,1
SUP-0471,Supplier 471,US,supplier471@example.com,2.72,2
SUP-0472,Supplier 472,US,supplier472@example.com,1.6,8
SUP-0473,Supplier 473,MX,supplier473@example.com,2.05,4
SUP-0474,Supplier 474,MX,supplier474@example.com,2.95,56
SUP-0475,Supplier 475,MX,supplier475@example.com,1.58,47
SUP-0476,Supplier 476,US,supplier476@example.com,4.17,32
SUP-0477,Supplier 477,US,supplier477@example.com,1.05,46
SUP-0478,Supplier 478,MX,supplier478@example.com,2.29,38
SUP-0479,Supplier 479,US,supplier479@example.com,3.07,49
SUP-0480,Supplier 480,CN,supplier480@example.com,4.72,6
SUP-0481,Supplier 481,MX,supplier481@example.com,3.29,44
SUP-0482,Supplier 482,IN,supplier482@example.com,2.18,49
SUP-0483,Supplier 483,MX,supplier483@example.com,2.41,40
SUP-0484,Supplier 484,IN,supplier484@example.com,2.36,33
SUP-0485,Supplier 485,DE,supplier485@example.com,1.72,37
SUP-0486,Supplier 486,IN,supplier486@example.com,1.58,10
SUP-0487,Supplier 487,CN,supplier487@example.com,2.92,54
SUP-0488,Supplier 488,US,supplier488@example.com,2.08,24
SUP-0489,Supplier 489,CN,supplier489@example.com,1.37,36
SUP-0490,Supplier 490,DE,supplier490@example.com,1.87,3
SUP-0491,Supplier 491,CN,supplier491@example.com,3.08,47
SUP-0492,Supplier 492,CN,supplier492@example.com,2.03,37
SUP-0493,Supplier 493,DE,supplier493@example.com,1.95,27
SUP-0494,Supplier 494,CN,supplier494@example.com,3.48,24
SUP-0495,Supplier 495,DE,supplier495@example.com,3.76,16
SUP-0496,Supplier 496,US,supplier496@example.com,1.96,47
SUP-0497,Supplier 497,MX,supplier497@example.com,2.89,32
SUP-0498,Supplier 498,US,supplier498@example.com,4.06,56
SUP-0499,Supplier 499,US,supplier499@example.com,3.76,53
SUP-0500,Supplier 500,US,supplier500@example.com,1.28,16
SUP-0501,Supplier 501,CN,supplier501@example.com,2.44,9
SUP-0502,Supplier 502,US,supplier502@example.com,3.89,16
SUP-0503,Supplier 503,DE,supplier503@example.com,1.72,50
SUP-0504,Supplier 504,DE,supplier504@example.com,1.78,16
SUP-0505,Supplier 505,DE,supplier505@example.com,3.52,4
SUP-0506,Supplier 506,DE,supplier506@example.com,2.14,49
SUP-0507,Supplier 507,US,supplier507@example.com,2.3,11
SUP-0508,Supplier 508,IN,supplier508@example.com,3.09,24
SUP-0509,Supplier 509,MX,supplier509@example.com,4.0,47
SUP-0510,Supplier 510,IN,supplier510@example.com,2.99,31
SUP-0511,Supplier 511,CN,supplier511@example.com,4.57,50
SUP-0512,Supplier 512,US,supplier512@example.com,1.43,24
SUP-0513,Supplier 513,IN,supplier513@example.com,4.02,56
SUP-0514,Supplier 514,US,supplier514@example.com,3.17,24
SUP-0515,Supplier 515,DE,supplier515@example.com,4.27,59
SUP-0516,Supplier 516,CN,supplier516@example.com,2.27,54
SUP-0517,Supplier 517,IN,supplier517@example.com,2.93,24
SUP-0518,Supplier 518,MX,supplier518@example.com,4.29,36
SUP-0519,Supplier 519,DE,supplier519@example.com,4.33,32
SUP-0520,Supplier 520,DE,supplier520@example.com,2.5,15
SUP-0521,Supplier 521,CN,supplier521@example.com,4.29,22
SUP-0522,Supplier 522,DE,supplier522@example.com,3.73,59
SUP-0523,Supplier 523,DE,supplier523@example.com,2.64,34
SUP-0524,Supplier 524,IN,supplier524@example.com,4.88,39
SUP-0525,Supplier 525,DE,supplier525@example.com,1.12,12
SUP-0526,Supplier 526,CN,supplier526@example.com,2.53,17
SUP-0527,Supplier 527,US,supplier527@example.com,2.23,41
SUP-0528,Supplier 528,CN,supplier528@example.com,4.74,42
SUP-0529,Supplier 529,CN,supplier529@example.com,1.4,2
SUP-0530,Supplier 530,US,supplier530@example.com,3.51,39
SUP-0531,Supplier 531,IN,supplier531@example.com,3.87,54
SUP-0532,Supplier 532,MX,supplier532@example.com,1.74,50
SUP-0533,Supplier 533,MX,supplier533@example.com,1.6,6
SUP-0534,Supplier 534,CN,supplier534@example.com,1.19,51
SUP-0535,Supplier 535,IN,supplier535@example.com,1.64,31
SUP-0536,Supplier 536,IN,supplier536@example.com,4.23,49
SUP-0537,Supplier 537,IN,supplier537@example.com,4.78,25
SUP-0538,Supplier 538,IN,supplier538@example.com,4.61,55
SUP-0539,Supplier 539,CN,supplier539@example.com,2.46,57
SUP-0540,Supplier 540,DE,supplier540@example.com,3.9,28
SUP-0541,Supplier 541,MX,supplier541@example.com,4.31,45
SUP-0542,Supplier 542,MX,supplier542@example.com,4.25,26
SUP-0543,Supplier 543,US,supplier543@example.com,1.25,4
SUP-0544,Supplier 544,CN,supplier544@example.com,1.86,29
SUP-0545,Supplier 545,MX,supplier545@example.com,4.76,15
SUP-0546,Supplier 546,CN,supplier546@example.com,3.96,55
SUP-0547,Supplier 547,CN,supplier547@example.com,4.34,34
SUP-0548,Supplier 548,IN,supplier548@example.com,3.06,33
SUP-0549,Supplier 549,US,supplier549@example.com,2.57,16
SUP-0550,Supplier 550,CN,supplier550@example.com,3.6,40
SUP-0551,Supplier 551,MX,supplier551@example.com,2.89,39
SUP-0552,Supplier 552,MX,supplier552@example.com,2.5,5
SUP-0553,Supplier 553,US,supplier553@example.com,2.39,58
SUP-0554,Supplier 554,CN,supplier554@example.com,1.63,52
SUP-0555,Supplier 555,IN,supplier555@example.com,3.12,34
SUP-0556,Supplier 556,US,supplier556@example.com,3.08,22
SUP-0557,Supplier 557,CN,supplier557@example.com,3.36,37
SUP-0558,Supplier 558,US,supplier558@example.com,1.46,10
SUP-0559,Supplier 559,IN,supplier559@example.com,4.66,57
SUP-0560,Supplier 560,DE,supplier560@example.com,3.97,31
SUP-0561,Supplier 561,DE,supplier561@example.com,1.52,58
SUP-0562,Supplier 562,DE,supplier562@example.com,1.32,14
SUP-0563,Supplier 563,IN,supplier563@example.com,3.57,34
SUP-0564,Supplier 564,IN,supplier564@example.com,2.37,53
SUP-0565,Supplier 565,US,supplier565@example.com,2.28,19
SUP-0566,Supplier 566,MX,supplier566@example.com,4.36,37
SUP-0567,Supplier 567,IN,supplier567@example.com,2.38,21
SUP-0568,Supplier 568,IN,supplier568@example.com,3.53,37
SUP-0569,Supplier 569,DE,supplier569@example.com,3.15,24
SUP-0570,Supplier 570,DE,supplier570@example.com,2.05,32
SUP-0571,Supplier 571,DE,supplier571@example.com,2.33,30
SUP-0572,Supplier 572,MX,supplier572@example.com,4.77,37
SUP-0573,Supplier 573,DE,supplier573@example.com,2.33,38
SUP-0574,Supplier 574,DE,supplier574@example.com,4.14,17
SUP-0575,Supplier 575,MX,supplier575@example.com,4.45,46
SUP-0576,Supplier 576,DE,supplier576@example.com,1.28,36
SUP-0577,Supplier 577,US,supplier577@example.com,3.65,31
SUP-0578,Supplier 578,US,supplier578@example.com,4.0,50
SUP-0579,Supplier 579,CN,supplier579@example.com,2.74,50
SUP-0580,Supplier 580,US,supplier580@example.com,3.28,43
SUP-0581,Supplier 581,MX,supplier581@example.com,1.65,17
SUP-0582,Supplier 582,DE,supplier582@example.com,2.27,14
SUP-0583,Supplier 583,CN,supplier583@example.com,3.83,6
SUP-0584,Supplier 584,IN,supplier584@example.com,3.41,30
SUP-0585,Supplier 585,IN,supplier585@example.com,1.55,19
SUP-0586,Supplier 586,US,supplier586@example.com,4.95,50
SUP-0587,Supplier 587,CN,supplier587@example.com,4.75,27
SUP-0588,Supplier 588,IN,supplier588@example.com,1.9,40
SUP-0589,Supplier 589,IN,supplier589@example.com,4.5,37
SUP-0590,Supplier 590,IN,supplier590@example.com,2.07,31
SUP-0591,Supplier 591,US,supplier591@example.com,3.25,16
SUP-0592,Supplier 592,US,supplier592@example.com,4.13,13
SUP-0593,Supplier 593,CN,supplier593@example.com,2.38,15
SUP-0594,Supplier 594,US,supplier594@example.com,3.22,26
SUP-0595,Supplier 595,US,supplier595@example.com,2.8,59
SUP-0596,Supplier 596,MX,supplier596@example.com,4.04,29
SUP-0597,Supplier 597,US,supplier597@example.com,2.91,1
SUP-0598,Supplier 598,CN,supplier598@example.com,3.27,33
SUP-0599,Supplier 599,US,supplier599@example.com,4.38,34
SUP-0600,Supplier 600,US,supplier600@example.com,3.79,51
SUP-0601,Supplier 601,MX,supplier601@example.com,3.11,34
SUP-0602,Supplier 602,CN,supplier602@example.com,2.85,48
SUP-0603,Supplier 603,IN,supplier603@example.com,1.51,34
SUP-0604,Supplier 604,MX,supplier604@example.com,1.23,21
SUP-0605,Supplier 605,US,supplier605@example.com,4.81,7
SUP-0606,Supplier 606,DE,supplier606@example.com,1.75,1
SUP-0607,Supplier 607,MX,supplier607@example.com,2.11,1
SUP-0608,Supplier 608,MX,supplier608@example.com,3.44,18
SUP-0609,Supplier 609,CN,supplier609@example.com,4.31,32
SUP-0610,Supplier 610,IN,supplier610@example.com,4.33,31
SUP-0611,Supplier 611,IN,supplier611@example.com,4.32,18
SUP-0612,Supplier 612,IN,supplier612@example.com,4.91,16
SUP-0613,Supplier 613,MX,supplier613@example.com,1.22,1
SUP-0614,Supplier 614,DE,supplier614@example.com,2.6,44
SUP-0615,Supplier 615,CN,supplier615@example.com,4.65,11
SUP-0616,Supplier 616,DE,supplier616@example.com,2.87,30
SUP-0617,Supplier 617,IN,supplier617@example.com,4.49,41
SUP-0618,Supplier 618,MX,supplier618@example.com,1.07,28
SUP-0619,Supplier 619,IN,supplier619@example.com,3.02,26
SUP-0620,Supplier 620,DE,supplier620@example.com,4.69,23
SUP-0621,Supplier 621,IN,supplier621@example.com,2.05,10
SUP-0622,Supplier 622,US,supplier622@example.com,4.72,11
SUP-0623,Supplier 623,CN,supplier623@example.com,1.03,55
SUP-0624,Supplier 624,DE,supplier624@example.com,1.32,45
SUP-0625,Supplier 625,US,supplier625@example.com,2.91,44
SUP-0626,Supplier 626,IN,supplier626@example.com,1.43,6
SUP-0627,Supplier 627,CN,supplier627@example.com,1.9,29
SUP-0628,Supplier 628,CN,supplier628@example.com,2.19,22
SUP-0629,Supplier 629,CN,supplier629@example.com,2.93,14
SUP-0630,Supplier 630,MX,supplier630@example.com,2.56,6
SUP-0631,Supplier 631,CN,supplier631@example.com,4.69,44
SUP-0632,Supplier 632,US,supplier632@example.com,4.54,50
SUP-0633,Supplier 633,DE,supplier633@example.com,3.99,58
SUP-0634,Supplier 634,US,supplier634@example.com,3.64,55
SUP-0635,Supplier 635,IN,supplier635@example.com,1.82,20
SUP-0636,Supplier 636,MX,supplier636@example.com,3.41,11
SUP-0637,Supplier 637,MX,supplier637@example.com,1.59,2
SUP-0638,Supplier 638,IN,supplier638@example.com,2.81,44
SUP-0639,Supplier 639,DE,supplier639@example.com,2.85,25
SUP-0640,Supplier 640,MX,supplier640@example.com,3.76,15
SUP-0641,Supplier 641,IN,supplier641@example.com,4.34,55
SUP-0642,Supplier 642,IN,supplier642@example.com,2.28,38
SUP-0643,Supplier 643,IN,supplier643@example.com,1.16,5
SUP-0644,Supplier 644,IN,supplier644@example.com,1.19,15
SUP-0645,Supplier 645,CN,supplier645@example.com,4.5,26
SUP-0646,Supplier 646,DE,supplier646@example.com,2.95,11
SUP-0647,Supplier 647,IN,supplier647@example.com,1.99,47
SUP-0648,Supplier 648,CN,supplier648@example.com,1.13,51
SUP-0649,Supplier 649,CN,supplier649@example.com,3.12,33
SUP-0650,Supplier 650,US,supplier650@example.com,1.55,37
SUP-0651,Supplier 651,IN,supplier651@example.com,2.67,36
SUP-0652,Supplier 652,CN,supplier652@example.com,3.06,41
SUP-0653,Supplier 653,US,supplier653@example.com,1.92,38
SUP-0654,Supplier 654,US,supplier654@example.com,1.8,55
SUP-0655,Supplier 655,IN,supplier655@example.com,1.08,11
SUP-0656,Supplier 656,MX,supplier656@example.com,3.34,35
SUP-0657,Supplier 657,CN,supplier657@example.com,1.8,55
SUP-0658,Supplier 658,MX,supplier658@example.com,4.51,57
SUP-0659,Supplier 659,US,supplier659@example.com,3.42,9
SUP-0660,Supplier 660,MX,supplier660@example.com,3.23,11
SUP-0661,Supplier 661,MX,supplier661@example.com,3.02,41
SUP-0662,Supplier 662,IN,supplier662@example.com,1.86,33
SUP-0663,Supplier 663,US,supplier663@example.com,4.88,45
SUP-0664,Supplier 664,DE,supplier664@example.com,4.87,33
SUP-0665,Supplier 665,CN,supplier665@example.com,2.29,27
SUP-0666,Supplier 666,IN,supplier666@example.com,4.1,18
SUP-0667,Supplier 667,IN,supplier667@example.com,1.48,11
SUP-0668,Supplier 668,DE,supplier668@example.com,4.12,47
SUP-0669,Supplier 669,IN,supplier669@example.com,2.15,30
SUP-0670,Supplier 670,US,supplier670@example.com,2.16,16
SUP-0671,Supplier 671,IN,supplier671@example.com,3.03,56
SUP-0672,Supplier 672,IN,supplier672@example.com,2.57,24
SUP-0673,Supplier 673,DE,supplier673@example.com,1.47,1
SUP-0674,Supplier 674,CN,supplier674@example.com,3.37,11
SUP-0675,Supplier 675,CN,supplier675@example.com,1.86,6
SUP-0676,Supplier 676,MX,supplier676@example.com,2.78,12
SUP-0677,Supplier 677,US,supplier677@example.com,1.92,26
SUP-0678,Supplier 678,DE,supplier678@example.com,4.43,19
SUP-0679,Supplier 679,CN,supplier679@example.com,2.35,1
SUP-0680,Supplier 680,DE,supplier680@example.com,4.55,53
SUP-0681,Supplier 681,MX,supplier681@example.com,2.3,34
SUP-0682,Supplier 682,CN,supplier682@example.com,1.72,54
SUP-0683,Supplier 683,DE,supplier683@example.com,3.31,20
SUP-0684,Supplier 684,US,supplier684@example.com,3.22,12
SUP-0685,Supplier 685,US,supplier685@example.com,3.48,24
SUP-0686,Supplier 686,MX,supplier686@example.com,2.21,32
SUP-0687,Supplier 687,CN,supplier687@example.com,2.28,33
SUP-0688,Supplier 688,CN,supplier688@example.com,1.95,39
SUP-0689,Supplier 689,US,supplier689@example.com,4.71,10
SUP-0690,Supplier 690,MX,supplier690@example.com,3.73,22
SUP-0691,Supplier 691,IN,supplier691@example.com,4.03,48
SUP-0692,Supplier 692,US,supplier692@example.com,1.78,47
SUP-0693,Supplier 693,US,supplier693@example.com,3.65,41
SUP-0694,Supplier 694,DE,supplier694@example.com,4.05,14
SUP-0695,Supplier 695,MX,supplier695@example.com,2.37,4
SUP-0696,Supplier 696,IN,supplier696@example.com,1.63,29
SUP-0697,Supplier 697,MX,supplier697@example.com,3.79,6
SUP-0698,Supplier 698,MX,supplier698@example.com,3.44,47
SUP-0699,Supplier 699,US,supplier699@example.com,3.3,55
SUP-0700,Supplier 700,US,supplier700@example.com,1.73,40
SUP-0701,Supplier 701,US,supplier701@example.com,2.05,42
SUP-0702,Supplier 702,DE,supplier702@example.com,3.5,39
SUP-0703,Supplier 703,IN,supplier703@example.com,3.45,55
SUP-0704,Supplier 704,IN,supplier704@example.com,3.22,54
SUP-0705,Supplier 705,MX,supplier705@example.com,4.07,54
SUP-0706,Supplier 706,US,supplier706@example.com,4.26,49
SUP-0707,Supplier 707,MX,supplier707@example.com,2.11,25
SUP-0708,Supplier 708,US,supplier708@example.com,1.63,45
SUP-0709,Supplier 709,MX,supplier709@example.com,1.8,8
SUP-0710,Supplier 710,MX,supplier710@example.com,2.13,57
SUP-0711,Supplier 711,DE,supplier711@example.com,4.79,11
SUP-0712,Supplier 712,DE,supplier712@example.com,1.55,1
SUP-0713,Supplier 713,MX,supplier713@example.com,4.52,6
SUP-0714,Supplier 714,US,supplier714@example.com,1.81,38
SUP-0715,Supplier 715,MX,supplier715@example.com,2.39,28
SUP-0716,Supplier 716,US,supplier716@example.com,1.5,32
SUP-0717,Supplier 717,CN,supplier717@example.com,1.41,9
SUP-0718,Supplier 718,IN,supplier718@example.com,1.38,34
SUP-0719,Supplier 719,MX,supplier719@example.com,2.37,49
SUP-0720,Supplier 720,CN,supplier720@example.com,3.09,2
SUP-0721,Supplier 721,MX,supplier721@example.com,1.8,22
SUP-0722,Supplier 722,DE,supplier722@example.com,4.73,39
SUP-0723,Supplier 723,IN,supplier723@example.com,3.35,23
SUP-0724,Supplier 724,MX,supplier724@example.com,4.54,51
SUP-0725,Supplier 725,DE,supplier725@example.com,1.6,52
SUP-0726,Supplier 726,DE,supplier726@example.com,1.57,3
SUP-0727,Supplier 727,CN,supplier727@example.com,4.39,43
SUP-0728,Supplier 728,DE,supplier728@example.com,3.27,45
SUP-0729,Supplier 729,CN,supplier729@example.com,4.75,16
SUP-0730,Supplier 730,US,supplier730@example.com,1.59,41
SUP-0731,Supplier 731,US,supplier731@example.com,1.1,30
SUP-0732,Supplier 732,US,supplier732@example.com,4.67,19
SUP-0733,Supplier 733,US,supplier733@example.com,3.8,44
SUP-0734,Supplier 734,MX,supplier734@example.com,4.23,26
SUP-0735,Supplier 735,CN,supplier735@example.com,2.18,16
SUP-0736,Supplier 736,US,supplier736@example.com,1.01,22
SUP-0737,Supplier 737,DE,supplier737@example.com,2.93,6
SUP-0738,Supplier 738,CN,supplier738@example.com,4.96,37
SUP-0739,Supplier 739,MX,supplier739@example.com,4.63,5
SUP-0740,Supplier 740,US,supplier740@example.com,1.29,43
SUP-0741,Supplier 741,CN,supplier741@example.com,1.75,14
SUP-0742,Supplier 742,IN,supplier742@example.com,2.24,24
SUP-0743,Supplier 743,US,supplier743@example.com,4.32,14
SUP-0744,Supplier 744,CN,supplier744@example.com,4.3,9
SUP-0745,Supplier 745,US,supplier745@example.com,1.74,40
SUP-0746,Supplier 746,IN,supplier746@example.com,3.13,56
SUP-0747,Supplier 747,DE,supplier747@example.com,3.01,11
SUP-0748,Supplier 748,DE,supplier748@example.com,2.66,10
SUP-0749,Supplier 749,IN,supplier749@example.com,3.14,31
SUP-0750,Supplier 750,CN,supplier750@example.com,2.17,51
SUP-0751,Supplier 751,MX,supplier751@example.com,3.13,54
SUP-0752,Supplier 752,US,supplier752@example.com,3.74,25
SUP-0753,Supplier 753,MX,supplier753@example.com,1.25,53
SUP-0754,Supplier 754,US,supplier754@example.com,4.87,20
SUP-0755,Supplier 755,MX,supplier755@example.com,1.66,31
SUP-0756,Supplier 756,US,supplier756@example.com,2.44,57
SUP-0757,Supplier 757,DE,supplier757@example.com,2.88,16
SUP-0758,Supplier 758,US,supplier758@example.com,1.16,37
SUP-0759,Supplier 759,US,supplier759@example.com,3.19,6
SUP-0760,Supplier 760,IN,supplier760@example.com,4.48,43
SUP-0761,Supplier 761,IN,supplier761@example.com,4.6,59
SUP-0762,Supplier 762,US,supplier762@example.com,2.3,11
SUP-0763,Supplier 763,US,supplier763@example.com,3.24,48
SUP-0764,Supplier 764,CN,supplier764@example.com,4.11,55
SUP-0765,Supplier 765,DE,supplier765@example.com,2.01,40
SUP-0766,Supplier 766,US,supplier766@example.com,3.11,19
SUP-0767,Supplier 767,US,supplier767@example.com,2.47,1
SUP-0768,Supplier 768,DE,supplier768@example.com,2.51,58
SUP-0769,Supplier 769,CN,supplier769@example.com,1.38,27
SUP-0770,Supplier 770,IN,supplier770@example.com,2.63,21
SUP-0771,Supplier 771,IN,supplier771@example.com,1.64,41
SUP-0772,Supplier 772,DE,supplier772@example.com,2.21,14
SUP-0773,Supplier 773,US,supplier773@example.com,2.32,57
SUP-0774,Supplier 774,IN,supplier774@example.com,2.72,20
SUP-0775,Supplier 775,US,supplier775@example.com,4.67,35
SUP-0776,Supplier 776,MX,supplier776@example.com,3.52,37
SUP-0777,Supplier 777,US,supplier777@example.com,4.9,31
SUP-0778,Supplier 778,IN,supplier778@example.com,3.36,2
SUP-0779,Supplier 779,US,supplier779@example.com,4.22,18
SUP-0780,Supplier 780,US,supplier780@example.com,4.34,54
SUP-0781,Supplier 781,CN,supplier781@example.com,3.96,21
SUP-0782,Supplier 782,CN,supplier782@example.com,3.68,25
SUP-0783,Supplier 783,US,supplier783@example.com,2.67,13
SUP-0784,Supplier 784,DE,supplier784@example.com,3.27,36
SUP-0785,Supplier 785,DE,supplier785@example.com,1.77,17
SUP-0786,Supplier 786,DE,supplier786@example.com,3.47,46
SUP-0787,Supplier 787,DE,supplier787@example.com,3.06,12
SUP-0788,Supplier 788,IN,supplier788@example.com,4.22,42
SUP-0789,Supplier 789,DE,supplier789@example.com,4.61,22
SUP-0790,Supplier 790,IN,supplier790@example.com,1.53,24
SUP-0791,Supplier 791,DE,supplier791@example.com,3.76,15
SUP-0792,Supplier 792,US,supplier792@example.com,4.8,7
SUP-0793,Supplier 793,DE,supplier793@example.com,4.67,3
SUP-0794,Supplier 794,US,supplier794@example.com,4.34,20
SUP-0795,Supplier 795,US,supplier795@example.com,1.19,43
SUP-0796,Supplier 796,CN,supplier796@example.com,2.01,26
