procurement_id,component_id,supplier_id,order_date,expected_delivery_date,quantity_ordered,unit_cost,status
PROC-000231,COMP-02648,SUP-0097,2025-11-15 00:56:56,2025-08-22 23:39:38,24,89.94,DELIVERED
PROC-000232,COMP-00682,SUP-0267,2024-07-25 04:24:49,2025-10-08 07:19:54,227,1.7,DELIVERED
PROC-000233,COMP-00355,SUP-0414,2023-08-02 17:54:29,2025-06-22 15:16:29,339,188.95,IN_TRANSIT
PROC-000234,COMP-02034,SUP-0120,2025-07-10 21:53:41,2026-07-30 19:33:35,381,51.88,DELIVERED
PROC-000235,COMP-00598,SUP-0316,2023-08-20 00:40:10,2026-02-08 05:33:11,409,166.28,DELIVERED
PROC-000236,COMP-03337,SUP-0065,2023-03-04 11:11:10,2026-03-07 13:15:24,395,163.47,IN_TRANSIT
PROC-000237,COMP-03750,SUP-0205,2023-05-20 10:28:49,2026-01-24 12:40:40,265,33.31,ORDERED
PROC-000238,COMP-00213,SUP-0107,2025-05-11 23:52:44,2026-07-24 16:34:11,6,95.33,ORDERED
PROC-000239,COMP-04444,SUP-0094,2023-12-28 00:43:01,2026-04-10 06:34:13,58,9.0,ORDERED
PROC-000240,COMP-03340,SUP-0497,2024-09-28 22:48:09,2026-03-15 22:23:49,100,71.56,IN_TRANSIT
PROC-000241,COMP-00997,SUP-0171,2023-09-28 03:06:43,2026-03-31 16:33:51,122,146.46,IN_TRANSIT
PROC-000242,COMP-04287,SUP-0007,2025-01-10 08:05:30,2025-01-09 01:23:10,357,48.18,CANCELLED
PROC-000243,COMP-04908,SUP-0346,2023-09-03 11:59:56,2025-07-27 02:40:55,157,24.31,CANCELLED
PROC-000244,COMP-00430,SUP-0480,2023-01-11 12:27:31,2026-05-09 15:11:01,201,101.92,DELIVERED
PROC-000245,COMP-03902,SUP-0127,2024-11-12 02:48:19,2025-12-10 13:41:15,225,107.86,DELIVERED
PROC-000246,COMP-04606,SUP-0284,2023-10-16 06:35:13,2026-10-04 07:02:00,471,135.49,IN_TRANSIT
PROC-000247,COMP-03781,SUP-0446,2023-05-08 11:42:18,2026-07-19 19:24:54,463,152.07,IN_TRANSIT
PROC-000248,COMP-03757,SUP-0203,2025-02-04 23:05:10,2026-05-03 03:30:18,267,139.47,CANCELLED
PROC-000249,COMP-00849,SUP-0459,2025-07-09 20:43:04,2025-06-30 16:52:23,151,169.24,DELIVERED
PROC-000250,COMP-04768,SUP-0274,2025-10-15 16:44:30,2026-05-25 03:53:50,410,45.36,DELIVERED
PROC-000251,COMP-04423,SUP-0332,2024-07-20 00:56:42,2025-07-03 07:21:18,257,114.38,DELIVERED
PROC-000252,COMP-02572,SUP-0071,2024-12-04 22:42:13,2025-12-19 02:40:34,478,72.66,ORDERED
PROC-000253,COMP-04428,SUP-0481,2024-04-13 15:45:31,2025-12-21 21:13:35,81,192.46,CANCELLED
PROC-000254,COMP-04401,SUP-0229,2023-08-20 03:32:51,2025-12-02 06:18:00,431,88.62,ORDERED
PROC-000255,COMP-03497,SUP-0196,2024-05-23 21:56:24,2026-11-24 16:49:40,366,191.98,DELIVERED
PROC-000256,COMP-03458,SUP-0011,2024-06-05 21:30:33,2026-01-09 23:10:05,425,154.04,IN_TRANSIT
PROC-000257,COMP-00619,SUP-0310,2025-06-10 12:11:42,2025-07-26 09:16:14,407,143.97,CANCELLED
PROC-000258,COMP-03068,SUP-0125,2025-09-12 09:36:37,2026-06-29 11:43:18,100,98.82,ORDERED
PROC-000259,COMP-02099,SUP-0392,2023-01-22 23:02:21,2025-12-19 06:27:05,105,89.23,DELIVERED
PROC-000260,COMP-02961,SUP-0315,2023-08-11 14:15:16,2025-11-27 03:32:52,252,105.78,ORDERED
PROC-000261,COMP-02904,SUP-0257,2024-02-28 05:18:48,2025-12-22 20:53:12,133,59.43,IN_TRANSIT
PROC-000262,COMP-00307,SUP-0455,2025-03-28 14:43:43,2026-11-26 06:18:19,99,181.0,CANCELLED
PROC-000263,COMP-02562,SUP-0435,2023-11-18 03:12:56,2025-05-16 04:46:21,178,159.07,IN_TRANSIT
PROC-000264,COMP-02661,SUP-0437,2023-01-06 01:09:49,2025-12-28 05:12:11,265,160.48,IN_TRANSIT
PROC-000265,COMP-02566,SUP-0405,2023-09-26 03:58:54,2025-06-24 20:54:13,132,87.2,CANCELLED
PROC-000266,COMP-00222,SUP-0006,2023-11-30 08:07:03,2026-11-21 01:39:48,199,15.15,DELIVERED
PROC-000267,COMP-00739,SUP-0116,2023-12-20 19:59:06,2025-09-26 16:11:29,193,136.93,DELIVERED
PROC-000268,COMP-03714,SUP-0147,2023-12-06 17:39:18,2025-04-04 03:01:01,208,75.51,ORDERED
PROC-000269,COMP-03537,SUP-0298,2024-05-09 02:44:10,2025-02-13 17:51:52,57,174.22,DELIVERED
PROC-000270,COMP-02595,SUP-0257,2024-01-04 13:31:31,2026-11-22 23:22:37,380,156.29,DELIVERED
PROC-000271,COMP-04042,SUP-0162,2024-08-23 06:33:47,2026-11-27 06:24:35,409,29.92,DELIVERED
PROC-000272,COMP-04175,SUP-0408,2025-03-31 20:10:39,2025-12-14 22:40:23,442,120.74,ORDERED
PROC-000273,COMP-02381,SUP-0065,2023-08-03 21:22:52,2026-09-29 23:18:17,262,138.75,CANCELLED
PROC-000274,COMP-04948,SUP-0021,2025-03-23 07:01:55,2026-10-06 22:25:46,230,114.06,DELIVERED
PROC-000275,COMP-03172,SUP-0192,2024-05-02 09:57:46,2025-03-13 07:50:30,142,103.29,IN_TRANSIT
PROC-000276,COMP-04829,SUP-0237,2025-09-11 03:40:10,2026-06-07 06:54:57,63,46.34,DELIVERED
PROC-000277,COMP-04752,SUP-0099,2024-01-04 15:48:04,2026-03-03 22:45:37,118,47.95,DELIVERED
PROC-000278,COMP-03679,SUP-0465,2024-02-24 01:49:10,2026-09-26 11:30:52,485,153.83,CANCELLED
PROC-000279,COMP-04800,SUP-0224,2023-07-16 18:52:11,2025-07-25 07:44:21,459,4.72,IN_TRANSIT
PROC-000280,COMP-01800,SUP-0139,2024-03-09 22:51:51,2026-11-18 17:45:57,321,156.0,ORDERED
PROC-000281,COMP-03146,SUP-0247,2025-10-11 08:38:19,2026-10-15 14:01:55,308,105.83,DELIVERED
PROC-000282,COMP-04187,SUP-0242,2024-03-15 06:34:03,2025-02-04 18:52:01,490,187.31,DELIVERED
PROC-000283,COMP-04026,SUP-0411,2024-05-16 16:54:49,2026-05-15 00:27:35,321,199.47,DELIVERED
PROC-000284,COMP-01374,SUP-0044,2024-07-26 10:43:34,2026-06-12 16:37:31,245,133.03,DELIVERED
PROC-000285,COMP-04170,SUP-0181,2023-06-28 12:21:40,2026-04-08 11:31:58,381,83.04,IN_TRANSIT
PROC-000286,COMP-03766,SUP-0014,2023-10-14 05:27:52,2025-09-02 14:47:59,356,95.54,CANCELLED
PROC-000287,COMP-04351,SUP-0071,2024-12-22 03:08:02,2025-05-09 03:30:29,136,41.64,CANCELLED
PROC-000288,COMP-04126,SUP-0410,2025-11-10 07:14:44,2025-09-06 15:58:05,96,20.75,DELIVERED
PROC-000289,COMP-03755,SUP-0231,2024-02-29 06:53:14,2025-12-02 10:38:31,225,116.17,ORDERED
PROC-000290,COMP-02204,SUP-0114,2025-03-19 23:54:51,2026-11-23 12:07:27,8,161.29,IN_TRANSIT
PROC-000291,COMP-03133,SUP-0088,2025-09-12 03:06:50,2026-04-28 07:23:56,14,53.09,IN_TRANSIT
PROC-000292,COMP-02415,SUP-0423,2024-09-04 07:35:59,2025-01-24 08:29:14,24,84.51,ORDERED
PROC-000293,COMP-02025,SUP-0078,2023-05-31 09:33:42,2026-05-09 12:25:18,192,111.4,DELIVERED
PROC-000294,COMP-00172,SUP-0083,2025-08-16 09:46:12,2026-10-26 23:28:44,241,181.67,DELIVERED
PROC-000295,COMP-04071,SUP-0133,2023-06-19 19:37:40,2026-09-05 00:43:07,489,28.59,DELIVERED
PROC-000296,COMP-00651,SUP-0120,2024-10-24 10:56:24,2025-05-17 12:09:25,349,48.14,ORDERED
PROC-000297,COMP-04428,SUP-0025,2025-10-24 17:17:36,2026-09-19 06:06:05,25,183.79,IN_TRANSIT
PROC-000298,COMP-04652,SUP-0365,2023-04-22 01:06:03,2026-11-08 12:51:54,390,8.87,CANCELLED
PROC-000299,COMP-02150,SUP-0319,2023-12-27 09:04:33,2025-07-20 15:01:04,129,131.57,DELIVERED
PROC-000300,COMP-00053,SUP-0448,2024-11-01 09:33:53,2025-08-05 00:16:42,87,128.27,ORDERED
PROC-000301,COMP-02732,SUP-0148,2024-09-13 23:09:31,2026-01-29 16:43:33,233,77.27,ORDERED
PROC-000302,COMP-03551,SUP-0183,2024-02-09 10:20:40,2025-11-05 18:36:41,289,94.16,DELIVERED
PROC-000303,COMP-03967,SUP-0287,2023-05-05 00:53:15,2026-07-12 22:15:30,398,171.13,ORDERED
PROC-000304,COMP-03342,SUP-0062,2023-04-05 14:01:02,2026-08-09 18:26:28,447,33.83,DELIVERED
PROC-000305,COMP-02168,SUP-0009,2023-11-25 04:51:06,2025-02-27 09:22:09,56,47.08,DELIVERED
PROC-000306,COMP-03945,SUP-0390,2024-09-20 00:35:25,2026-11-19 02:03:18,190,102.96,DELIVERED
PROC-000307,COMP-03773,SUP-0473,2025-10-24 17:06:10,2026-07-01 21:05:03,28,82.54,IN_TRANSIT
PROC-000308,COMP-00547,SUP-0280,2025-11-05 08:26:06,2025-08-29 01:11:08,29,115.3,ORDERED
PROC-000309,COMP-04663,SUP-0426,2023-01-04 01:42:34,2026-07-26 02:01:07,491,184.25,CANCELLED
PROC-000310,COMP-03391,SUP-0183,2023-03-07 02:57:00,2025-11-30 20:10:06,488,183.5,IN_TRANSIT
PROC-000311,COMP-00751,SUP-0387,2024-01-18 02:58:06,2025-09-28 22:36:02,279,46.77,DELIVERED
PROC-000312,COMP-02571,SUP-0464,2023-07-09 20:39:51,2026-08-02 04:06:27,172,61.13,ORDERED
PROC-000313,COMP-00576,SUP-0446,2024-07-23 14:21:19,2026-10-03 12:32:39,38,33.25,CANCELLED
PROC-000314,COMP-01880,SUP-0268,2024-02-04 04:24:49,2025-05-17 19:42:50,433,185.63,DELIVERED
PROC-000315,COMP-01762,SUP-0182,2025-03-13 19:10:09,2026-10-17 07:00:33,299,80.17,ORDERED
PROC-000316,COMP-02983,SUP-0263,2025-09-09 00:57:04,2025-04-03 05:37:50,266,90.49,DELIVERED
PROC-000317,COMP-02239,SUP-0095,2024-03-31 13:34:38,2025-05-16 22:56:27,27,160.73,CANCELLED
PROC-000318,COMP-03220,SUP-0444,2023-07-03 05:08:07,2025-03-01 10:26:14,136,103.08,ORDERED
PROC-000319,COMP-04009,SUP-0452,2024-03-20 23:11:55,2026-11-11 04:35:12,236,24.83,CANCELLED
PROC-000320,COMP-03071,SUP-0454,2024-05-07 06:05:54,2026-09-03 06:34:00,245,88.13,DELIVERED
PROC-000321,COMP-03321,SUP-0173,2024-04-29 03:53:11,2026-01-26 18:25:09,452,126.47,DELIVERED
PROC-000322,COMP-01396,SUP-0121,2025-05-16 07:23:04,2025-04-03 14:20:45,469,144.12,CANCELLED
PROC-000323,COMP-02926,SUP-0289,2023-04-17 10:02:33,2026-05-31 15:43:29,85,129.43,IN_TRANSIT
PROC-000324,COMP-02691,SUP-0137,2025-04-21 16:00:41,2026-08-16 19:08:33,414,24.72,IN_TRANSIT
PROC-000325,COMP-01180,SUP-0242,2025-04-24 08:34:15,2025-12-04 19:55:28,13,61.56,ORDERED
PROC-000326,COMP-04294,SUP-0478,2024-04-16 01:19:12,2026-02-21 03:16:55,58,146.98,ORDERED
PROC-000327,COMP-03909,SUP-0260,2024-11-17 04:23:08,2025-09-18 10:17:02,259,176.16,IN_TRANSIT
PROC-000328,COMP-02672,SUP-0465,2024-02-23 23:40:01,2026-05-23 06:54:06,468,10.39,CANCELLED
PROC-000329,COMP-01532,SUP-0286,2024-06-24 10:26:58,2025-12-08 04:52:17,100,9.4,DELIVERED
PROC-000330,COMP-04258,SUP-0483,2023-06-16 10:32:49,2025-06-17 03:10:16,104,129.04,DELIVERED
PROC-000331,COMP-04087,SUP-0056,2024-11-22 14:51:37,2025-04-25 05:25:56,261,110.06,ORDERED
PROC-000332,COMP-04204,SUP-0472,2024-09-06 13:31:10,2025-07-16 07:17:43,278,31.91,ORDERED
PROC-000333,COMP-03958,SUP-0286,2025-08-10 07:04:47,2026-07-18 22:24:02,442,110.11,DELIVERED
PROC-000334,COMP-02267,SUP-0132,2025-04-18 16:23:31,2025-04-25 02:39:08,66,194.92,IN_TRANSIT
PROC-000335,COMP-03857,SUP-0233,2024-02-16 07:31:52,2026-09-23 14:02:22,89,126.55,ORDERED
PROC-000336,COMP-01549,SUP-0284,2025-02-17 02:17:52,2026-01-13 23:43:31,296,90.38,DELIVERED
PROC-000337,COMP-01218,SUP-0456,2024-06-23 08:29:35,2026-03-10 08:43:01,88,165.68,ORDERED
PROC-000338,COMP-03092,SUP-0157,2025-02-08 13:23:52,2025-12-03 19:32:52,378,43.35,IN_TRANSIT
PROC-000339,COMP-02157,SUP-0382,2023-03-23 18:59:06,2026-03-28 08:23:01,5,83.45,CANCELLED
PROC-000340,COMP-01661,SUP-0303,2025-04-28 08:42:22,2026-08-02 14:53:17,144,106.03,ORDERED
PROC-000341,COMP-02920,SUP-0297,2025-01-10 02:09:56,2025-04-02 14:04:19,117,101.4,DELIVERED
PROC-000342,COMP-01899,SUP-0125,2023-02-21 08:36:56,2026-06-03 16:22:06,271,184.27,IN_TRANSIT
PROC-000343,COMP-02477,SUP-0449,2025-02-05 01:36:13,2025-10-25 13:43:03,499,59.24,DELIVERED
PROC-000344,COMP-04031,SUP-0370,2024-06-01 19:47:35,2025-07-01 12:44:23,205,12.24,IN_TRANSIT
PROC-000345,COMP-00695,SUP-0195,2025-01-19 06:55:23,2025-05-26 17:35:24,75,183.36,CANCELLED
PROC-000346,COMP-01955,SUP-0286,2025-07-15 03:48:29,2025-10-27 07:51:55,80,44.2,CANCELLED
PROC-000347,COMP-03949,SUP-0372,2023-08-10 06:02:56,2026-10-24 11:56:58,18,76.43,DELIVERED
PROC-000348,COMP-04936,SUP-0436,2025-02-11 07:59:38,2025-09-05 04:21:59,217,106.65,CANCELLED
PROC-000349,COMP-00748,SUP-0261,2023-03-27 06:41:29,2025-10-18 01:15:53,431,195.2,ORDERED
PROC-000350,COMP-02631,SUP-0108,2023-11-08 17:14:41,2026-07-24 02:14:15,102,107.52,IN_TRANSIT
PROC-000351,COMP-01001,SUP-0411,2023-01-12 03:14:15,2026-05-03 05:13:15,488,90.1,IN_TRANSIT
PROC-000352,COMP-00785,SUP-0469,2025-04-28 00:32:24,2025-05-09 06:56:20,132,117.14,IN_TRANSIT
PROC-000353,COMP-01504,SUP-0233,2024-02-20 19:14:36,2025-10-29 20:35:48,309,194.19,CANCELLED
PROC-000354,COMP-02520,SUP-0220,2024-04-07 13:18:07,2026-10-15 17:26:18,58,163.77,CANCELLED
PROC-000355,COMP-03292,SUP-0084,2025-07-09 11:10:41,2026-03-10 01:23:07,112,34.62,ORDERED
PROC-000356,COMP-01841,SUP-0424,2023-01-26 18:28:44,2026-09-22 02:44:39,85,160.85,CANCELLED
PROC-000357,COMP-02876,SUP-0495,2025-06-06 09:29:06,2026-06-24 10:07:18,331,168.38,IN_TRANSIT
PROC-000358,COMP-01888,SUP-0219,2025-01-02 12:45:00,2025-06-25 05:50:14,314,138.45,ORDERED
PROC-000359,COMP-00783,SUP-0448,2024-08-07 09:38:18,2025-07-09 10:44:06,116,131.79,ORDERED
PROC-000360,COMP-02068,SUP-0191,2023-01-16 01:32:54,2025-12-13 12:46:01,315,88.73,IN_TRANSIT
PROC-000361,COMP-04036,SUP-0495,2025-04-27 11:25:16,2025-07-15 05:32:47,162,128.7,DELIVERED
PROC-000362,COMP-00508,SUP-0333,2025-09-10 22:35:44,2025-12-22 04:14:11,286,147.78,CANCELLED
PROC-000363,COMP-02314,SUP-0032,2024-06-07 00:42:58,2025-04-18 18:28:19,438,25.44,CANCELLED
PROC-000364,COMP-01490,SUP-0393,2023-03-24 12:51:43,2025-03-04 13:08:46,324,52.21,IN_TRANSIT
PROC-000365,COMP-02394,SUP-0256,2025-06-03 19:35:43,2026-04-27 05:17:47,206,39.62,DELIVERED
PROC-000366,COMP-04623,SUP-0209,2023-10-07 06:37:02,2026-08-11 11:21:38,331,168.4,CANCELLED
PROC-000367,COMP-01550,SUP-0135,2024-08-27 09:30:25,2025-07-08 00:25:11,68,136.32,DELIVERED
PROC-000368,COMP-00673,SUP-0314,2023-12-27 14:29:24,2025-03-25 10:05:38,410,90.7,IN_TRANSIT
PROC-000369,COMP-03918,SUP-0111,2024-11-10 05:08:55,2025-11-17 14:38:43,387,165.39,IN_TRANSIT
PROC-000370,COMP-04395,SUP-0300,2024-09-11 01:51:23,2025-10-01 12:10:05,248,143.64,DELIVERED
PROC-000371,COMP-00506,SUP-0428,2025-11-22 22:32:20,2025-06-25 02:55:14,57,182.81,IN_TRANSIT
PROC-000372,COMP-00022,SUP-0253,2023-11-27 01:31:17,2026-01-20 23:05:44,165,16.28,IN_TRANSIT
PROC-000373,COMP-00887,SUP-0410,2023-11-02 22:40:36,2025-02-18 00:14:58,166,102.32,ORDERED
PROC-000374,COMP-01793,SUP-0357,2024-03-31 08:24:17,2026-05-02 14:44:13,297,141.64,DELIVERED
PROC-000375,COMP-01710,SUP-0080,2024-10-03 11:12:30,2026-03-14 10:51:35,4,42.29,CANCELLED
PROC-000376,COMP-04203,SUP-0392,2025-02-24 10:11:01,2025-07-05 14:58:48,410,66.1,CANCELLED
PROC-000377,COMP-00682,SUP-0421,2025-02-18 13:43:39,2026-05-23 21:55:36,295,84.38,ORDERED
PROC-000378,COMP-02962,SUP-0112,2025-10-24 22:16:59,2025-02-18 02:00:15,365,159.07,IN_TRANSIT
PROC-000379,COMP-04974,SUP-0437,2023-11-23 07:53:45,2026-02-21 04:10:50,106,99.22,IN_TRANSIT
PROC-000380,COMP-00628,SUP-0303,2025-06-04 12:41:58,2026-01-06 12:10:23,108,99.08,ORDERED
PROC-000381,COMP-00199,SUP-0494,2023-12-11 22:06:20,2026-11-30 23:55:19,170,86.75,ORDERED
PROC-000382,COMP-03479,SUP-0032,2024-07-24 22:25:59,2025-11-28 12:32:13,267,46.49,IN_TRANSIT
PROC-000383,COMP-03447,SUP-0082,2024-04-22 20:57:27,2025-10-15 04:41:28,267,184.69,DELIVERED
PROC-000384,COMP-04462,SUP-0427,2024-07-12 11:57:06,2026-09-23 08:01:52,54,64.24,ORDERED
PROC-000385,COMP-02533,SUP-0459,2023-08-16 07:45:50,2026-05-12 07:50:44,486,113.93,DELIVERED
PROC-000386,COMP-02355,SUP-0246,2023-10-30 21:05:14,2026-07-05 23:59:59,166,30.61,CANCELLED
PROC-000387,COMP-04379,SUP-0004,2024-07-04 06:14:28,2026-05-02 08:41:06,254,87.41,IN_TRANSIT
PROC-000388,COMP-00598,SUP-0398,2024-08-30 14:22:28,2025-05-01 17:00:59,276,180.86,DELIVERED
PROC-000389,COMP-00972,SUP-0300,2024-05-07 13:15:12,2026-05-06 21:17:00,154,199.1,DELIVERED
PROC-000390,COMP-03636,SUP-0470,2024-02-28 20:15:33,2025-11-22 04:10:58,128,72.99,IN_TRANSIT
PROC-000391,COMP-00516,SUP-0355,2025-02-14 09:37:24,2025-08-28 08:44:46,486,31.64,IN_TRANSIT
PROC-000392,COMP-03657,SUP-0129,2024-07-01 15:22:08,2025-10-15 06:11:27,76,63.58,CANCELLED
PROC-000393,COMP-01063,SUP-0268,2025-10-25 17:39:20,2026-08-07 15:01:04,375,66.12,IN_TRANSIT
PROC-000394,COMP-00279,SUP-0466,2025-06-20 09:52:51,2025-11-13 06:55:41,221,129.26,DELIVERED
PROC-000395,COMP-01457,SUP-0447,2024-12-07 18:41:18,2025-02-02 00:42:48,270,99.74,ORDERED
PROC-000396,COMP-04830,SUP-0365,2025-04-02 04:27:38,2025-02-09 20:06:20,434,153.92,IN_TRANSIT
PROC-000397,COMP-01089,SUP-0363,2024-03-06 22:32:10,2025-02-19 22:22:42,123,140.56,IN_TRANSIT
PROC-000398,COMP-03973,SUP-0192,2025-04-02 08:03:35,2025-09-24 18:01:03,25,51.01,ORDERED
PROC-000399,COMP-02893,SUP-0427,2025-03-07 01:02:58,2026-06-29 08:54:00,439,157.07,IN_TRANSIT
PROC-000400,COMP-04748,SUP-0425,2024-03-15 14:37:54,2025-05-02 12:10:06,435,169.64,IN_TRANSIT
PROC-000401,COMP-03370,SUP-0154,2024-01-05 23:52:03,2025-10-26 23:58:06,106,120.08,ORDERED
PROC-000402,COMP-00337,SUP-0354,2025-10-24 03:10:13,2025-07-18 07:56:23,106,185.61,DELIVERED
PROC-000403,COMP-01025,SUP-0365,2024-08-05 19:16:13,2025-11-28 00:38:58,103,156.81,CANCELLED
PROC-000404,COMP-02345,SUP-0184,2025-08-01 13:22:05,2025-09-20 23:17:54,474,119.48,CANCELLED
PROC-000405,COMP-02960,SUP-0374,2025-01-04 16:00:12,2025-03-30 16:13:24,266,181.33,CANCELLED
PROC-000406,COMP-00469,SUP-0135,2023-10-28 09:04:46,2025-08-12 15:34:21,14,120.47,DELIVERED
PROC-000407,COMP-01885,SUP-0445,2025-03-13 04:13:51,2026-04-29 22:22:02,133,104.72,CANCELLED
PROC-000408,COMP-04135,SUP-0056,2023-08-15 01:48:00,2026-01-24 10:41:13,441,71.9,DELIVERED
PROC-000409,COMP-04983,SUP-0135,2025-11-19 23:14:41,2026-10-19 00:49:16,22,176.69,IN_TRANSIT
PROC-000410,COMP-02913,SUP-0315,2024-09-29 04:35:37,2026-03-24 03:15:19,75,25.42,CANCELLED
PROC-000411,COMP-01521,SUP-0056,2025-04-14 03:35:06,2026-01-27 15:47:54,285,95.23,ORDERED
PROC-000412,COMP-00359,SUP-0053,2025-02-08 08:10:44,2025-09-03 16:54:48,391,107.95,DELIVERED
PROC-000413,COMP-03625,SUP-0206,2025-01-15 05:33:27,2025-01-15 18:49:32,244,111.4,CANCELLED
PROC-000414,COMP-04198,SUP-0260,2024-08-25 01:32:32,2026-10-11 17:37:49,256,130.73,ORDERED
PROC-000415,COMP-00535,SUP-0304,2025-04-16 18:07:49,2025-05-06 09:27:58,146,101.65,CANCELLED
PROC-000416,COMP-01082,SUP-0395,2025-07-01 20:18:04,2026-08-06 00:15:06,415,52.11,DELIVERED
PROC-000417,COMP-03428,SUP-0250,2023-08-15 10:26:00,2025-06-11 21:41:30,427,171.53,DELIVERED
PROC-000418,COMP-02276,SUP-0221,2024-05-19 08:53:54,2025-08-11 01:48:19,212,131.85,IN_TRANSIT
PROC-000419,COMP-01916,SUP-0467,2024-02-17 09:34:54,2026-11-16 04:56:51,249,171.78,DELIVERED
PROC-000420,COMP-01641,SUP-0270,2023-08-22 19:29:38,2026-03-08 06:32:11,35,55.93,CANCELLED
PROC-000421,COMP-03005,SUP-0365,2025-06-02 17:34:06,2026-04-16 13:51:20,327,127.77,DELIVERED
PROC-000422,COMP-03956,SUP-0108,2023-07-19 05:48:07,2026-11-02 05:36:18,253,143.12,ORDERED
PROC-000423,COMP-00489,SUP-0023,2024-07-08 18:38:44,2025-09-05 19:52:15,350,77.3,IN_TRANSIT
PROC-000424,COMP-02661,SUP-0129,2024-12-16 10:34:33,2025-03-24 09:25:38,260,162.64,IN_TRANSIT
PROC-000425,COMP-00831,SUP-0002,2024-12-13 02:45:13,2026-09-19 05:35:09,307,1.5,DELIVERED
PROC-000426,COMP-04586,SUP-0135,2023-12-09 08:23:12,2025-09-06 12:17:52,350,119.39,CANCELLED
PROC-000427,COMP-04993,SUP-0328,2024-03-21 23:03:52,2025-01-28 02:56:59,286,123.1,IN_TRANSIT
PROC-000428,COMP-00659,SUP-0316,2023-05-25 23:18:33,2025-07-15 21:28:50,350,107.23,CANCELLED
PROC-000429,COMP-02631,SUP-0181,2023-01-15 00:43:12,2025-08-06 18:37:17,181,126.38,CANCELLED
PROC-000430,COMP-03803,SUP-0389,2025-07-18 00:28:22,2025-05-14 17:09:30,210,34.28,ORDERED
PROC-000431,COMP-04683,SUP-0369,2024-02-27 05:18:05,2026-03-10 20:24:49,491,137.27,IN_TRANSIT
PROC-000432,COMP-01371,SUP-0177,2024-09-12 02:33:53,2026-02-07 08:26:49,110,67.82,DELIVERED
PROC-000433,COMP-01987,SUP-0436,2024-07-30 06:17:53,2025-11-29 02:26:11,330,90.96,CANCELLED
PROC-000434,COMP-00962,SUP-0284,2024-03-03 00:43:04,2025-02-14 02:19:01,142,67.29,IN_TRANSIT
PROC-000435,COMP-04741,SUP-0105,2023-08-03 01:38:19,2025-04-26 13:34:48,164,95.31,IN_TRANSIT
PROC-000436,COMP-01953,SUP-0444,2024-04-15 09:32:55,2025-01-09 12:09:35,87,124.69,CANCELLED
PROC-000437,COMP-03900,SUP-0061,2024-11-30 05:44:43,2026-01-20 17:38:35,140,167.83,DELIVERED
PROC-000438,COMP-01495,SUP-0290,2023-12-18 02:40:37,2026-06-02 16:18:58,332,97.2,IN_TRANSIT
PROC-000439,COMP-04823,SUP-0462,2025-09-01 00:57:57,2026-09-29 12:03:37,162,65.32,IN_TRANSIT
PROC-000440,COMP-00189,SUP-0067,2023-03-25 19:22:18,2025-12-01 04:10:03,26,98.1,DELIVERED
PROC-000441,COMP-03752,SUP-0292,2024-04-13 14:51:26,2026-07-16 16:42:43,134,138.07,CANCELLED
PROC-000442,COMP-00368,SUP-0072,2023-06-20 19:37:03,2025-01-11 05:32:44,357,69.99,CANCELLED
PROC-000443,COMP-03044,SUP-0233,2025-10-12 01:19:02,2025-04-28 13:42:35,115,83.44,CANCELLED
PROC-000444,COMP-04605,SUP-0410,2025-01-05 08:11:42,2025-02-19 12:08:54,181,113.01,CANCELLED
PROC-000445,COMP-00632,SUP-0484,2024-03-07 11:34:37,2026-03-23 00:21:10,399,59.51,DELIVERED
PROC-000446,COMP-00308,SUP-0109,2025-06-04 19:03:31,2025-06-07 04:12:40,362,42.61,ORDERED
PROC-000447,COMP-00230,SUP-0016,2025-01-08 12:36:14,2025-03-26 06:33:44,359,28.94,DELIVERED
PROC-000448,COMP-03490,SUP-0489,2025-02-06 12:30:20,2025-06-20 12:46:51,147,71.17,DELIVERED
PROC-000449,COMP-02454,SUP-0075,2023-12-11 10:10:46,2026-06-25 14:03:18,360,10.62,CANCELLED
PROC-000450,COMP-00631,SUP-0307,2024-06-20 03:25:58,2025-07-19 08:19:16,431,117.11,IN_TRANSIT
PROC-000451,COMP-04491,SUP-0143,2024-09-28 06:57:59,2025-10-08 19:10:15,215,36.01,DELIVERED
PROC-000452,COMP-03020,SUP-0176,2024-08-07 07:52:29,2026-01-08 22:12:47,484,76.1,CANCELLED
PROC-000453,COMP-04682,SUP-0253,2025-05-13 04:44:43,2025-06-20 12:19:54,77,54.58,IN_TRANSIT
PROC-000454,COMP-00083,SUP-0280,2023-05-23 02:32:02,2026-11-17 20:17:28,95,126.45,DELIVERED
PROC-000455,COMP-01851,SUP-0496,2025-01-02 05:44:55,2025-03-19 00:19:41,445,170.22,ORDERED
PROC-000456,COMP-01755,SUP-0150,2025-04-28 01:49:11,2025-10-21 02:25:13,485,127.03,ORDERED
PROC-000457,COMP-01318,SUP-0315,2023-01-06 14:22:18,2025-01-30 07:06:13,218,108.96,CANCELLED
PROC-000458,COMP-00322,SUP-0124,2023-11-27 09:17:11,2026-01-03 18:36:27,363,134.15,IN_TRANSIT
PROC-000459,COMP-01479,SUP-0022,2025-06-26 17:53:54,2025-08-10 13:11:11,368,6.97,IN_TRANSIT
PROC-000460,COMP-01638,SUP-0362,2025-07-25 00:43:30,2025-01-02 15:52:59,52,25.45,CANCELLED
