return_id,order_id,sku_id,return_date,return_reason,refund_amount,condition
RET-000260,ORD-001398,SKU-00001,2023-02-17 18:04:23,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000261,ORD-004493,SKU-02774,2024-06-08 07:36:26,DAMAGED,194.62,NEW
RET-000262,ORD-002279,SKU-00203,2025-04-25 05:32:07,SIZE_ISSUE,194.62,DAMAGED
RET-000263,ORD-000437,SKU-00190,2023-02-02 21:53:53,SIZE_ISSUE,194.62,DAMAGED
RET-000264,ORD-004862,SKU-02830,2023-11-06 14:50:15,NO_LONGER_NEEDED,194.62,USED
RET-000265,ORD-004171,SKU-01680,2023-04-14 09:40:41,SIZE_ISSUE,194.62,DAMAGED
RET-000266,ORD-000547,SKU-01212,2023-05-28 13:44:31,NOT_AS_DESCRIBED,194.62,USED
RET-000267,ORD-002255,SKU-02264,2024-09-09 08:22:27,DAMAGED,194.62,USED
RET-000268,ORD-002323,SKU-00835,2023-02-16 14:41:02,NOT_AS_DESCRIBED,194.62,NEW
RET-000269,ORD-002275,SKU-02833,2023-01-21 23:30:46,NOT_AS_DESCRIBED,194.62,USED
RET-000270,ORD-002472,SKU-02607,2023-02-05 15:14:19,DAMAGED,194.62,DAMAGED
RET-000271,ORD-003867,SKU-00867,2023-03-02 02:29:24,SIZE_ISSUE,194.62,DAMAGED
RET-000272,ORD-001225,SKU-00200,2024-11-12 00:31:15,NO_LONGER_NEEDED,194.62,NEW
RET-000273,ORD-001065,SKU-02038,2025-11-02 05:28:20,NO_LONGER_NEEDED,194.62,NEW
RET-000274,ORD-001362,SKU-02169,2023-09-12 07:47:45,NO_LONGER_NEEDED,194.62,USED
RET-000275,ORD-003074,SKU-01375,2025-01-10 07:39:43,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000276,ORD-002099,SKU-01445,2025-10-11 03:05:39,DAMAGED,194.62,NEW
RET-000277,ORD-004590,SKU-02662,2024-03-23 13:02:55,DAMAGED,194.62,USED
RET-000278,ORD-004221,SKU-02917,2024-05-06 12:39:05,NOT_AS_DESCRIBED,194.62,NEW
RET-000279,ORD-004515,SKU-00094,2025-03-15 06:36:47,SIZE_ISSUE,194.62,USED
RET-000280,ORD-001562,SKU-00477,2023-01-25 22:39:03,SIZE_ISSUE,194.62,NEW
RET-000281,ORD-000108,SKU-00068,2023-10-17 19:17:47,SIZE_ISSUE,194.62,NEW
RET-000282,ORD-000636,SKU-02848,2025-06-21 23:48:55,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000283,ORD-001670,SKU-01231,2025-10-19 04:57:58,NO_LONGER_NEEDED,194.62,NEW
RET-000284,ORD-004609,SKU-00965,2025-01-25 09:43:13,NO_LONGER_NEEDED,194.62,USED
RET-000285,ORD-001596,SKU-01288,2025-11-09 17:01:29,DAMAGED,194.62,NEW
RET-000286,ORD-002639,SKU-02777,2023-05-23 20:12:12,DAMAGED,194.62,USED
RET-000287,ORD-000016,SKU-02205,2023-05-28 10:30:31,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000288,ORD-001829,SKU-02216,2024-04-17 05:45:32,SIZE_ISSUE,194.62,NEW
RET-000289,ORD-001144,SKU-00410,2023-02-26 03:48:58,SIZE_ISSUE,194.62,NEW
RET-000290,ORD-003683,SKU-02063,2025-02-14 23:53:09,DAMAGED,194.62,NEW
RET-000291,ORD-002819,SKU-01205,2023-05-06 08:46:02,NOT_AS_DESCRIBED,194.62,USED
RET-000292,ORD-001624,SKU-01067,2023-01-01 08:59:16,NO_LONGER_NEEDED,194.62,USED
RET-000293,ORD-002569,SKU-02543,2023-01-22 11:10:41,SIZE_ISSUE,194.62,USED
RET-000294,ORD-000503,SKU-00798,2024-06-27 06:54:13,SIZE_ISSUE,194.62,DAMAGED
RET-000295,ORD-004112,SKU-00982,2025-09-08 20:19:52,SIZE_ISSUE,194.62,DAMAGED
RET-000296,ORD-001214,SKU-00927,2024-09-04 02:52:05,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000297,ORD-000226,SKU-00001,2025-01-22 08:02:24,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000298,ORD-001393,SKU-00282,2024-10-11 07:23:05,NO_LONGER_NEEDED,194.62,NEW
RET-000299,ORD-000539,SKU-02396,2023-07-10 13:22:52,DAMAGED,194.62,NEW
RET-000300,ORD-002452,SKU-02925,2023-11-15 12:24:51,NOT_AS_DESCRIBED,194.62,USED
RET-000301,ORD-000284,SKU-01305,2024-08-17 14:19:05,NO_LONGER_NEEDED,194.62,USED
RET-000302,ORD-003456,SKU-00538,2023-08-06 17:12:25,DAMAGED,194.62,DAMAGED
RET-000303,ORD-002914,SKU-01528,2023-08-20 22:30:39,DAMAGED,194.62,DAMAGED
RET-000304,ORD-004326,SKU-00144,2025-02-12 19:19:28,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000305,ORD-002254,SKU-02049,2023-02-27 07:31:53,NOT_AS_DESCRIBED,194.62,NEW
RET-000306,ORD-002812,SKU-00848,2024-09-23 04:23:59,DAMAGED,194.62,DAMAGED
RET-000307,ORD-003540,SKU-01694,2024-08-15 03:08:45,NO_LONGER_NEEDED,194.62,USED
RET-000308,ORD-002316,SKU-01702,2024-11-15 10:23:11,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000309,ORD-002738,SKU-02597,2025-11-27 15:40:44,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000310,ORD-002875,SKU-00554,2023-09-23 18:34:41,NOT_AS_DESCRIBED,194.62,USED
RET-000311,ORD-000713,SKU-01408,2025-05-04 17:19:25,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000312,ORD-000004,SKU-02918,2024-01-09 03:14:54,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000313,ORD-001958,SKU-01877,2023-06-14 17:56:08,SIZE_ISSUE,194.62,USED
RET-000314,ORD-004437,SKU-00873,2024-05-18 02:55:34,NOT_AS_DESCRIBED,194.62,USED
RET-000315,ORD-000457,SKU-00771,2025-07-27 04:00:58,DAMAGED,194.62,DAMAGED
RET-000316,ORD-003765,SKU-01560,2023-01-21 08:58:49,NOT_AS_DESCRIBED,194.62,USED
RET-000317,ORD-001555,SKU-01132,2025-05-22 20:00:13,NO_LONGER_NEEDED,194.62,NEW
RET-000318,ORD-003606,SKU-01320,2023-02-17 06:55:17,SIZE_ISSUE,194.62,USED
RET-000319,ORD-000043,SKU-02857,2025-08-09 23:56:02,DAMAGED,194.62,DAMAGED
RET-000320,ORD-001357,SKU-02212,2023-04-26 05:57:54,SIZE_ISSUE,194.62,USED
RET-000321,ORD-002337,SKU-00555,2023-04-22 15:40:28,DAMAGED,194.62,NEW
RET-000322,ORD-003886,SKU-02862,2023-10-16 00:06:33,NO_LONGER_NEEDED,194.62,USED
RET-000323,ORD-001445,SKU-00497,2023-04-05 16:39:33,SIZE_ISSUE,194.62,DAMAGED
RET-000324,ORD-004096,SKU-02160,2023-05-10 04:45:15,SIZE_ISSUE,194.62,NEW
RET-000325,ORD-004651,SKU-01947,2024-11-05 05:38:41,SIZE_ISSUE,194.62,NEW
RET-000326,ORD-002090,SKU-02115,2025-02-06 06:48:20,NOT_AS_DESCRIBED,194.62,NEW
RET-000327,ORD-004355,SKU-01590,2023-04-22 18:18:18,DAMAGED,194.62,DAMAGED
RET-000328,ORD-002926,SKU-01346,2023-06-30 18:33:30,DAMAGED,194.62,USED
RET-000329,ORD-004918,SKU-02818,2023-12-26 04:11:12,DAMAGED,194.62,NEW
RET-000330,ORD-002816,SKU-01904,2024-08-01 18:37:31,NOT_AS_DESCRIBED,194.62,USED
RET-000331,ORD-003417,SKU-02140,2023-02-16 17:35:31,SIZE_ISSUE,194.62,USED
RET-000332,ORD-003753,SKU-00812,2025-06-26 01:24:43,NO_LONGER_NEEDED,194.62,USED
RET-000333,ORD-003139,SKU-01099,2024-12-30 06:57:21,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000334,ORD-003619,SKU-01175,2024-03-23 19:36:45,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000335,ORD-003375,SKU-00049,2025-10-30 23:30:02,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000336,ORD-004198,SKU-02390,2023-09-17 10:51:28,NOT_AS_DESCRIBED,194.62,USED
RET-000337,ORD-003682,SKU-02885,2024-03-05 19:34:15,NOT_AS_DESCRIBED,194.62,USED
RET-000338,ORD-001537,SKU-00937,2025-07-20 00:55:07,DAMAGED,194.62,DAMAGED
RET-000339,ORD-001465,SKU-02246,2024-09-17 20:06:36,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000340,ORD-001211,SKU-00866,2024-10-05 20:16:59,SIZE_ISSUE,194.62,DAMAGED
RET-000341,ORD-002065,SKU-01316,2025-08-24 11:53:45,DAMAGED,194.62,USED
RET-000342,ORD-002319,SKU-00547,2025-06-06 14:20:47,NOT_AS_DESCRIBED,194.62,NEW
RET-000343,ORD-003939,SKU-00598,2025-02-14 10:08:15,NOT_AS_DESCRIBED,194.62,USED
RET-000344,ORD-004390,SKU-00841,2025-05-16 22:08:53,DAMAGED,194.62,DAMAGED
RET-000345,ORD-004147,SKU-00060,2023-10-03 03:57:14,NOT_AS_DESCRIBED,194.62,NEW
RET-000346,ORD-002351,SKU-00059,2023-04-30 10:07:23,NO_LONGER_NEEDED,194.62,USED
RET-000347,ORD-002180,SKU-02887,2023-12-22 15:36:54,NOT_AS_DESCRIBED,194.62,USED
RET-000348,ORD-003555,SKU-02045,2024-07-14 11:40:48,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000349,ORD-004637,SKU-00393,2024-01-20 04:33:17,NOT_AS_DESCRIBED,194.62,NEW
RET-000350,ORD-003237,SKU-00590,2023-09-15 19:32:37,SIZE_ISSUE,194.62,USED
RET-000351,ORD-003992,SKU-00907,2023-05-23 02:47:51,NO_LONGER_NEEDED,194.62,USED
RET-000352,ORD-001830,SKU-02274,2024-07-13 10:56:59,DAMAGED,194.62,NEW
RET-000353,ORD-000189,SKU-02363,2023-07-14 13:54:17,SIZE_ISSUE,194.62,USED
RET-000354,ORD-004417,SKU-02697,2024-10-09 18:10:49,SIZE_ISSUE,194.62,DAMAGED
RET-000355,ORD-001535,SKU-02488,2025-08-01 00:13:32,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000356,ORD-000474,SKU-02213,2023-01-05 05:56:15,SIZE_ISSUE,194.62,NEW
RET-000357,ORD-001749,SKU-02268,2023-03-28 13:13:55,NOT_AS_DESCRIBED,194.62,USED
RET-000358,ORD-000874,SKU-00485,2025-09-04 10:38:35,NO_LONGER_NEEDED,194.62,NEW
RET-000359,ORD-001555,SKU-02642,2025-04-18 19:11:20,DAMAGED,194.62,DAMAGED
RET-000360,ORD-000376,SKU-00870,2023-10-10 12:52:11,SIZE_ISSUE,194.62,USED
RET-000361,ORD-003365,SKU-02338,2023-07-16 16:04:30,SIZE_ISSUE,194.62,NEW
RET-000362,ORD-002335,SKU-01235,2025-05-03 03:20:37,DAMAGED,194.62,NEW
RET-000363,ORD-002013,SKU-01608,2023-04-26 03:50:29,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000364,ORD-002367,SKU-02097,2025-08-22 22:45:36,NOT_AS_DESCRIBED,194.62,NEW
RET-000365,ORD-001074,SKU-02200,2024-06-24 07:08:58,SIZE_ISSUE,194.62,DAMAGED
RET-000366,ORD-004033,SKU-02188,2025-08-28 07:23:51,DAMAGED,194.62,USED
RET-000367,ORD-001030,SKU-01405,2024-01-31 04:10:24,DAMAGED,194.62,DAMAGED
RET-000368,ORD-001358,SKU-02818,2023-06-09 09:17:33,NO_LONGER_NEEDED,194.62,USED
RET-000369,ORD-001804,SKU-02417,2023-07-24 07:18:56,SIZE_ISSUE,194.62,DAMAGED
RET-000370,ORD-002836,SKU-01523,2025-01-19 08:42:11,NOT_AS_DESCRIBED,194.62,USED
RET-000371,ORD-002710,SKU-01789,2024-05-24 14:28:10,NO_LONGER_NEEDED,194.62,USED
RET-000372,ORD-003429,SKU-02492,2024-04-07 00:26:25,NO_LONGER_NEEDED,194.62,NEW
RET-000373,ORD-002415,SKU-02786,2024-05-22 08:44:58,SIZE_ISSUE,194.62,USED
RET-000374,ORD-003313,SKU-02909,2025-07-01 00:43:19,SIZE_ISSUE,194.62,DAMAGED
RET-000375,ORD-000214,SKU-00082,2023-12-23 09:44:38,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000376,ORD-002684,SKU-01280,2025-09-17 18:40:02,DAMAGED,194.62,NEW
RET-000377,ORD-000978,SKU-02930,2024-11-25 06:31:29,SIZE_ISSUE,194.62,NEW
RET-000378,ORD-000448,SKU-01872,2024-09-29 23:24:41,NOT_AS_DESCRIBED,194.62,NEW
RET-000379,ORD-004106,SKU-02354,2025-02-15 01:16:02,SIZE_ISSUE,194.62,NEW
RET-000380,ORD-002405,SKU-02859,2024-08-04 02:50:38,NOT_AS_DESCRIBED,194.62,USED
RET-000381,ORD-002617,SKU-00536,2025-10-15 11:21:06,NOT_AS_DESCRIBED,194.62,NEW
RET-000382,ORD-001973,SKU-02104,2024-04-23 18:55:44,NO_LONGER_NEEDED,194.62,NEW
RET-000383,ORD-003777,SKU-00426,2023-01-18 03:14:19,DAMAGED,194.62,USED
RET-000384,ORD-003430,SKU-02689,2025-01-20 00:04:23,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000385,ORD-002718,SKU-00655,2025-06-16 14:35:32,SIZE_ISSUE,194.62,DAMAGED
RET-000386,ORD-002894,SKU-01299,2025-06-06 04:29:40,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000387,ORD-002047,SKU-00750,2025-01-11 17:18:31,DAMAGED,194.62,NEW
RET-000388,ORD-001432,SKU-00013,2025-11-06 11:34:50,SIZE_ISSUE,194.62,USED
RET-000389,ORD-003869,SKU-00121,2024-01-31 12:47:40,DAMAGED,194.62,DAMAGED
RET-000390,ORD-003004,SKU-02960,2025-11-20 09:41:38,NOT_AS_DESCRIBED,194.62,USED
RET-000391,ORD-001819,SKU-02528,2023-04-24 11:26:31,NO_LONGER_NEEDED,194.62,NEW
RET-000392,ORD-004027,SKU-00405,2025-11-28 01:27:41,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000393,ORD-002933,SKU-00144,2023-06-22 00:35:54,DAMAGED,194.62,NEW
RET-000394,ORD-000569,SKU-02974,2023-06-08 16:09:52,SIZE_ISSUE,194.62,NEW
RET-000395,ORD-002809,SKU-02157,2023-11-12 10:29:08,DAMAGED,194.62,NEW
RET-000396,ORD-002250,SKU-01058,2024-09-25 21:46:27,DAMAGED,194.62,NEW
RET-000397,ORD-003236,SKU-01450,2025-02-05 22:59:40,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000398,ORD-001611,SKU-01251,2025-09-06 15:29:42,SIZE_ISSUE,194.62,USED
RET-000399,ORD-004453,SKU-00866,2025-10-29 13:15:44,DAMAGED,194.62,DAMAGED
RET-000400,ORD-000169,SKU-01297,2024-10-22 18:23:58,SIZE_ISSUE,194.62,DAMAGED
RET-000401,ORD-001598,SKU-01073,2023-05-02 10:49:11,SIZE_ISSUE,194.62,DAMAGED
RET-000402,ORD-003784,SKU-00432,2024-02-01 21:30:41,NOT_AS_DESCRIBED,194.62,USED
RET-000403,ORD-001615,SKU-00736,2025-04-22 11:25:10,NOT_AS_DESCRIBED,194.62,NEW
RET-000404,ORD-002036,SKU-02241,2025-07-19 16:07:31,NOT_AS_DESCRIBED,194.62,NEW
RET-000405,ORD-001129,SKU-02506,2024-10-07 11:10:03,DAMAGED,194.62,NEW
RET-000406,ORD-004508,SKU-02794,2025-07-04 22:45:47,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000407,ORD-004229,SKU-01516,2023-03-04 12:17:32,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000408,ORD-000171,SKU-02980,2025-04-16 06:44:41,DAMAGED,194.62,DAMAGED
RET-000409,ORD-000053,SKU-00123,2025-10-07 22:32:47,SIZE_ISSUE,194.62,USED
RET-000410,ORD-001855,SKU-01946,2023-05-27 13:39:44,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000411,ORD-001870,SKU-01781,2024-05-29 03:28:28,SIZE_ISSUE,194.62,DAMAGED
RET-000412,ORD-001315,SKU-01775,2023-09-19 08:20:47,NOT_AS_DESCRIBED,194.62,USED
RET-000413,ORD-003941,SKU-02315,2023-12-04 02:23:45,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000414,ORD-002212,SKU-01136,2025-09-01 03:57:06,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000415,ORD-001097,SKU-00501,2024-01-09 02:17:46,NO_LONGER_NEEDED,194.62,NEW
RET-000416,ORD-000800,SKU-02858,2023-10-05 13:56:07,NO_LONGER_NEEDED,194.62,NEW
RET-000417,ORD-004562,SKU-00497,2025-03-08 02:18:14,NOT_AS_DESCRIBED,194.62,USED
RET-000418,ORD-000161,SKU-01722,2025-07-16 19:58:56,DAMAGED,194.62,USED
RET-000419,ORD-000145,SKU-00064,2024-06-13 03:27:46,DAMAGED,194.62,NEW
RET-000420,ORD-004940,SKU-01356,2024-09-17 10:13:52,DAMAGED,194.62,USED
RET-000421,ORD-000275,SKU-00085,2024-03-24 21:00:24,NO_LONGER_NEEDED,194.62,NEW
RET-000422,ORD-004306,SKU-02924,2024-04-26 15:56:44,SIZE_ISSUE,194.62,USED
RET-000423,ORD-000232,SKU-01658,2024-02-14 17:22:41,NOT_AS_DESCRIBED,194.62,NEW
RET-000424,ORD-002250,SKU-02713,2024-12-31 03:50:00,SIZE_ISSUE,194.62,DAMAGED
RET-000425,ORD-001614,SKU-00377,2024-09-17 17:00:42,NO_LONGER_NEEDED,194.62,USED
RET-000426,ORD-002586,SKU-02368,2024-07-01 23:28:09,SIZE_ISSUE,194.62,DAMAGED
RET-000427,ORD-000704,SKU-02452,2024-08-08 13:03:24,SIZE_ISSUE,194.62,DAMAGED
RET-000428,ORD-003237,SKU-00276,2023-11-21 21:53:00,SIZE_ISSUE,194.62,NEW
RET-000429,ORD-004930,SKU-01146,2023-07-17 07:46:01,DAMAGED,194.62,USED
RET-000430,ORD-002727,SKU-00451,2024-10-06 23:51:31,DAMAGED,194.62,USED
RET-000431,ORD-001110,SKU-02218,2024-03-19 11:25:26,DAMAGED,194.62,DAMAGED
RET-000432,ORD-001075,SKU-01051,2023-05-18 18:16:41,NO_LONGER_NEEDED,194.62,USED
RET-000433,ORD-003953,SKU-01903,2025-09-28 01:16:16,DAMAGED,194.62,DAMAGED
RET-000434,ORD-003740,SKU-02305,2024-06-17 08:24:09,NO_LONGER_NEEDED,194.62,NEW
RET-000435,ORD-004537,SKU-01645,2025-08-24 22:53:20,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000436,ORD-004734,SKU-00278,2025-01-19 13:10:56,NO_LONGER_NEEDED,194.62,NEW
RET-000437,ORD-004151,SKU-02465,2023-03-16 16:56:20,DAMAGED,194.62,DAMAGED
RET-000438,ORD-004420,SKU-02288,2023-04-03 08:27:01,DAMAGED,194.62,NEW
RET-000439,ORD-000138,SKU-01601,2024-09-26 20:54:14,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000440,ORD-000304,SKU-02651,2025-08-13 23:17:21,DAMAGED,194.62,USED
RET-000441,ORD-004171,SKU-00325,2023-10-31 17:22:06,SIZE_ISSUE,194.62,USED
RET-000442,ORD-002848,SKU-01127,2025-03-15 10:08:35,DAMAGED,194.62,DAMAGED
RET-000443,ORD-004879,SKU-01071,2024-11-29 12:58:28,SIZE_ISSUE,194.62,NEW
RET-000444,ORD-000345,SKU-00796,2025-08-04 11:30:22,DAMAGED,194.62,USED
RET-000445,ORD-004741,SKU-00121,2024-07-06 22:51:13,SIZE_ISSUE,194.62,NEW
RET-000446,ORD-004764,SKU-00329,2024-11-22 01:21:49,DAMAGED,194.62,DAMAGED
RET-000447,ORD-001891,SKU-02017,2023-05-08 08:58:53,NOT_AS_DESCRIBED,194.62,NEW
RET-000448,ORD-001502,SKU-01828,2023-11-04 01:17:47,SIZE_ISSUE,194.62,USED
RET-000449,ORD-001083,SKU-01741,2025-08-27 04:33:27,NO_LONGER_NEEDED,194.62,NEW
RET-000450,ORD-001991,SKU-00518,2023-01-27 11:31:33,DAMAGED,194.62,DAMAGED
RET-000451,ORD-004158,SKU-01588,2024-06-30 04:09:52,NO_LONGER_NEEDED,194.62,NEW
RET-000452,ORD-001979,SKU-02318,2025-09-29 11:01:41,SIZE_ISSUE,194.62,USED
RET-000453,ORD-000495,SKU-01895,2023-05-03 12:21:59,SIZE_ISSUE,194.62,NEW
RET-000454,ORD-003334,SKU-00918,2024-10-02 19:32:19,DAMAGED,194.62,NEW
RET-000455,ORD-004705,SKU-00625,2025-11-30 05:38:05,DAMAGED,194.62,NEW
RET-000456,ORD-002665,SKU-00591,2023-12-23 22:57:10,NOT_AS_DESCRIBED,194.62,NEW
RET-000457,ORD-003057,SKU-02305,2023-10-27 11:29:58,DAMAGED,194.62,DAMAGED
RET-000458,ORD-002013,SKU-02923,2024-06-26 00:06:18,DAMAGED,194.62,USED
RET-000459,ORD-000781,SKU-00569,2025-07-15 05:10:05,DAMAGED,194.62,NEW
RET-000460,ORD-003650,SKU-02472,2025-05-02 00:28:20,SIZE_ISSUE,194.62,NEW
RET-000461,ORD-000588,SKU-02542,2023-06-28 07:38:22,DAMAGED,194.62,USED
RET-000462,ORD-002237,SKU-00785,2023-10-04 03:59:59,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000463,ORD-004977,SKU-00241,2025-02-26 22:28:24,NOT_AS_DESCRIBED,194.62,USED
RET-000464,ORD-003876,SKU-00272,2023-10-08 15:32:20,NOT_AS_DESCRIBED,194.62,NEW
RET-000465,ORD-003229,SKU-00766,2024-10-08 22:40:49,DAMAGED,194.62,DAMAGED
RET-000466,ORD-003164,SKU-00788,2025-05-26 06:08:51,SIZE_ISSUE,194.62,DAMAGED
RET-000467,ORD-004797,SKU-02934,2025-01-23 11:08:47,NO_LONGER_NEEDED,194.62,USED
RET-000468,ORD-000174,SKU-02411,2025-11-14 03:51:43,NOT_AS_DESCRIBED,194.62,USED
RET-000469,ORD-001561,SKU-02631,2025-01-22 07:00:23,DAMAGED,194.62,NEW
RET-000470,ORD-000063,SKU-01883,2023-06-09 04:06:14,SIZE_ISSUE,194.62,NEW
RET-000471,ORD-002066,SKU-00203,2023-01-04 18:04:22,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000472,ORD-000897,SKU-01111,2025-05-09 12:11:59,SIZE_ISSUE,194.62,DAMAGED
RET-000473,ORD-000544,SKU-00623,2025-03-06 03:03:16,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000474,ORD-001049,SKU-02530,2023-03-22 04:35:25,DAMAGED,194.62,USED
RET-000475,ORD-001274,SKU-01817,2023-03-08 16:48:33,NO_LONGER_NEEDED,194.62,USED
RET-000476,ORD-003461,SKU-02683,2024-12-14 10:46:08,DAMAGED,194.62,NEW
RET-000477,ORD-002012,SKU-01043,2023-02-28 08:34:43,DAMAGED,194.62,DAMAGED
RET-000478,ORD-003476,SKU-01377,2023-09-21 08:11:17,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000479,ORD-001363,SKU-01007,2023-09-18 08:21:48,SIZE_ISSUE,194.62,NEW
RET-000480,ORD-001458,SKU-02828,2023-08-10 19:51:52,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000481,ORD-004614,SKU-02730,2023-12-07 03:14:42,NOT_AS_DESCRIBED,194.62,USED
RET-000482,ORD-003374,SKU-02521,2024-06-18 07:53:01,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000483,ORD-003299,SKU-01543,2025-05-23 10:02:23,NO_LONGER_NEEDED,194.62,USED
RET-000484,ORD-003664,SKU-02791,2023-10-28 12:11:20,DAMAGED,194.62,USED
RET-000485,ORD-001570,SKU-00367,2024-06-27 01:17:49,NO_LONGER_NEEDED,194.62,NEW
RET-000486,ORD-004406,SKU-01787,2024-08-24 06:15:39,NO_LONGER_NEEDED,194.62,USED
RET-000487,ORD-002090,SKU-00437,2023-07-16 00:01:39,NOT_AS_DESCRIBED,194.62,USED
RET-000488,ORD-004322,SKU-00387,2023-02-01 04:50:39,DAMAGED,194.62,DAMAGED
RET-000489,ORD-004010,SKU-01008,2024-01-24 14:10:33,DAMAGED,194.62,USED
RET-000490,ORD-003316,SKU-01750,2023-08-28 11:16:00,DAMAGED,194.62,USED
RET-000491,ORD-001077,SKU-01106,2023-04-12 18:18:53,NO_LONGER_NEEDED,194.62,NEW
RET-000492,ORD-000936,SKU-00447,2023-03-31 20:04:00,SIZE_ISSUE,194.62,NEW
RET-000493,ORD-002002,SKU-02716,2023-11-11 07:33:00,SIZE_ISSUE,194.62,DAMAGED
RET-000494,ORD-004057,SKU-02953,2025-07-12 21:12:52,SIZE_ISSUE,194.62,DAMAGED
RET-000495,ORD-004423,SKU-00156,2025-03-22 20:48:28,NOT_AS_DESCRIBED,194.62,NEW
RET-000496,ORD-003984,SKU-00163,2025-09-01 13:23:23,DAMAGED,194.62,DAMAGED
RET-000497,ORD-001155,SKU-02102,2023-04-17 07:22:55,SIZE_ISSUE,194.62,DAMAGED
RET-000498,ORD-003859,SKU-00034,2024-09-29 02:04:02,SIZE_ISSUE,194.62,USED
RET-000499,ORD-002448,SKU-00570,2024-06-06 21:50:43,NOT_AS_DESCRIBED,194.62,DAMAGED
RET-000500,ORD-000049,SKU-02464,2024-02-16 11:32:29,SIZE_ISSUE,194.62,DAMAGED
RET-000501,ORD-004767,SKU-02449,2025-07-12 20:51:27,SIZE_ISSUE,194.62,NEW
RET-000502,ORD-001670,SKU-02701,2025-10-02 04:42:31,SIZE_ISSUE,194.62,USED
RET-000503,ORD-001485,SKU-02619,2025-07-05 07:32:14,SIZE_ISSUE,194.62,DAMAGED
RET-000504,ORD-003179,SKU-02347,2025-04-10 04:22:39,DAMAGED,194.62,NEW
RET-000505,ORD-000951,SKU-02804,2023-02-23 09:09:33,DAMAGED,194.62,DAMAGED
RET-000506,ORD-000801,SKU-02307,2025-01-21 22:11:43,NO_LONGER_NEEDED,194.62,NEW
RET-000507,ORD-000672,SKU-01939,2025-02-02 21:11:50,DAMAGED,194.62,USED
RET-000508,ORD-001718,SKU-00738,2025-03-09 03:35:07,SIZE_ISSUE,194.62,DAMAGED
RET-000509,ORD-001427,SKU-01167,2024-08-27 16:23:01,DAMAGED,194.62,NEW
RET-000510,ORD-003941,SKU-01965,2024-06-13 20:38:40,NOT_AS_DESCRIBED,194.62,USED
RET-000511,ORD-004574,SKU-02501,2023-12-25 04:25:50,DAMAGED,194.62,DAMAGED
RET-000512,ORD-002564,SKU-02848,2025-08-02 07:22:28,NO_LONGER_NEEDED,194.62,NEW
RET-000513,ORD-003055,SKU-00067,2024-01-08 19:44:28,NO_LONGER_NEEDED,194.62,DAMAGED
RET-000514,ORD-001059,SKU-02788,2024-05-30 09:49:55,SIZE_ISSUE,194.62,USED
RET-000515,ORD-004842,SKU-02172,2024-02-17 06:57:23,DAMAGED,194.62,USED
RET-000516,ORD-000816,SKU-02407,2025-09-18 05:16:57,DAMAGED,194.62,DAMAGED
RET-000517,ORD-001120,SKU-00428,2023-08-06 03:37:04,NOT_AS_DESCRIBED,194.62,NEW
RET-000518,ORD-001995,SKU-00480,2023-11-29 10:37:24,NO_LONGER_NEEDED,194.62,USED
RET-000519,ORD-003478,SKU-00355,2024-03-14 12:22:19,NOT_AS_DESCRIBED,194.62,USED
RET-000520,ORD-004946,SKU-01668,2023-06-28 07:57:44,NO_LONGER_NEEDED,194.62,NEW
RET-000521,ORD-001442,SKU-00716,2023-10-26 11:10:21,SIZE_ISSUE,194.62,NEW
