sku_id,sku_name,category,subcategory,unit_of_measure,standard_cost,list_price,active_flag
SKU-00411,Product 411,Home,Premium,EA,95.53,20.33,True
SKU-00412,Product 412,Electronics,Premium,BOX,110.86,70.95,True
SKU-00413,Product 413,Tools,Budget,EA,178.29,214.12,True
SKU-00414,Product 414,Apparel,Budget,EA,105.8,110.9,True
SKU-00415,Product 415,Electronics,Budget,BOX,27.25,112.08,True
SKU-00416,Product 416,Tools,Standard,PACK,21.17,435.35,True
SKU-00417,Product 417,Apparel,Premium,PACK,184.9,165.3,True
SKU-00418,Product 418,Tools,Premium,PACK,195.95,211.31,True
SKU-00419,Product 419,Apparel,Standard,PACK,34.24,343.65,True
SKU-00420,Product 420,Apparel,Standard,BOX,150.52,173.27,False
SKU-00421,Product 421,Home,Budget,PACK,50.89,279.41,True
SKU-00422,Product 422,Electronics,Standard,PACK,166.75,263.82,False
SKU-00423,Product 423,Apparel,Standard,EA,20.22,134.45,True
SKU-00424,Product 424,Apparel,Standard,BOX,87.99,359.96,True
SKU-00425,Product 425,Home,Premium,EA,119.62,417.89,True
SKU-00426,Product 426,Apparel,Standard,EA,170.65,392.81,True
SKU-00427,Product 427,Apparel,Budget,PACK,171.49,200.67,True
SKU-00428,Product 428,Tools,Premium,PACK,37.67,466.81,True
SKU-00429,Product 429,Electronics,Premium,BOX,193.46,449.99,True
SKU-00430,Product 430,Home,Standard,EA,128.07,137.08,True
SKU-00431,Product 431,Home,Standard,PACK,132.1,66.35,False
SKU-00432,Product 432,Apparel,Standard,EA,177.91,447.43,False
SKU-00433,Product 433,Apparel,Standard,PACK,64.74,373.7,True
SKU-00434,Product 434,Home,Budget,PACK,83.63,158.94,True
SKU-00435,Product 435,Apparel,Standard,PACK,197.01,155.91,True
SKU-00436,Product 436,Apparel,Budget,PACK,4.29,164.47,True
SKU-00437,Product 437,Tools,Standard,BOX,173.56,431.36,False
SKU-00438,Product 438,Home,Standard,EA,168.66,123.91,True
SKU-00439,Product 439,Apparel,Budget,EA,53.22,327.29,True
SKU-00440,Product 440,Electronics,Standard,BOX,164.52,418.05,True
SKU-00441,Product 441,Apparel,Premium,BOX,66.72,196.74,True
SKU-00442,Product 442,Tools,Budget,BOX,126.17,35.44,True
SKU-00443,Product 443,Tools,Budget,PACK,89.93,380.63,True
SKU-00444,Product 444,Home,Premium,PACK,21.16,14.84,True
SKU-00445,Product 445,Tools,Budget,EA,179.18,416.28,True
SKU-00446,Product 446,Tools,Standard,BOX,109.51,183.63,True
SKU-00447,Product 447,Electronics,Budget,EA,96.88,401.65,False
SKU-00448,Product 448,Tools,Budget,BOX,176.02,274.95,True
SKU-00449,Product 449,Apparel,Premium,EA,66.28,182.81,True
SKU-00450,Product 450,Tools,Budget,BOX,114.5,450.17,True
SKU-00451,Product 451,Electronics,Standard,BOX,176.57,384.69,True
SKU-00452,Product 452,Home,Budget,PACK,69.23,44.95,True
SKU-00453,Product 453,Electronics,Budget,EA,158.91,465.64,True
SKU-00454,Product 454,Apparel,Premium,PACK,103.36,236.17,True
SKU-00455,Product 455,Apparel,Premium,PACK,32.4,78.74,True
SKU-00456,Product 456,Home,Budget,EA,9.08,386.75,True
SKU-00457,Product 457,Electronics,Standard,PACK,145.62,261.22,False
SKU-00458,Product 458,Electronics,Premium,BOX,53.11,338.0,True
SKU-00459,Product 459,Home,Premium,BOX,163.33,348.55,False
SKU-00460,Product 460,Home,Standard,BOX,38.6,102.61,True
SKU-00461,Product 461,Home,Premium,BOX,114.0,485.58,False
SKU-00462,Product 462,Home,Budget,PACK,19.6,57.24,True
SKU-00463,Product 463,Apparel,Premium,EA,147.42,304.87,True
SKU-00464,Product 464,Apparel,Standard,PACK,153.37,77.43,True
SKU-00465,Product 465,Home,Budget,EA,183.39,439.26,True
SKU-00466,Product 466,Tools,Standard,EA,112.71,90.76,True
SKU-00467,Product 467,Home,Standard,PACK,22.18,223.31,True
SKU-00468,Product 468,Tools,Standard,PACK,165.73,48.0,True
SKU-00469,Product 469,Tools,Standard,BOX,63.46,226.78,True
SKU-00470,Product 470,Electronics,Premium,EA,180.02,7.01,True
SKU-00471,Product 471,Tools,Premium,EA,195.59,224.52,True
SKU-00472,Product 472,Tools,Premium,EA,27.37,345.51,True
SKU-00473,Product 473,Tools,Premium,BOX,17.51,95.5,True
SKU-00474,Product 474,Apparel,Budget,EA,179.62,278.73,False
SKU-00475,Product 475,Electronics,Premium,EA,179.88,239.82,True
SKU-00476,Product 476,Electronics,Standard,BOX,117.45,170.82,True
SKU-00477,Product 477,Tools,Budget,PACK,177.74,337.05,True
SKU-00478,Product 478,Apparel,Premium,BOX,186.17,497.59,True
SKU-00479,Product 479,Home,Premium,BOX,111.52,469.2,True
SKU-00480,Product 480,Apparel,Budget,PACK,137.62,485.2,False
SKU-00481,Product 481,Electronics,Premium,EA,123.1,15.01,True
SKU-00482,Product 482,Tools,Standard,PACK,35.75,131.92,True
SKU-00483,Product 483,Apparel,Standard,EA,87.81,461.76,True
SKU-00484,Product 484,Tools,Standard,BOX,136.6,28.9,True
SKU-00485,Product 485,Home,Standard,EA,122.44,185.58,True
SKU-00486,Product 486,Apparel,Premium,BOX,43.8,327.84,True
SKU-00487,Product 487,Home,Standard,EA,182.04,491.58,False
SKU-00488,Product 488,Home,Premium,BOX,157.03,141.51,True
SKU-00489,Product 489,Electronics,Premium,EA,14.62,383.27,True
SKU-00490,Product 490,Electronics,Premium,EA,69.47,331.88,False
SKU-00491,Product 491,Tools,Premium,EA,199.11,308.67,True
SKU-00492,Product 492,Home,Budget,PACK,78.57,372.75,True
SKU-00493,Product 493,Home,Budget,BOX,133.02,130.69,True
SKU-00494,Product 494,Electronics,Budget,BOX,21.03,172.65,False
SKU-00495,Product 495,Home,Standard,BOX,62.87,282.43,True
SKU-00496,Product 496,Apparel,Premium,PACK,176.53,222.3,True
SKU-00497,Product 497,Home,Premium,PACK,102.6,362.39,True
SKU-00498,Product 498,Home,Standard,PACK,165.2,401.31,True
SKU-00499,Product 499,Electronics,Budget,PACK,2.52,266.36,True
SKU-00500,Product 500,Electronics,Premium,EA,133.56,200.01,True
SKU-00501,Product 501,Tools,Standard,BOX,60.69,456.36,True
SKU-00502,Product 502,Electronics,Budget,EA,172.29,376.18,True
SKU-00503,Product 503,Apparel,Standard,PACK,188.87,338.26,True
SKU-00504,Product 504,Home,Standard,PACK,137.84,33.36,True
SKU-00505,Product 505,Tools,Premium,EA,30.07,266.28,True
SKU-00506,Product 506,Home,Budget,BOX,94.15,65.14,True
SKU-00507,Product 507,Electronics,Budget,PACK,93.43,331.95,True
SKU-00508,Product 508,Home,Premium,EA,166.23,153.32,True
SKU-00509,Product 509,Home,Budget,EA,92.66,370.56,True
SKU-00510,Product 510,Apparel,Standard,EA,67.19,390.19,True
SKU-00511,Product 511,Home,Standard,EA,122.66,153.7,True
SKU-00512,Product 512,Apparel,Standard,BOX,129.77,488.25,True
SKU-00513,Product 513,Home,Premium,BOX,162.18,260.76,True
SKU-00514,Product 514,Electronics,Budget,PACK,180.19,112.85,True
SKU-00515,Product 515,Tools,Premium,PACK,178.1,388.72,True
SKU-00516,Product 516,Electronics,Premium,BOX,125.72,381.57,True
SKU-00517,Product 517,Tools,Premium,BOX,105.33,209.88,True
SKU-00518,Product 518,Home,Premium,EA,160.44,331.01,True
SKU-00519,Product 519,Electronics,Budget,EA,62.05,15.75,True
SKU-00520,Product 520,Apparel,Standard,EA,151.83,149.16,False
SKU-00521,Product 521,Electronics,Standard,PACK,101.71,441.33,True
SKU-00522,Product 522,Apparel,Standard,PACK,25.61,119.9,True
SKU-00523,Product 523,Home,Budget,PACK,150.82,453.27,True
SKU-00524,Product 524,Home,Budget,PACK,130.05,292.04,False
SKU-00525,Product 525,Tools,Budget,EA,17.4,451.94,True
SKU-00526,Product 526,Electronics,Standard,PACK,90.62,69.78,True
SKU-00527,Product 527,Home,Budget,PACK,97.81,234.64,True
SKU-00528,Product 528,Tools,Standard,EA,131.05,151.75,True
SKU-00529,Product 529,Tools,Standard,EA,136.02,444.03,True
SKU-00530,Product 530,Home,Premium,BOX,38.91,174.07,True
SKU-00531,Product 531,Apparel,Budget,EA,7.71,296.29,True
SKU-00532,Product 532,Apparel,Premium,PACK,159.02,414.68,True
SKU-00533,Product 533,Tools,Budget,EA,196.34,118.37,True
SKU-00534,Product 534,Home,Budget,PACK,188.2,27.64,True
SKU-00535,Product 535,Electronics,Premium,BOX,100.66,249.6,True
SKU-00536,Product 536,Electronics,Budget,BOX,106.26,343.41,True
SKU-00537,Product 537,Tools,Budget,BOX,186.18,361.03,True
SKU-00538,Product 538,Electronics,Budget,PACK,109.29,211.51,True
SKU-00539,Product 539,Home,Standard,PACK,56.26,43.92,True
SKU-00540,Product 540,Electronics,Standard,BOX,135.84,204.56,True
SKU-00541,Product 541,Electronics,Budget,BOX,95.96,65.39,True
SKU-00542,Product 542,Home,Premium,PACK,157.22,40.75,False
SKU-00543,Product 543,Apparel,Standard,PACK,156.88,155.2,True
SKU-00544,Product 544,Apparel,Standard,PACK,187.26,389.72,False
SKU-00545,Product 545,Tools,Budget,PACK,28.43,385.33,True
SKU-00546,Product 546,Home,Standard,BOX,104.74,305.98,True
SKU-00547,Product 547,Apparel,Premium,BOX,157.39,413.99,True
SKU-00548,Product 548,Electronics,Premium,EA,87.53,252.91,True
SKU-00549,Product 549,Tools,Premium,EA,125.75,125.51,True
SKU-00550,Product 550,Home,Premium,PACK,163.59,287.14,True
SKU-00551,Product 551,Home,Standard,BOX,95.2,462.01,False
SKU-00552,Product 552,Tools,Standard,PACK,82.25,22.88,True
SKU-00553,Product 553,Apparel,Premium,EA,36.93,482.6,True
SKU-00554,Product 554,Tools,Standard,PACK,165.09,373.44,True
SKU-00555,Product 555,Tools,Budget,EA,159.36,344.69,True
SKU-00556,Product 556,Home,Budget,EA,148.89,308.85,True
SKU-00557,Product 557,Home,Budget,BOX,79.27,132.58,True
SKU-00558,Product 558,Electronics,Budget,PACK,117.05,443.44,True
SKU-00559,Product 559,Tools,Budget,BOX,25.67,485.87,True
SKU-00560,Product 560,Home,Premium,EA,64.58,462.45,True
SKU-00561,Product 561,Home,Standard,EA,87.67,58.86,True
SKU-00562,Product 562,Home,Premium,PACK,9.66,369.57,True
SKU-00563,Product 563,Home,Premium,PACK,21.61,280.54,True
SKU-00564,Product 564,Tools,Premium,PACK,166.12,395.23,False
SKU-00565,Product 565,Tools,Standard,PACK,194.27,179.38,True
SKU-00566,Product 566,Apparel,Budget,EA,65.08,478.7,True
SKU-00567,Product 567,Tools,Premium,EA,22.24,159.74,True
SKU-00568,Product 568,Home,Standard,EA,187.14,370.3,False
SKU-00569,Product 569,Electronics,Premium,BOX,182.95,254.39,True
SKU-00570,Product 570,Tools,Standard,BOX,131.28,310.36,True
SKU-00571,Product 571,Apparel,Premium,BOX,68.38,62.26,True
SKU-00572,Product 572,Tools,Budget,PACK,23.4,307.36,True
SKU-00573,Product 573,Home,Standard,EA,187.96,283.95,True
SKU-00574,Product 574,Apparel,Premium,BOX,184.16,360.87,True
SKU-00575,Product 575,Home,Budget,PACK,148.9,147.41,True
SKU-00576,Product 576,Home,Budget,PACK,186.84,416.98,True
SKU-00577,Product 577,Tools,Standard,PACK,28.81,472.91,True
SKU-00578,Product 578,Tools,Budget,EA,22.74,441.6,True
SKU-00579,Product 579,Apparel,Standard,PACK,39.22,198.72,True
SKU-00580,Product 580,Apparel,Standard,BOX,43.88,382.29,True
SKU-00581,Product 581,Apparel,Budget,PACK,165.61,185.69,True
SKU-00582,Product 582,Apparel,Budget,EA,184.43,432.24,True
SKU-00583,Product 583,Electronics,Standard,EA,43.9,190.82,True
SKU-00584,Product 584,Apparel,Budget,PACK,93.08,97.09,True
SKU-00585,Product 585,Tools,Standard,EA,91.44,247.09,True
SKU-00586,Product 586,Electronics,Budget,EA,36.4,71.87,True
SKU-00587,Product 587,Home,Standard,BOX,170.82,295.53,True
SKU-00588,Product 588,Home,Budget,BOX,104.98,290.4,True
SKU-00589,Product 589,Apparel,Budget,PACK,113.68,247.95,True
SKU-00590,Product 590,Home,Premium,EA,52.43,303.85,True
SKU-00591,Product 591,Electronics,Premium,EA,112.27,487.78,True
SKU-00592,Product 592,Tools,Standard,EA,158.72,194.72,True
SKU-00593,Product 593,Tools,Premium,BOX,61.68,214.27,True
SKU-00594,Product 594,Electronics,Premium,EA,23.55,140.64,True
SKU-00595,Product 595,Apparel,Standard,BOX,117.22,96.31,True
SKU-00596,Product 596,Apparel,Budget,EA,127.53,148.15,True
SKU-00597,Product 597,Apparel,Budget,BOX,41.21,110.26,True
SKU-00598,Product 598,Electronics,Standard,PACK,50.41,219.07,True
SKU-00599,Product 599,Apparel,Premium,PACK,31.46,120.49,True
SKU-00600,Product 600,Tools,Budget,EA,184.35,261.09,True
SKU-00601,Product 601,Electronics,Premium,EA,43.39,146.72,False
SKU-00602,Product 602,Electronics,Standard,BOX,3.12,215.22,True
SKU-00603,Product 603,Home,Premium,BOX,168.19,68.98,True
SKU-00604,Product 604,Home,Standard,BOX,160.84,86.16,True
SKU-00605,Product 605,Apparel,Standard,EA,91.85,308.99,True
SKU-00606,Product 606,Apparel,Budget,BOX,159.64,284.84,True
SKU-00607,Product 607,Tools,Standard,EA,90.47,89.75,True
SKU-00608,Product 608,Apparel,Budget,BOX,45.68,150.93,True
SKU-00609,Product 609,Tools,Standard,EA,85.78,114.63,True
SKU-00610,Product 610,Apparel,Budget,BOX,97.89,399.74,True
SKU-00611,Product 611,Tools,Premium,BOX,2.79,185.58,True
SKU-00612,Product 612,Electronics,Standard,BOX,23.55,205.95,True
SKU-00613,Product 613,Tools,Premium,EA,175.08,334.12,True
SKU-00614,Product 614,Apparel,Standard,PACK,79.09,166.15,True
SKU-00615,Product 615,Home,Standard,PACK,66.96,192.01,True
SKU-00616,Product 616,Apparel,Standard,EA,177.78,399.96,True
SKU-00617,Product 617,Electronics,Budget,EA,31.76,398.29,True
SKU-00618,Product 618,Home,Budget,PACK,44.18,304.26,True
SKU-00619,Product 619,Tools,Premium,PACK,165.76,281.69,True
SKU-00620,Product 620,Home,Premium,BOX,56.65,94.6,True
SKU-00621,Product 621,Apparel,Standard,BOX,127.01,239.23,True
SKU-00622,Product 622,Home,Premium,EA,148.17,140.81,False
SKU-00623,Product 623,Home,Standard,PACK,45.32,366.23,True
SKU-00624,Product 624,Apparel,Standard,PACK,51.43,315.83,True
SKU-00625,Product 625,Apparel,Standard,EA,103.74,191.95,True
SKU-00626,Product 626,Electronics,Budget,PACK,158.65,269.87,True
SKU-00627,Product 627,Home,Premium,BOX,111.32,213.43,True
SKU-00628,Product 628,Tools,Budget,PACK,14.4,77.49,True
SKU-00629,Product 629,Apparel,Standard,PACK,70.82,391.48,True
SKU-00630,Product 630,Home,Standard,BOX,66.8,449.63,True
SKU-00631,Product 631,Apparel,Budget,PACK,161.71,465.52,True
SKU-00632,Product 632,Electronics,Premium,BOX,58.64,395.65,True
SKU-00633,Product 633,Apparel,Budget,BOX,180.34,411.71,True
SKU-00634,Product 634,Apparel,Budget,BOX,67.66,32.58,True
SKU-00635,Product 635,Electronics,Premium,PACK,39.63,392.04,True
SKU-00636,Product 636,Apparel,Standard,BOX,108.45,155.19,True
SKU-00637,Product 637,Electronics,Premium,EA,77.89,73.22,True
SKU-00638,Product 638,Home,Premium,PACK,129.87,263.34,True
SKU-00639,Product 639,Home,Budget,BOX,183.23,287.34,True
SKU-00640,Product 640,Home,Standard,EA,188.21,244.98,True
SKU-00641,Product 641,Tools,Standard,EA,46.25,328.13,True
SKU-00642,Product 642,Apparel,Standard,BOX,33.29,358.54,True
SKU-00643,Product 643,Electronics,Budget,EA,188.05,72.87,True
SKU-00644,Product 644,Apparel,Budget,BOX,162.67,310.38,False
SKU-00645,Product 645,Tools,Premium,EA,53.07,31.95,True
SKU-00646,Product 646,Apparel,Premium,PACK,161.19,227.14,True
SKU-00647,Product 647,Tools,Budget,BOX,148.47,54.52,True
SKU-00648,Product 648,Apparel,Premium,EA,51.46,227.56,True
SKU-00649,Product 649,Tools,Budget,EA,181.25,91.84,True
SKU-00650,Product 650,Electronics,Premium,BOX,65.04,368.54,True
SKU-00651,Product 651,Apparel,Standard,PACK,96.56,450.29,True
SKU-00652,Product 652,Apparel,Budget,BOX,122.24,88.92,True
SKU-00653,Product 653,Electronics,Premium,EA,39.06,369.64,True
SKU-00654,Product 654,Electronics,Budget,BOX,122.65,77.35,True
SKU-00655,Product 655,Home,Budget,PACK,141.55,219.69,True
SKU-00656,Product 656,Tools,Premium,EA,21.21,314.64,True
SKU-00657,Product 657,Electronics,Premium,PACK,76.49,271.17,True
SKU-00658,Product 658,Home,Budget,PACK,122.8,33.29,True
SKU-00659,Product 659,Tools,Budget,EA,185.32,184.51,True
SKU-00660,Product 660,Home,Premium,PACK,178.31,237.73,True
SKU-00661,Product 661,Apparel,Standard,EA,34.76,198.74,False
SKU-00662,Product 662,Tools,Standard,PACK,122.49,334.42,True
SKU-00663,Product 663,Apparel,Standard,PACK,20.51,444.65,True
SKU-00664,Product 664,Apparel,Budget,EA,59.48,335.49,True
SKU-00665,Product 665,Apparel,Standard,PACK,119.86,297.03,True
SKU-00666,Product 666,Apparel,Budget,PACK,17.19,78.79,False
SKU-00667,Product 667,Apparel,Premium,PACK,177.88,177.68,True
SKU-00668,Product 668,Apparel,Standard,BOX,165.97,276.4,True
SKU-00669,Product 669,Home,Premium,PACK,95.2,467.35,True
SKU-00670,Product 670,Home,Standard,BOX,98.86,155.87,True
SKU-00671,Product 671,Tools,Standard,EA,176.39,172.29,True
SKU-00672,Product 672,Tools,Premium,EA,11.04,296.83,True
SKU-00673,Product 673,Tools,Premium,EA,29.63,450.35,True
SKU-00674,Product 674,Apparel,Budget,BOX,62.29,273.88,True
SKU-00675,Product 675,Apparel,Premium,EA,73.51,91.33,True
SKU-00676,Product 676,Home,Budget,EA,197.5,42.36,True
SKU-00677,Product 677,Home,Budget,PACK,30.34,445.05,True
SKU-00678,Product 678,Tools,Premium,BOX,61.32,336.62,True
SKU-00679,Product 679,Electronics,Standard,BOX,165.76,114.16,True
SKU-00680,Product 680,Electronics,Standard,BOX,157.09,363.63,True
SKU-00681,Product 681,Apparel,Standard,EA,131.31,361.19,True
SKU-00682,Product 682,Apparel,Premium,BOX,66.38,387.2,True
SKU-00683,Product 683,Apparel,Standard,EA,24.44,446.63,True
SKU-00684,Product 684,Home,Budget,EA,196.73,80.26,True
SKU-00685,Product 685,Apparel,Premium,EA,51.03,478.59,False
SKU-00686,Product 686,Apparel,Budget,EA,169.08,499.27,True
SKU-00687,Product 687,Apparel,Standard,PACK,179.11,12.17,True
SKU-00688,Product 688,Electronics,Standard,BOX,88.74,50.2,True
SKU-00689,Product 689,Electronics,Standard,BOX,170.32,219.81,True
SKU-00690,Product 690,Tools,Budget,EA,56.53,22.04,True
SKU-00691,Product 691,Apparel,Standard,EA,178.09,368.77,True
SKU-00692,Product 692,Home,Budget,EA,127.56,327.11,False
SKU-00693,Product 693,Electronics,Premium,PACK,39.68,389.05,True
SKU-00694,Product 694,Tools,Premium,EA,157.52,499.22,True
SKU-00695,Product 695,Apparel,Premium,BOX,182.82,467.04,False
SKU-00696,Product 696,Electronics,Standard,BOX,114.52,153.43,True
SKU-00697,Product 697,Home,Budget,PACK,152.31,201.25,True
SKU-00698,Product 698,Home,Standard,EA,159.16,389.1,True
SKU-00699,Product 699,Home,Premium,BOX,157.69,197.14,True
SKU-00700,Product 700,Home,Premium,PACK,91.43,350.82,False
SKU-00701,Product 701,Apparel,Standard,BOX,148.25,459.72,True
SKU-00702,Product 702,Tools,Standard,PACK,110.16,205.91,True
SKU-00703,Product 703,Tools,Standard,EA,83.52,282.46,True
SKU-00704,Product 704,Home,Budget,BOX,34.0,421.52,True
SKU-00705,Product 705,Apparel,Standard,BOX,181.9,241.45,True
SKU-00706,Product 706,Tools,Premium,EA,83.57,148.12,True
SKU-00707,Product 707,Tools,Premium,EA,48.67,132.79,True
SKU-00708,Product 708,Tools,Budget,PACK,49.22,40.58,True
SKU-00709,Product 709,Home,Standard,EA,49.18,168.53,True
SKU-00710,Product 710,Apparel,Budget,BOX,1.49,344.5,False
SKU-00711,Product 711,Home,Standard,BOX,88.21,34.13,True
SKU-00712,Product 712,Apparel,Premium,EA,178.25,140.77,True
SKU-00713,Product 713,Electronics,Standard,EA,6.0,60.24,True
SKU-00714,Product 714,Apparel,Standard,EA,191.36,205.22,True
SKU-00715,Product 715,Apparel,Premium,EA,36.65,51.23,True
SKU-00716,Product 716,Home,Premium,BOX,144.06,374.3,False
SKU-00717,Product 717,Home,Premium,PACK,157.28,464.37,True
SKU-00718,Product 718,Electronics,Standard,BOX,147.29,100.2,False
SKU-00719,Product 719,Home,Budget,BOX,68.5,129.04,True
SKU-00720,Product 720,Apparel,Standard,PACK,141.06,84.28,True
SKU-00721,Product 721,Tools,Budget,EA,95.12,97.78,True
SKU-00722,Product 722,Home,Standard,PACK,31.29,159.23,True
SKU-00723,Product 723,Tools,Standard,BOX,40.99,144.18,True
SKU-00724,Product 724,Tools,Standard,EA,6.18,195.66,True
SKU-00725,Product 725,Tools,Standard,EA,67.06,264.85,True
SKU-00726,Product 726,Home,Budget,EA,145.87,365.13,True
SKU-00727,Product 727,Apparel,Standard,EA,193.84,442.82,True
SKU-00728,Product 728,Tools,Premium,EA,27.58,232.39,True
SKU-00729,Product 729,Electronics,Premium,EA,71.3,454.94,True
SKU-00730,Product 730,Home,Standard,PACK,37.12,341.48,True
SKU-00731,Product 731,Tools,Budget,EA,152.42,365.81,True
SKU-00732,Product 732,Tools,Premium,PACK,184.0,263.51,True
SKU-00733,Product 733,Home,Premium,PACK,23.69,263.99,True
SKU-00734,Product 734,Apparel,Premium,PACK,180.81,268.33,True
SKU-00735,Product 735,Electronics,Standard,EA,55.03,248.53,True
SKU-00736,Product 736,Tools,Premium,EA,45.39,232.14,True
SKU-00737,Product 737,Electronics,Budget,EA,12.27,388.41,True
SKU-00738,Product 738,Home,Budget,EA,17.01,196.9,True
SKU-00739,Product 739,Apparel,Budget,BOX,14.78,107.33,False
SKU-00740,Product 740,Home,Premium,BOX,89.84,72.11,True
SKU-00741,Product 741,Apparel,Premium,EA,132.07,440.39,True
SKU-00742,Product 742,Tools,Budget,BOX,37.7,432.13,True
SKU-00743,Product 743,Tools,Premium,EA,44.31,125.6,True
SKU-00744,Product 744,Tools,Budget,EA,35.41,63.51,True
SKU-00745,Product 745,Apparel,Standard,EA,161.51,480.43,True
SKU-00746,Product 746,Home,Standard,EA,28.3,243.6,True
SKU-00747,Product 747,Tools,Standard,EA,15.61,51.22,True
SKU-00748,Product 748,Apparel,Premium,EA,8.31,111.58,True
SKU-00749,Product 749,Tools,Standard,EA,8.99,353.36,True
SKU-00750,Product 750,Home,Standard,PACK,109.79,45.25,True
SKU-00751,Product 751,Electronics,Budget,PACK,19.7,219.37,True
SKU-00752,Product 752,Electronics,Budget,BOX,45.26,216.65,True
SKU-00753,Product 753,Home,Budget,BOX,166.7,344.41,False
